Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2004-01-03 01:00:00;2.433;1.343;316.5;0.007;0.028;-28.16;98.5;17.92;23.58;23.99;27.25;942;0
Ribeirão Preto;2004-01-03 02:00:00;2.704;1.508;322.6;0.007;0.026;-26.86;98.5;17.87;23.23;23.55;26.85;942;0
Ribeirão Preto;2004-01-03 03:00:00;2.736;1.552;324.5;0.007;0.025;-25.99;99.4;17.68;22.97;23.23;26.67;941;0
Ribeirão Preto;2004-01-03 04:00:00;2.716;1.55;317.9;0.007;0.023;-25.71;99.7;17.54;22.63;22.81;26.4;942;0
Ribeirão Preto;2004-01-03 05:00:00;2.592;1.491;321.9;0.006;0.022;-25.1;99.3;17.27;22.33;22.52;25.87;942;0
Ribeirão Preto;2004-01-03 06:00:00;2.291;1.292;317.4;0.04;0.022;-24.29;98.9;17.29;22.11;22.23;25.67;943;0
Ribeirão Preto;2004-01-03 07:00:00;2.644;1.507;313.5;0.507;0.026;-21.37;95.2;18.93;22.17;21.94;25.35;942;0
Ribeirão Preto;2004-01-03 08:00:00;3.744;2.415;269.5;1.147;0.038;-4.404;88.3;21.56;23.93;22.03;25.02;941;0
Ribeirão Preto;2004-01-03 09:00:00;3.702;2.888;239.4;1.457;0.043;18.12;85.5;23.2;26.95;22.94;25.25;940;0
Ribeirão Preto;2004-01-03 10:00:00;2.834;2.331;244.2;1.705;0.046;40.42;81.1;25.27;30.36;24.33;25.66;939;0
Ribeirão Preto;2004-01-03 11:00:00;2.906;2.235;246.9;1.756;0.049;58.84;77.8;26.99;33.64;26.34;26.16;938;0
Ribeirão Preto;2004-01-03 12:00:00;2.019;1.682;220;1.513;0.052;64.14;73.4;28.67;36;28.48;27.27;935;0
Ribeirão Preto;2004-01-03 13:00:00;1.607;1.291;226.5;1.509;0.055;59.98;70.2;30.02;37.18;30.19;28.08;934;0
Ribeirão Preto;2004-01-03 14:00:00;1.548;1.288;251.6;1.164;0.056;41.03;70.6;29.73;36.6;31.15;29.08;933;0
Ribeirão Preto;2004-01-03 15:00:00;1.77;1.361;324.9;1.689;0.057;46.27;67.62;31.09;37.42;31.52;29.58;931;0
Ribeirão Preto;2004-01-03 16:00:00;3.092;2.136;335.5;1.626;0.061;63.17;69.61;31.15;40;32.93;30.32;929;0
Ribeirão Preto;2004-01-03 17:00:00;4.258;2.836;326.7;1.297;0.06;40.87;73.6;29.56;39.23;34.04;31.06;929;0
Ribeirão Preto;2004-01-03 18:00:00;4.075;2.418;324;0.763;0.057;14.29;74.7;28.47;36.86;33.94;31.54;930;0
Ribeirão Preto;2004-01-03 19:00:00;3.036;1.747;317.6;0.126;0.051;-11.05;79.7;25.97;33.62;32.82;31.86;933;0
Ribeirão Preto;2004-01-03 20:00:00;2.509;1.368;326.6;0.004;0.044;-26.21;89.2;22.95;30.73;31.23;31.65;935;0
Ribeirão Preto;2004-01-03 21:00:00;2.27;1.276;325.2;0.007;0.04;-29.77;93.7;21.83;28.92;29.62;30.82;937;0
Ribeirão Preto;2004-01-03 22:00:00;2.412;1.412;319.7;0.006;0.038;-28.58;92.1;22.02;27.86;28.41;30.31;938;0
Ribeirão Preto;2004-01-03 23:00:00;2.854;1.665;314.8;0.006;0.036;-29.1;91.5;21.69;26.92;27.5;30.01;940;0
Ribeirão Preto;2004-01-04 00:00:00;2.849;1.459;283.8;0.008;0.034;-28.02;95;21.22;26.26;26.74;29.93;940;0
Ribeirão Preto;2004-01-04 01:00:00;2.261;1.187;275.7;0.007;0.033;-25.93;96.6;21.02;25.85;26.05;28.75;940;0
Ribeirão Preto;2004-01-04 02:00:00;2.324;1.415;267.9;0.008;0.031;-24.3;96.6;20.82;25.52;25.46;28.27;940;0
Ribeirão Preto;2004-01-04 03:00:00;2.576;1.823;256.7;0.007;0.031;-24.88;94.3;20.58;25;25.08;27.98;940;0
Ribeirão Preto;2004-01-04 04:00:00;2.221;1.323;270.1;0.008;0.027;-26.72;97.3;19.79;24.32;24.51;27.26;940;0
Ribeirão Preto;2004-01-04 05:00:00;2.484;1.715;259.1;0.008;0.025;-24.01;96.5;19.89;24.16;24.14;27.18;941;0
Ribeirão Preto;2004-01-04 06:00:00;2.509;1.442;279.9;0.043;0.025;-23.07;97.7;19.54;23.91;23.7;26.5;942;0
Ribeirão Preto;2004-01-04 07:00:00;2.684;1.515;294;0.48;0.027;-18.63;95;20.57;24.12;23.5;26.42;942;0
Ribeirão Preto;2004-01-04 08:00:00;3.104;1.935;280.9;0.906;0.036;-6.971;90.4;22.27;25.42;23.66;26.44;940;0
Ribeirão Preto;2004-01-04 09:00:00;3.303;2.227;265.6;1.096;0.04;8.3;87.3;23.63;27.36;24.17;26.37;940;0
Ribeirão Preto;2004-01-04 10:00:00;3.34;2.391;251.5;1.281;0.043;17.36;85.2;24.65;29.08;25.08;26.57;940;0
Ribeirão Preto;2004-01-04 11:00:00;3.066;2.283;256.1;1.593;0.046;37.25;80.9;26.69;31.98;26.21;26.98;938;0
Ribeirão Preto;2004-01-04 12:00:00;2.235;1.822;247.1;1.374;0.05;55.71;75.3;28.86;35.38;28.19;27.43;937;0
Ribeirão Preto;2004-01-04 13:00:00;1.48;1.147;247.2;1.437;0.052;42.1;71.6;29.71;35.77;29.68;28.27;935;0
Ribeirão Preto;2004-01-04 14:00:00;1.654;1.304;286.1;1.735;0.055;63.18;67.8;31.34;38.87;30.97;29.16;933;0
Ribeirão Preto;2004-01-04 15:00:00;2.098;1.805;340;1.792;0.059;84.6;66.59;32.43;42.78;33.19;30.06;931;0
Ribeirão Preto;2004-01-04 16:00:00;2.875;1.888;292.6;1.185;0.057;48.13;71.5;30.1;41.34;34.89;31.41;931;0
Ribeirão Preto;2004-01-04 17:00:00;3.192;2.224;257.4;0.587;0.054;25.75;76.3;28.35;39.3;34.86;32.24;933;0
Ribeirão Preto;2004-01-04 18:00:00;2.286;1.93;231.3;0.685;0.049;-3.316;85;26.84;35.82;33.81;32.69;932;1.4
Ribeirão Preto;2004-01-04 19:00:00;1.831;1.327;258;0.113;0.047;-20.5;85.5;25.57;32.76;32.33;32.21;934;0
Ribeirão Preto;2004-01-04 20:00:00;1.184;0.873;262.3;0.004;0.042;-26.68;94;23.39;30.57;30.76;31.94;936;0
Ribeirão Preto;2004-01-04 21:00:00;1.335;0.844;282;0.007;0.039;-27.39;96.9;22.52;29.16;29.43;30.82;937;0
Ribeirão Preto;2004-01-04 22:00:00;1.487;0.903;287.8;0.007;0.036;-27.72;98.6;21.85;28.02;28.32;30.37;940;0
Ribeirão Preto;2004-01-04 23:00:00;1.531;0.931;292.7;0.006;0.034;-27.97;99.4;21.48;27.17;27.5;30.15;940;0
Ribeirão Preto;2004-01-05 00:00:00;1.871;0.919;299;0.007;0.032;-27.82;100;20.77;26.38;26.73;29.64;940;0
Ribeirão Preto;2004-01-05 01:00:00;1.927;0.986;280.9;0.007;0.029;-27.67;100;20.56;25.65;26.08;28.95;941;0
Ribeirão Preto;2004-01-05 02:00:00;2.038;1.281;262.3;0.007;0.027;-27.39;99.9;20.42;25.12;25.42;28.75;940;0
Ribeirão Preto;2004-01-05 03:00:00;2.105;1.072;277.9;0.007;0.026;-26.85;100;20.23;24.63;24.84;28.03;940;0
Ribeirão Preto;2004-01-05 04:00:00;2.071;1.074;278.3;0.007;0.024;-26.35;100;19.99;24.18;24.4;27.63;940;0
Ribeirão Preto;2004-01-05 05:00:00;1.686;0.991;311.9;0.008;0.023;-25.95;100;19.43;23.79;24.05;27.6;942;0
Ribeirão Preto;2004-01-05 06:00:00;1.644;0.966;315.2;0.043;0.021;-25.63;100;19.17;23.41;23.61;26.46;942;0
Ribeirão Preto;2004-01-05 07:00:00;1.908;1.187;290.4;0.508;0.027;-21.54;95.7;21.24;23.54;23.28;26.6;942;0
Ribeirão Preto;2004-01-05 08:00:00;2.142;1.421;268.9;0.794;0.037;-7.07;91.7;22.54;25.12;23.36;26.22;942;0
Ribeirão Preto;2004-01-05 09:00:00;2.577;2.067;217.7;1.132;0.041;6.501;87;24.11;27.07;23.94;26.16;940;0
Ribeirão Preto;2004-01-05 10:00:00;2.951;2.206;188.3;1.706;0.045;32.63;82;26.35;30.64;25.04;26.43;938;0
Ribeirão Preto;2004-01-05 11:00:00;2.996;2.657;139.9;1.86;0.048;61.93;79.4;27.69;35.11;27.19;26.93;937;0
Ribeirão Preto;2004-01-05 12:00:00;2.475;2.095;127.8;1.534;0.051;69.4;76.2;28.82;38.14;29.68;27.85;935;0
Ribeirão Preto;2004-01-05 13:00:00;2.277;2.011;112.5;1.887;0.052;70.5;70.8;30.46;40.14;31.53;29.09;934;0
Ribeirão Preto;2004-01-05 14:00:00;1.719;1.565;85;1.7;0.055;79.6;64.41;32.01;42.92;33.67;30.43;933;0
Ribeirão Preto;2004-01-05 15:00:00;1.426;1.294;76.7;1.48;0.058;71.8;61;32.92;43.98;35.43;31.56;931;0
Ribeirão Preto;2004-01-05 16:00:00;2.402;1.63;309.1;1.397;0.059;49.33;65;32.55;42.96;36.14;32.88;929;0
Ribeirão Preto;2004-01-05 17:00:00;1.763;1.179;322;0.895;0.06;38.13;61.66;33.13;42.31;36.54;33.31;929;0
Ribeirão Preto;2004-01-05 18:00:00;2.29;1.439;295;0.327;0.054;2.912;72.4;29.16;38.56;35.87;33.83;931;0
Ribeirão Preto;2004-01-05 19:00:00;2.337;1.812;62.01;0.031;0.047;-15.19;79.5;25.32;35.43;34.33;33.83;933;0
Ribeirão Preto;2004-01-05 20:00:00;2.773;2.352;60.94;0.006;0.04;-32.46;92.9;21.06;32.26;32.72;33.22;938;12.6
Ribeirão Preto;2004-01-05 21:00:00;1.842;1.436;66.06;0.007;0.033;-83.7;100;19.14;26.66;29.6;32.32;940;11
Ribeirão Preto;2004-01-05 22:00:00;2.557;1.954;93.1;0.007;0.029;-56.69;100;19.07;25.44;27.13;31.09;942;11.4
Ribeirão Preto;2004-01-05 23:00:00;1.256;1.036;81.6;0.007;0.028;-38.02;100;18.99;24.91;25.76;29.81;942;0.2
Ribeirão Preto;2004-01-06 00:00:00;1.863;1.18;280.4;0.007;0.028;-30.48;100;19.25;25;25.26;28.78;942;0
Ribeirão Preto;2004-01-06 01:00:00;1.809;1.028;318.8;0.006;0.028;-30.36;100;19.03;24.7;24.88;28.25;941;0
Ribeirão Preto;2004-01-06 02:00:00;1.231;0.858;331.7;0.007;0.027;-31.49;100;18.67;24.13;24.4;27.8;941;0
Ribeirão Preto;2004-01-06 03:00:00;0.724;0.61;331.1;0.008;0.026;-30.54;100;18.51;23.74;23.91;27.11;942;0.2
Ribeirão Preto;2004-01-06 04:00:00;0.502;0.682;5.012;0.008;0.027;-28.74;100;18.38;23.45;23.51;26.96;943;0
Ribeirão Preto;2004-01-06 05:00:00;1.219;0.786;4.819;0.007;0.028;-27.25;100;18.21;23.16;23.15;26.61;944;0
Ribeirão Preto;2004-01-06 06:00:00;1.375;0.743;1.361;0.031;0.029;-25.5;100;18.2;23;22.81;25.89;944;0
Ribeirão Preto;2004-01-06 07:00:00;1.074;0.635;0.078;0.394;0.034;-20.15;100;19.24;23.22;22.63;25.74;945;0
Ribeirão Preto;2004-01-06 08:00:00;1.613;1.093;321;0.978;0.043;0.487;100;22.37;25.19;22.84;25.87;943;0
Ribeirão Preto;2004-01-06 09:00:00;2.173;1.481;264.1;1.402;0.048;16.4;94.7;24.16;27.54;23.72;25.99;942;0
Ribeirão Preto;2004-01-06 10:00:00;2.631;2.141;198.3;1.759;0.052;41.04;79.5;26.26;31.04;25.02;26.2;941;0
Ribeirão Preto;2004-01-06 11:00:00;2.416;1.952;187.8;1.926;0.054;56.39;74.4;27.84;34.13;26.93;26.97;939;0
Ribeirão Preto;2004-01-06 12:00:00;2.349;1.974;147.3;1.965;0.057;67.09;71.5;29.26;36.82;28.89;27.79;937;0
Ribeirão Preto;2004-01-06 13:00:00;2.779;2.428;115.6;1.651;0.059;54.76;72.5;28.85;37.3;30.47;28.97;935;0
Ribeirão Preto;2004-01-06 14:00:00;2.255;1.859;112.1;1.531;0.059;40.36;72.8;29.08;36.73;31.07;29.55;934;0
Ribeirão Preto;2004-01-06 15:00:00;2.316;1.807;100;1.643;0.06;39.44;70.5;30.07;37.02;31.41;30.12;933;0
Ribeirão Preto;2004-01-06 16:00:00;1.857;1.597;74;1.424;0.062;38.43;68.31;30.87;37.45;31.99;30.56;931;0
Ribeirão Preto;2004-01-06 17:00:00;1.713;1.397;47.48;0.915;0.061;20.76;68.77;30.21;36.2;32.2;30.95;933;0
Ribeirão Preto;2004-01-06 18:00:00;0.944;0.869;26.33;0.383;0.055;-5.563;78.9;27.02;33.57;31.45;31.21;933;0
Ribeirão Preto;2004-01-06 19:00:00;2.154;1.376;341.5;0.047;0.05;-19.25;77.6;24.62;31.33;30.41;31.15;935;0
Ribeirão Preto;2004-01-06 20:00:00;0.719;0.591;349.5;0.004;0.045;-27.49;71.7;23.57;29.26;29.14;30.54;936;0
Ribeirão Preto;2004-01-06 21:00:00;0.997;0.795;67.21;0.007;0.043;-24.98;80.5;23.07;28.36;28.12;30.03;938;0
Ribeirão Preto;2004-01-06 22:00:00;1.158;0.872;70.6;0.007;0.041;-23.43;88.7;22.84;27.72;27.33;29.54;940;0
Ribeirão Preto;2004-01-06 23:00:00;4.1;3.129;98.2;0.007;0.04;-24.39;94.6;21.42;27.02;26.76;29.18;942;3.2
Ribeirão Preto;2004-01-07 00:00:00;4.657;3.668;111.5;0.007;0.037;-35.83;100;18.86;25.1;25.72;28.65;943;9.8
Ribeirão Preto;2004-01-07 01:00:00;2.479;1.872;88.5;0.008;0.035;-30.38;100;18.59;24.14;24.45;27.92;943;1.4
Ribeirão Preto;2004-01-07 02:00:00;0.926;0.741;58.18;0.007;0.035;-24.36;100;18.68;24.01;23.89;27.62;944;1.4
Ribeirão Preto;2004-01-07 03:00:00;1.55;0.958;6.576;0.007;0.036;-21.86;100;18.69;23.88;23.53;27.16;943;1
Ribeirão Preto;2004-01-07 04:00:00;1.206;0.959;62.39;0.008;0.036;-20.38;100;18.68;23.75;23.21;26.44;944;0.4
Ribeirão Preto;2004-01-07 05:00:00;1.143;0.738;63.99;0.007;0.037;-18.67;100;18.71;23.69;22.88;26.16;944;0
Ribeirão Preto;2004-01-07 06:00:00;1.571;1.101;346.4;0.006;0.037;-18.56;100;18.64;23.56;22.81;25.45;945;0.2
Ribeirão Preto;2004-01-07 07:00:00;2.173;1.509;259.8;0.09;0.038;-17.62;100;18.64;23.47;22.69;25.77;946;0
Ribeirão Preto;2004-01-07 08:00:00;1.925;1.095;320.1;0.296;0.039;-14.71;100;18.75;23.63;22.63;25.45;946;0.2
Ribeirão Preto;2004-01-07 09:00:00;2.447;1.392;302.2;1.012;0.042;-3.609;100;20.24;24.68;22.63;25.45;944;0.4
Ribeirão Preto;2004-01-07 10:00:00;2.572;1.886;254.6;1.003;0.046;11.05;99.6;21.68;26.6;23.29;25.65;944;0
Ribeirão Preto;2004-01-07 11:00:00;2.742;1.909;258.1;1.058;0.048;14.42;98.1;22.55;27.7;24.03;25.62;943;0
Ribeirão Preto;2004-01-07 12:00:00;2.97;2.157;253.4;1.143;0.049;13.6;97;22.92;28.27;24.67;25.94;942;0.2
Ribeirão Preto;2004-01-07 13:00:00;3.154;2.581;240;1.262;0.052;25.52;93.1;24.36;29.96;25.34;26.01;941;0
Ribeirão Preto;2004-01-07 14:00:00;3.039;2.595;211.2;1.531;0.054;25.27;89.7;25.24;30.74;26.12;26.6;938;0
Ribeirão Preto;2004-01-07 15:00:00;2.584;1.904;240.5;1.19;0.058;35.38;83.8;26.57;32.5;27.14;27.15;937;0
Ribeirão Preto;2004-01-07 16:00:00;3.247;2.105;261.8;1.208;0.057;16.67;84.3;26.09;31.51;27.61;27.49;936;0
Ribeirão Preto;2004-01-07 17:00:00;2.994;2.222;256.9;0.923;0.057;12.8;84.6;25.87;31.27;27.79;27.87;936;0
Ribeirão Preto;2004-01-07 18:00:00;3.084;2.224;248.9;0.376;0.053;-3.051;86.3;24.49;29.75;27.53;28.27;937;0
Ribeirão Preto;2004-01-07 19:00:00;3.109;2.649;213.3;0.128;0.05;-16.05;91.4;22.58;27.91;26.82;27.98;938;0
Ribeirão Preto;2004-01-07 20:00:00;2.709;2.262;193.6;0.004;0.047;-22.12;96.1;21.2;26.48;25.99;27.89;940;0
Ribeirão Preto;2004-01-07 21:00:00;2.335;1.717;251.1;0.006;0.045;-22.66;98;20.53;25.64;25.21;27.53;941;0.2
Ribeirão Preto;2004-01-07 22:00:00;2.427;1.851;215;0.006;0.044;-21.95;97.6;20.46;25.07;24.57;26.53;941;0
Ribeirão Preto;2004-01-07 23:00:00;2.01;1.625;210.5;0.006;0.043;-22.31;98.8;20.26;24.5;24.03;26.76;942;0
Ribeirão Preto;2004-01-08 00:00:00;1.589;1.298;200.5;0.006;0.043;-20.89;98.2;20.21;24.24;23.62;26;943;0
Ribeirão Preto;2004-01-08 01:00:00;1.299;0.834;269;0.006;0.042;-21.11;100;19.44;23.86;23.29;26.22;942;0
Ribeirão Preto;2004-01-08 02:00:00;1.535;1.112;313.8;0.006;0.042;-17.94;100;19.72;23.86;23.02;25.85;940;0
Ribeirão Preto;2004-01-08 03:00:00;1.678;1.146;249.5;0.007;0.042;-17.23;100;19.83;23.77;22.87;25.47;941;0
Ribeirão Preto;2004-01-08 04:00:00;1.387;0.839;292.7;0.006;0.042;-17.1;100;19.39;23.62;22.58;25.5;940;0
Ribeirão Preto;2004-01-08 05:00:00;1.187;0.67;300.7;0.007;0.042;-17.34;100;19.07;23.39;22.46;25.65;942;0
Ribeirão Preto;2004-01-08 06:00:00;0.811;0.581;300.9;0.021;0.042;-16.74;100;19;23.22;22.35;25.12;942;0
Ribeirão Preto;2004-01-08 07:00:00;0.99;0.67;300.9;0.421;0.043;-13.44;100;19.9;23.4;22.13;25;942;0
Ribeirão Preto;2004-01-08 08:00:00;1.021;0.879;235.8;0.695;0.047;-1.49;97.1;21.92;24.72;22.3;24.82;941;0
Ribeirão Preto;2004-01-08 09:00:00;1.776;1.556;122.4;1.224;0.052;12.77;88.5;23.48;26.61;22.94;25.04;940;0
Ribeirão Preto;2004-01-08 10:00:00;3.881;3.171;118.2;1.191;0.056;25.88;87;24.13;28.82;24;25.19;940;0
Ribeirão Preto;2004-01-08 11:00:00;4.515;3.435;106.6;1.271;0.055;17.05;86.6;24.34;28.89;24.79;25.81;939;0
Ribeirão Preto;2004-01-08 12:00:00;4.082;3.12;105.6;1.191;0.055;13.55;88.4;24.36;29.05;25.23;25.79;937;0
Ribeirão Preto;2004-01-08 13:00:00;4.008;3.179;102.8;1.498;0.056;23.13;86.5;25.59;30.33;25.67;26.42;935;0
Ribeirão Preto;2004-01-08 14:00:00;3.185;2.538;98.9;1.058;0.057;23.94;87;25.69;31.1;26.45;26.51;934;0
Ribeirão Preto;2004-01-08 15:00:00;3.296;2.588;59.73;0.36;0.052;-12.45;96;21.87;29.11;26.69;27.12;936;10.6
Ribeirão Preto;2004-01-08 16:00:00;0.706;0.712;30.35;0.476;0.047;-18.95;100;20.44;26.85;25.71;27.25;936;0.4
Ribeirão Preto;2004-01-08 17:00:00;0.909;0.814;55.37;0.693;0.052;2.846;100;22.95;27.9;25.3;27.09;935;0
Ribeirão Preto;2004-01-08 18:00:00;1.89;1.545;78.6;0.117;0.051;-2.182;100;21.41;27.61;25.42;26.84;937;0.8
Ribeirão Preto;2004-01-08 19:00:00;0.855;0.823;52.16;0.012;0.048;-12.58;100;20.57;26.51;25.09;27.08;938;0
Ribeirão Preto;2004-01-08 20:00:00;0.957;0.862;18.73;0.005;0.047;-14.87;100;20.39;25.82;24.57;27.11;939;0
Ribeirão Preto;2004-01-08 21:00:00;0.841;0.677;18.7;0.007;0.047;-15.43;100;20.29;25.3;24.12;27.21;940;0
Ribeirão Preto;2004-01-08 22:00:00;0.678;0.599;19.13;0.007;0.047;-14.68;100;19.98;25;23.8;26.36;940;0
Ribeirão Preto;2004-01-08 23:00:00;0.547;0.495;19.19;0.007;0.047;-14.39;100;19.84;24.73;23.5;25.95;940;0
Ribeirão Preto;2004-01-09 00:00:00;0.351;0.326;19.17;0.006;0.046;-16.85;100;19.3;24.26;23.22;25.73;940;0
Ribeirão Preto;2004-01-09 01:00:00;1.125;0.666;18.82;0.006;0.046;-17.78;100;19.18;23.85;22.86;25.68;940;0
