Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2016-01-02 01:00:00;0.81;0;0;0;0;9.66;87.1;21.79;29.31;28.86;28.45;943;0
Ribeirão Preto;2016-01-02 02:00:00;0.45;0;0;0;0;10.48;87.2;21.36;28.98;28.81;28.47;943;0
Ribeirão Preto;2016-01-02 03:00:00;0.2;0;0;0;0;10.03;87.7;21.27;28.71;28.77;28.48;943;0
Ribeirão Preto;2016-01-02 04:00:00;0.22;0;0;0;0;9.43;92.2;21.14;28.54;28.7;28.52;944;0.51
Ribeirão Preto;2016-01-02 05:00:00;0.22;0;0;0;0;9.6;94.1;20.79;28.39;28.62;28.53;944;1.778
Ribeirão Preto;2016-01-02 06:00:00;0.04;0;0;0.55;0;10.32;95.4;20.64;28.19;28.58;28.53;944;2.54
Ribeirão Preto;2016-01-02 07:00:00;0.41;0;0;23.84;0;10.2;96;20.78;28.01;28.49;28.53;945;1.27
Ribeirão Preto;2016-01-02 08:00:00;1.016;0;0;90.5;0;6.083;96.2;21.17;27.98;28.42;28.53;945;0
Ribeirão Preto;2016-01-02 09:00:00;1.444;0;0;178.3;0;0.4;95.8;21.68;28.16;28.34;28.54;945;0
Ribeirão Preto;2016-01-02 10:00:00;0.77;0;0;258.8;0;-5.544;93.2;22.67;28.47;28.25;28.55;944;0
Ribeirão Preto;2016-01-02 11:00:00;0.6;0;0;356;0;-11.97;84.5;24.35;28.96;28.23;28.55;943;0
Ribeirão Preto;2016-01-02 12:00:00;1.292;0;0;562.5;0;-24.73;77.51;26.23;29.73;28.23;28.54;941;0
Ribeirão Preto;2016-01-02 13:00:00;1.88;0;0;599.7;0;-30.77;71.14;27.37;30.72;28.26;28.52;939;0
Ribeirão Preto;2016-01-02 14:00:00;1.958;0;0;726.8;0;-33.05;66.34;28.23;31.69;28.36;28.51;937;0
Ribeirão Preto;2016-01-02 15:00:00;1.854;0;0;413.4;0;-31.31;64.96;28.47;32.81;28.5;28.51;935;0
Ribeirão Preto;2016-01-02 16:00:00;1.64;0;0;38.55;0;-4.399;85.1;23.75;32.8;28.67;28.52;936;2.54
Ribeirão Preto;2016-01-02 17:00:00;0.31;0;0;67.69;0;4.01;91.1;23.11;31.93;28.87;28.52;938;0
Ribeirão Preto;2016-01-02 18:00:00;0.72;0;0;197.7;0;0.36;86.4;24.8;31.43;29.01;28.52;938;0
Ribeirão Preto;2016-01-02 19:00:00;0.1;0;0;20.15;0;2.973;85.5;24.83;31.27;29.1;28.52;937;0
Ribeirão Preto;2016-01-02 20:00:00;0.07;0;0;0;0;6.976;91.2;23.84;30.89;29.14;28.55;939;0
Ribeirão Preto;2016-01-02 21:00:00;0.43;0;0;0;0;7.835;91.9;23.38;30.46;29.14;28.58;941;0
Ribeirão Preto;2016-01-02 22:00:00;0.05;0;0;0;0;7.89;90.6;23.24;30.11;29.14;28.58;942;0
Ribeirão Preto;2016-01-02 23:00:00;0.59;0;0;0;0;9.6;93.1;22.65;29.8;29.14;28.63;942;0
Ribeirão Preto;2016-01-03 00:00:00;0.15;0;0;0;0;10.59;91.9;22.37;29.43;29.09;28.64;943;0
Ribeirão Preto;2016-01-03 01:00:00;0.67;0;0;0;0;10.13;90.7;22.07;29.19;29.03;28.64;942;0
Ribeirão Preto;2016-01-03 02:00:00;0.11;0;0;0;0;11.37;92.9;21.51;28.88;28.98;28.67;942;0
Ribeirão Preto;2016-01-03 03:00:00;0.04;0;0;0;0;11.69;94.6;21.23;28.63;28.92;28.7;942;0
Ribeirão Preto;2016-01-03 04:00:00;0.6;0;0;0;0;11.61;95.5;20.9;28.42;28.84;28.7;943;0
Ribeirão Preto;2016-01-03 05:00:00;0.02;0;0;0;0;11.6;96.1;20.99;28.23;28.79;28.7;943;0
Ribeirão Preto;2016-01-03 06:00:00;0;0;0;2.154;0;10.48;96.2;21.01;28.13;28.7;28.7;943;0
Ribeirão Preto;2016-01-03 07:00:00;0;0;0;23.17;0;8.74;96.2;21.3;28.07;28.61;28.7;944;0
Ribeirão Preto;2016-01-03 08:00:00;0.23;0;0;104.2;0;5.093;95.9;21.96;28.13;28.56;28.69;943;0
Ribeirão Preto;2016-01-03 09:00:00;1.245;0;0;399.2;0;-6.014;90;23.62;28.41;28.46;28.69;943;0
Ribeirão Preto;2016-01-03 10:00:00;1.251;0;0;353.6;0;-19.75;79.04;25.52;29.16;28.46;28.68;941;0
Ribeirão Preto;2016-01-03 11:00:00;1.689;0;0;586.3;0;-18.35;78.06;26.02;29.84;28.45;28.68;940;0
Ribeirão Preto;2016-01-03 12:00:00;1.99;0;0;278.3;0;-25.51;76.42;26.11;30.73;28.46;28.68;938;0
Ribeirão Preto;2016-01-03 13:00:00;2.674;0;0;89.8;0;3.512;93.4;21.16;30.56;28.52;28.69;940;5.842
Ribeirão Preto;2016-01-03 14:00:00;1.477;0;0;57.52;0;9.92;95.6;20.47;29.65;28.64;28.64;943;2.54
Ribeirão Preto;2016-01-03 15:00:00;0.32;0;0;32.9;0;8.65;95.9;20.55;29.15;28.7;28.64;943;2.286
Ribeirão Preto;2016-01-03 16:00:00;0.36;0;0;99.1;0;7.657;96;20.79;28.86;28.7;28.64;942;1.016
Ribeirão Preto;2016-01-03 17:00:00;0.73;0;0;130.8;0;2.47;95.6;21.23;28.8;28.69;28.64;941;0
Ribeirão Preto;2016-01-03 18:00:00;1.318;0;0;45.69;0;3.52;95.2;21.41;28.86;28.63;28.63;941;0
Ribeirão Preto;2016-01-03 19:00:00;0.53;0;0;9.07;0;6.153;94.8;21.07;28.82;28.58;28.64;942;0
Ribeirão Preto;2016-01-03 20:00:00;0.47;0;0;0;0;7.65;94.9;21.02;28.66;28.58;28.64;943;0
Ribeirão Preto;2016-01-03 21:00:00;0.6;0;0;0;0;9.48;95.1;20.89;28.46;28.56;28.64;944;0
Ribeirão Preto;2016-01-03 22:00:00;0.46;0;0;0;0;10.27;95.6;20.74;28.26;28.49;28.64;945;0
Ribeirão Preto;2016-01-03 23:00:00;0.36;0;0;0;0;10.63;95.7;20.47;28.12;28.47;28.64;945;0
Ribeirão Preto;2016-01-04 00:00:00;0.32;0;0;0;0;11.44;95.3;20.27;27.94;28.41;28.64;945;0
Ribeirão Preto;2016-01-04 01:00:00;0.42;0;0;0;0;11.24;94.6;20.33;27.74;28.36;28.64;945;0
Ribeirão Preto;2016-01-04 02:00:00;0.56;0;0;0;0;10.97;93.6;20.45;27.53;28.29;28.64;945;0
Ribeirão Preto;2016-01-04 03:00:00;0.25;0;0;0;0;10.79;90.6;20.58;27.33;28.24;28.64;944;0
Ribeirão Preto;2016-01-04 04:00:00;0.14;0;0;0;0;10.58;91;20.45;27.21;28.15;28.64;944;0
Ribeirão Preto;2016-01-04 05:00:00;0.02;0;0;0;0;10.39;91.9;20.4;27.12;28.12;28.64;944;0
Ribeirão Preto;2016-01-04 06:00:00;0.07;0;0;2.278;0;10.39;92.9;20.27;27.01;28.03;28.61;944;0
Ribeirão Preto;2016-01-04 07:00:00;1.34;0;0;62.06;0;9.19;92.1;20.8;26.9;27.99;28.58;945;0
Ribeirão Preto;2016-01-04 08:00:00;1.859;0;0;165.8;0;3.275;87;22.32;26.9;27.9;28.57;944;0
Ribeirão Preto;2016-01-04 09:00:00;1.944;0;0;257.2;0;-1.356;81.9;23.41;27.2;27.87;28.57;944;0
Ribeirão Preto;2016-01-04 10:00:00;2.316;0;0;494.4;0;-14.99;75.45;25.22;27.8;27.81;28.56;942;0
Ribeirão Preto;2016-01-04 11:00:00;2.917;0;0;369.6;0;-15.14;75.82;24.93;28.64;27.78;28.52;941;0
Ribeirão Preto;2016-01-04 12:00:00;2.856;0;0;319.6;0;-9.76;88;23.04;28.96;27.86;28.51;942;0
Ribeirão Preto;2016-01-04 13:00:00;1.675;0;0;306.1;0;-10.72;91.6;22.82;29.15;27.9;28.49;942;0.25
Ribeirão Preto;2016-01-04 14:00:00;1.27;0;0;442.5;0;-13.71;82.7;24.42;29.44;27.99;28.46;940;0
Ribeirão Preto;2016-01-04 15:00:00;1.238;0;0;623.6;0;-25.33;68.33;26.68;30.1;28.07;28.46;938;0
Ribeirão Preto;2016-01-04 16:00:00;1.85;0;0;447.2;0;-23.34;65.67;27.28;30.91;28.16;28.46;936;0
Ribeirão Preto;2016-01-04 17:00:00;3.034;0;0;363.4;0;-10.85;81.1;24.29;31.13;28.28;28.46;936;0
Ribeirão Preto;2016-01-04 18:00:00;1.412;0;0;52.37;0;-1.381;91.4;22.39;30.79;28.42;28.46;938;1.016
Ribeirão Preto;2016-01-04 19:00:00;1.061;0;0;10.64;0;5.565;94.4;22.13;30.23;28.56;28.45;941;0
Ribeirão Preto;2016-01-04 20:00:00;0.55;0;0;0;0;8.73;95;21.81;29.73;28.65;28.47;942;0
Ribeirão Preto;2016-01-04 21:00:00;0;0;0;0;0;9.98;95.3;21.51;29.32;28.7;28.47;943;0
Ribeirão Preto;2016-01-04 22:00:00;0.08;0;0;0;0;10.43;95.8;21.5;28.96;28.7;28.47;944;0
Ribeirão Preto;2016-01-04 23:00:00;0.62;0;0;0;0;10.03;95.6;21.4;28.69;28.7;28.47;944;0
Ribeirão Preto;2016-01-05 00:00:00;0.14;0;0;0;0;11.17;95.7;21.4;28.43;28.63;28.5;944;0
Ribeirão Preto;2016-01-05 01:00:00;0.83;0;0;0;0;11.43;95.5;21.25;28.19;28.58;28.53;944;0
Ribeirão Preto;2016-01-05 02:00:00;0.07;0;0;0;0;10.47;95;21.1;28;28.53;28.53;944;0
Ribeirão Preto;2016-01-05 03:00:00;0.86;0;0;0;0;10.54;94.5;20.96;27.88;28.47;28.53;944;0
Ribeirão Preto;2016-01-05 04:00:00;1.042;0;0;0;0;10.89;94.6;20.88;27.69;28.38;28.53;944;0
Ribeirão Preto;2016-01-05 05:00:00;1.217;0;0;0;0;10.23;93.2;21.13;27.55;28.34;28.53;944;0
Ribeirão Preto;2016-01-05 06:00:00;1.286;0;0;6.748;0;10.76;90.3;21.09;27.38;28.25;28.53;945;0
Ribeirão Preto;2016-01-05 07:00:00;1.565;0;0;53.81;0;9.55;87;21.52;27.26;28.2;28.52;945;0
Ribeirão Preto;2016-01-05 08:00:00;2.412;0;0;172.8;0;5.669;78.66;22.37;27.25;28.12;28.52;945;0
Ribeirão Preto;2016-01-05 09:00:00;2.735;0;0;456.1;0;-6.41;68.99;24.09;27.5;28.07;28.51;944;0
Ribeirão Preto;2016-01-05 10:00:00;2.629;0;0;495.5;0;-16.95;64.07;25.23;28.09;28;28.51;942;0
Ribeirão Preto;2016-01-05 11:00:00;2.688;0;0;740.9;0;-24.61;60.59;26.65;28.92;28;28.51;941;0
Ribeirão Preto;2016-01-05 12:00:00;2.866;0;0;713.8;0;-30.05;57.1;27.58;30.09;28.02;28.5;940;0
Ribeirão Preto;2016-01-05 13:00:00;2.169;0;0;635.9;0;-24.96;55.09;28.19;30.9;28.12;28.46;939;0
Ribeirão Preto;2016-01-05 14:00:00;1.773;0;0;649;0;-29.11;54.99;28.78;31.61;28.25;28.46;937;0
Ribeirão Preto;2016-01-05 15:00:00;1.728;0;0;717.8;0;-30.02;50.98;29.65;32.58;28.4;28.46;935;0
Ribeirão Preto;2016-01-05 16:00:00;1.676;0;0;414;0;-20.83;50.2;29.81;33.22;28.57;28.46;935;0
Ribeirão Preto;2016-01-05 17:00:00;1.835;0;0;362.8;0;-13.07;48.24;30.22;33.22;28.76;28.46;933;0
Ribeirão Preto;2016-01-05 18:00:00;1.995;0;0;169.4;0;-3.754;52.37;29.37;32.9;28.96;28.46;933;0
Ribeirão Preto;2016-01-05 19:00:00;1.726;0;0;44.68;0;4.621;58.67;27.72;32.33;29.11;28.46;935;0
Ribeirão Preto;2016-01-05 20:00:00;0.62;0;0;0;0;8.39;62.57;26.22;31.59;29.24;28.5;938;0
Ribeirão Preto;2016-01-05 21:00:00;0.47;0;0;0;0;9.79;67.66;24.98;30.93;29.27;28.52;940;0
Ribeirão Preto;2016-01-05 22:00:00;0.36;0;0;0;0;9.83;69.81;24.59;30.4;29.34;28.54;941;0
Ribeirão Preto;2016-01-05 23:00:00;0.1;0;0;0;0;11.22;75.05;23.55;29.97;29.27;28.58;942;0
Ribeirão Preto;2016-01-06 00:00:00;0.03;0;0;0;0;12.01;76.25;23.11;29.53;29.26;28.6;943;0
Ribeirão Preto;2016-01-06 01:00:00;0.02;0;0;0;0;12.43;79.02;22.39;29.13;29.19;28.64;943;0
Ribeirão Preto;2016-01-06 02:00:00;0;0;0;0;0;12.89;83;21.56;28.77;29.14;28.64;943;0
Ribeirão Preto;2016-01-06 03:00:00;0;0;0;0;0;13.39;86.4;20.85;28.44;29.04;28.65;943;0
Ribeirão Preto;2016-01-06 04:00:00;0;0;0;0;0;13.52;87.6;20.39;28.17;28.95;28.7;943;0
Ribeirão Preto;2016-01-06 05:00:00;0;0;0;0;0;13.52;89.1;20.24;27.95;28.86;28.7;944;0
Ribeirão Preto;2016-01-06 06:00:00;0.1;0;0;8.28;0;13.35;87.2;20.25;27.77;28.76;28.7;945;0
Ribeirão Preto;2016-01-06 07:00:00;1.431;0;0;86.3;0;11.65;84.6;21.12;27.64;28.67;28.7;945;0
Ribeirão Preto;2016-01-06 08:00:00;1.885;0;0;237.4;0;5.75;76.23;23.07;27.63;28.57;28.7;943;0
Ribeirão Preto;2016-01-06 09:00:00;2.256;0;0;426;0;-6.79;67.13;24.84;27.95;28.46;28.69;942;0
Ribeirão Preto;2016-01-06 10:00:00;2.452;0;0;568.7;0;-19.55;63.54;26.11;28.61;28.4;28.68;940;0
Ribeirão Preto;2016-01-06 11:00:00;2.226;0;0;719.7;0;-28.05;60.18;27.41;29.55;28.34;28.68;939;0
Ribeirão Preto;2016-01-06 12:00:00;2.49;0;0;828;0;-35.21;54.03;28.8;30.82;28.37;28.68;937;0
Ribeirão Preto;2016-01-06 13:00:00;1.699;0;0;512.7;0;-31.44;52.23;29.3;32.05;28.47;28.68;936;0
Ribeirão Preto;2016-01-06 14:00:00;0.89;0;0;192;0;-14.27;51.83;28.85;32.49;28.61;28.67;936;0
Ribeirão Preto;2016-01-06 15:00:00;1.17;0;0;542.4;0;-12.05;48.53;29.82;32.29;28.77;28.64;935;0
Ribeirão Preto;2016-01-06 16:00:00;1.468;0;0;498.5;0;-19.46;46.17;30.45;32.88;28.94;28.64;933;0
Ribeirão Preto;2016-01-06 17:00:00;1.673;0;0;376.6;0;-12.86;45.27;30.48;33.3;29.07;28.65;931;0
Ribeirão Preto;2016-01-06 18:00:00;1.563;0;0;129.1;0;-3.893;47.18;29.73;33.17;29.2;28.68;931;0
Ribeirão Preto;2016-01-06 19:00:00;0.98;0;0;42.22;0;2.92;52.66;28.42;32.69;29.33;28.69;933;0
Ribeirão Preto;2016-01-06 20:00:00;0.05;0;0;0.01;0;6.804;64.7;26.24;32.11;29.44;28.69;935;0
Ribeirão Preto;2016-01-06 21:00:00;0;0;0;0;0;7.771;69.47;25.29;31.39;29.48;28.69;937;0
Ribeirão Preto;2016-01-06 22:00:00;0.02;0;0;0;0;8.79;75.92;24.38;30.88;29.48;28.74;939;0
Ribeirão Preto;2016-01-06 23:00:00;0;0;0;0;0;9.66;76.43;24;30.39;29.48;28.75;940;0
Ribeirão Preto;2016-01-07 00:00:00;0.31;0;0;0;0;11.38;80.9;22.87;29.94;29.47;28.78;941;0
Ribeirão Preto;2016-01-07 01:00:00;0.76;0;0;0;0;11.59;87;22.61;29.54;29.38;28.81;941;0
Ribeirão Preto;2016-01-07 02:00:00;0.36;0;0;0;0;11.31;89.4;22.32;29.23;29.33;28.81;941;0
Ribeirão Preto;2016-01-07 03:00:00;0;0;0;0;0;11.89;90.8;21.54;28.92;29.26;28.83;941;0
Ribeirão Preto;2016-01-07 04:00:00;0.18;0;0;0;0;12.19;92.4;20.96;28.62;29.15;28.86;941;0
Ribeirão Preto;2016-01-07 05:00:00;0;0;0;0;0;11.73;93.3;20.54;28.38;29.08;28.86;941;0
Ribeirão Preto;2016-01-07 06:00:00;0.05;0;0;7.953;0;11.79;94.4;20.35;28.22;28.99;28.86;942;0
Ribeirão Preto;2016-01-07 07:00:00;0.31;0;0;133.1;0;9.66;91.9;21.73;28.07;28.92;28.86;941;0
Ribeirão Preto;2016-01-07 08:00:00;1.161;0;0;248.6;0;1.559;80.4;23.92;28.23;28.8;28.85;939;0
Ribeirão Preto;2016-01-07 09:00:00;1.32;0;0;372;0;-8.29;70.64;25.47;28.68;28.73;28.85;938;0
Ribeirão Preto;2016-01-07 10:00:00;1.501;0;0;544.9;0;-20.4;62.24;27.3;29.37;28.68;28.85;936;0
Ribeirão Preto;2016-01-07 11:00:00;1.278;0;0;522.5;0;-25.12;58.01;28.03;30.37;28.68;28.85;935;0
Ribeirão Preto;2016-01-07 12:00:00;1.311;0;0;378.3;0;-22.23;56.83;28.45;31.36;28.7;28.85;934;0
Ribeirão Preto;2016-01-07 13:00:00;1.649;0;0;564.8;0;-17.5;55.9;29.18;31.93;28.81;28.82;934;0
Ribeirão Preto;2016-01-07 14:00:00;2.002;0;0;706.3;0;-24.86;52.87;29.93;32.81;28.93;28.8;932;0
Ribeirão Preto;2016-01-07 15:00:00;1.663;0;0;783.6;0;-32.38;50.71;30.57;33.98;29.06;28.8;931;0
Ribeirão Preto;2016-01-07 16:00:00;1.972;0;0;604.1;0;-26.86;52.87;30.65;35.05;29.2;28.8;929;0
Ribeirão Preto;2016-01-07 17:00:00;2.215;0;0;420;0;-13.5;55.37;30.3;35.4;29.4;28.8;928;0
Ribeirão Preto;2016-01-07 18:00:00;1.987;0;0;198.1;0;-4.195;52.67;30.07;35.04;29.58;28.8;928;0
Ribeirão Preto;2016-01-07 19:00:00;1.33;0;0;32.28;0;4.343;55.33;28.47;34.41;29.75;28.84;930;0
Ribeirão Preto;2016-01-07 20:00:00;1.187;0;0;0;0;7.367;63.02;27.19;33.74;29.88;28.86;933;0
Ribeirão Preto;2016-01-07 21:00:00;0.61;0;0;0;0;8.19;68.07;26.3;33.07;29.93;28.89;935;0
Ribeirão Preto;2016-01-07 22:00:00;0.26;0;0;0;0;8.7;77.87;24.89;32.43;29.93;28.92;937;0
Ribeirão Preto;2016-01-07 23:00:00;0.25;0;0;0;0;8.53;82.1;24.15;31.72;29.93;28.94;938;0
Ribeirão Preto;2016-01-08 00:00:00;0.49;0;0;0;0;9.9;85;23.45;31.04;29.93;28.98;938;0
Ribeirão Preto;2016-01-08 01:00:00;0.07;0;0;0;0;10.43;83.7;23.49;30.51;29.84;29;939;0
Ribeirão Preto;2016-01-08 02:00:00;0.01;0;0;0;0;9.52;84.8;23.43;30.12;29.8;29.03;939;0
Ribeirão Preto;2016-01-08 03:00:00;0;0;0;0;0;7.322;82.1;23.79;29.91;29.71;29.03;939;0
Ribeirão Preto;2016-01-08 04:00:00;0;0;0;0;0;6.89;82.3;23.73;29.81;29.63;29.07;939;0
Ribeirão Preto;2016-01-08 05:00:00;0.48;0;0;0;0;8.28;88.3;22.71;29.65;29.58;29.09;939;0
Ribeirão Preto;2016-01-08 06:00:00;0.05;0;0;6.705;0;10.22;91.1;22.03;29.34;29.49;29.09;940;0
Ribeirão Preto;2016-01-08 07:00:00;0.76;0;0;91.2;0;8.79;89.9;22.57;29.13;29.44;29.09;940;0
Ribeirão Preto;2016-01-08 08:00:00;1.403;0;0;216.3;0;2.783;80;24.74;29.19;29.36;29.08;938;0
Ribeirão Preto;2016-01-08 09:00:00;1.81;0;0;433.7;0;-8.84;70.07;26.6;29.53;29.28;29.09;937;0
Ribeirão Preto;2016-01-08 10:00:00;1.938;0;0;541.8;0;-23.39;60.37;28.09;30.28;29.25;29.09;935;0
Ribeirão Preto;2016-01-08 11:00:00;0.97;0;0;310.9;0;-16.14;62.51;27.97;31.3;29.25;29.08;935;0
Ribeirão Preto;2016-01-08 12:00:00;1.455;0;0;162.5;0;-8.47;70.09;26.96;31.8;29.25;29.08;935;0
Ribeirão Preto;2016-01-08 13:00:00;1.555;0;0;92.3;0;9.19;84.4;24.06;31.52;29.34;29.08;936;11.68
Ribeirão Preto;2016-01-08 14:00:00;1.713;0;0;299.9;0;6.36;89.5;23.84;30.41;29.41;29.09;937;0
Ribeirão Preto;2016-01-08 15:00:00;1.868;0;0;491.7;0;-12.21;75;26.5;30.7;29.46;29.08;935;0
Ribeirão Preto;2016-01-08 16:00:00;1.606;0;0;171.6;0;-10.49;75.11;26.23;31.42;29.39;29.08;935;0
Ribeirão Preto;2016-01-08 17:00:00;2.133;0;0;49.48;0;3.514;87.7;22.47;31.53;29.46;29.09;936;0.76
Ribeirão Preto;2016-01-08 18:00:00;0.44;0;0;35.91;0;5.813;92.5;22.15;31.1;29.49;29.09;938;0
Ribeirão Preto;2016-01-08 19:00:00;0.19;0;0;9.59;0;6.786;93.2;22.17;30.72;29.48;29.09;938;0
Ribeirão Preto;2016-01-08 20:00:00;0.24;0;0;0;0;8.19;92.7;22.45;30.4;29.49;29.09;940;0
Ribeirão Preto;2016-01-08 21:00:00;0.38;0;0;0;0;8.16;92.9;22.66;30.11;29.48;29.09;941;0
Ribeirão Preto;2016-01-08 22:00:00;0.91;0;0;0;0;9.07;93.3;22.25;29.85;29.45;29.09;942;0.25
Ribeirão Preto;2016-01-08 23:00:00;0.63;0;0;0;0;9.41;92.3;22.31;29.61;29.37;29.09;943;0
Ribeirão Preto;2016-01-09 00:00:00;0.51;0;0;0;0;9.19;91.4;22.28;29.38;29.36;29.09;943;0
Ribeirão Preto;2016-01-09 01:00:00;0.09;0;0;0;0;9.09;90.1;22.13;29.17;29.26;29.09;942;0
Ribeirão Preto;2016-01-09 02:00:00;0.1;0;0;0;0;9.01;90;22.18;29.02;29.24;29.09;942;0
Ribeirão Preto;2016-01-09 03:00:00;0.01;0;0;0;0;8.88;90.8;22.27;28.83;29.15;29.09;942;0
Ribeirão Preto;2016-01-09 04:00:00;0.01;0;0;0;0;8.07;91.4;22.38;28.74;29.11;29.09;942;0
Ribeirão Preto;2016-01-09 05:00:00;0.1;0;0;0;0;8.17;92.2;22.31;28.65;29.03;29.09;942;0
Ribeirão Preto;2016-01-09 06:00:00;0.42;0;0;0.66;0;8.22;92.8;22.25;28.64;28.98;29.09;942;0
Ribeirão Preto;2016-01-09 07:00:00;1.031;0;0;18.33;0;7.423;91.8;22.52;28.55;28.92;29.09;943;0.25
Ribeirão Preto;2016-01-09 08:00:00;1.34;0;0;170.5;0;3.318;89;23.45;28.57;28.87;29.09;943;0
Ribeirão Preto;2016-01-09 09:00:00;1.619;0;0;170.2;0;-2.521;82;24.52;28.88;28.8;29.05;941;0
Ribeirão Preto;2016-01-09 10:00:00;2.12;0;0;258.5;0;-4.483;78.48;25.38;29.19;28.8;29.02;942;0
Ribeirão Preto;2016-01-09 11:00:00;3.166;0;0;221.9;0;-4.832;79.55;25.21;29.53;28.8;29.02;941;0
Ribeirão Preto;2016-01-09 12:00:00;1.869;0;0;153.6;0;-0.63;87.4;24.05;29.56;28.8;29.03;941;0.25
Ribeirão Preto;2016-01-09 13:00:00;2.153;0;0;155.7;0;-0.27;81;24.53;29.53;28.8;29.02;941;0
Ribeirão Preto;2016-01-09 14:00:00;1.442;0;0;254.4;0;-1.93;80;25.14;29.57;28.8;28.99;939;0
Ribeirão Preto;2016-01-09 15:00:00;1.946;0;0;267.7;0;-8.29;75.9;26.26;29.93;28.8;28.97;938;0.76
Ribeirão Preto;2016-01-09 16:00:00;0.9;0;0;124.6;0;-2.627;91.3;23.32;30.18;28.82;28.97;938;0.25
Ribeirão Preto;2016-01-09 17:00:00;0.7;0;0;58.68;0;-1.124;92.2;23.4;30.14;28.91;28.97;938;0.25
Ribeirão Preto;2016-01-09 18:00:00;0.6;0;0;32.53;0;2.905;90.6;23.11;30;28.92;28.97;939;0
Ribeirão Preto;2016-01-09 19:00:00;1.46;0;0;3.781;0;8.18;91.5;21.56;29.73;28.92;28.95;940;3.048
