Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2010-01-03 11:00:00;4.117;2.913;12.55;642.5;0;72.71;53.49;29.23;34.8;28.67;26.67;942;0
Ribeirão Preto;2010-01-03 12:00:00;3.421;2.368;5.306;696.6;0;99;49.12;29.86;39.2;30.87;27.44;941;0
Ribeirão Preto;2010-01-03 13:00:00;2.714;1.802;7.144;708.2;0;119;45.28;30.77;43.12;33.15;28.46;940;0
Ribeirão Preto;2010-01-03 14:00:00;2.06;1.319;34.99;615.1;0;118.2;42.58;31.37;45;35.22;29.64;939;0
Ribeirão Preto;2010-01-03 15:00:00;1.49;0.487;171;317.7;0;94.5;41.94;31.71;44.54;36.42;30.82;938;0
Ribeirão Preto;2010-01-03 16:00:00;1.423;0.362;161.9;405.5;0;62.32;40.07;32.19;42.83;36.44;31.71;937;0
Ribeirão Preto;2010-01-03 17:00:00;1.862;0.808;120.6;276.1;0;43.77;37.47;32.53;42.47;36.38;32.22;935;0
Ribeirão Preto;2010-01-03 18:00:00;1.577;0.336;107.7;78.17;0;12.26;42.77;31.31;39.35;35.8;32.48;935;0
Ribeirão Preto;2010-01-03 19:00:00;1.804;0.051;188.5;9.45;0;-11.95;53.34;28.83;35.68;34.39;32.43;937;0
Ribeirão Preto;2010-01-03 20:00:00;1.379;0;196.7;0;0;-24.3;57.58;27.4;32.86;32.87;32.09;938;0
Ribeirão Preto;2010-01-03 21:00:00;1.379;0;183.2;0;0;-27.38;56.9;27;30.47;31.56;31.57;940;0
Ribeirão Preto;2010-01-03 22:00:00;1.462;0.043;172.1;0;0;-28.4;65.24;25.48;29.11;30.55;31.02;942;0
Ribeirão Preto;2010-01-03 23:00:00;1.767;0.097;185.5;0;0;-31.61;63.4;25.11;27.67;29.65;30.49;943;0
Ribeirão Preto;2010-01-04 00:00:00;1.256;0;184.7;0;0;-32.91;66.74;24.34;26.56;28.84;29.97;944;0
Ribeirão Preto;2010-01-04 01:00:00;1.915;0;179.8;0;0;-33.41;64.36;24.4;25.7;28.12;29.48;945;0
Ribeirão Preto;2010-01-04 02:00:00;1.326;0;178.3;0;0;-33.18;68.82;23.3;24.98;27.49;29.01;945;0
Ribeirão Preto;2010-01-04 03:00:00;0.262;0;76.26;0;0;-33.91;72.99;22.21;24.28;26.93;28.58;945;0
Ribeirão Preto;2010-01-04 04:00:00;0;0;0;0;0;-34.65;75.47;21.51;23.61;26.39;28.18;946;0
Ribeirão Preto;2010-01-04 05:00:00;0;0;0;0;0;-34.3;78.83;20.72;23.08;25.9;27.8;947;0
Ribeirão Preto;2010-01-04 06:00:00;0.789;0.017;180.8;6.164;0;-33.92;84.7;19.8;22.64;25.46;27.44;947;0
Ribeirão Preto;2010-01-04 07:00:00;0.341;0.037;85.5;68.9;0;-29.72;79.8;21.75;22.63;25.1;27.11;947;0
Ribeirão Preto;2010-01-04 08:00:00;0.952;0.258;44.57;210.7;0;-17.53;73.76;24.1;23.66;24.99;26.81;945;0
Ribeirão Preto;2010-01-04 09:00:00;2.088;1.507;93.4;393;0;9.22;60.78;26.68;26.89;25.6;26.64;943;0
Ribeirão Preto;2010-01-04 10:00:00;2.2;1.443;71.35;548;0;46.98;50.01;28.94;31.53;27.12;26.72;942;0
Ribeirão Preto;2010-01-04 11:00:00;2.997;2.032;17.38;609;0;80.2;45.44;29.97;36.23;29.3;27.19;941;0
Ribeirão Preto;2010-01-04 12:00:00;3.035;2.141;18.4;695.8;0;111.7;45.29;30.75;41.42;31.75;28.02;940;0
Ribeirão Preto;2010-01-04 13:00:00;2.633;1.864;326.2;628.9;0;118.6;43.17;31.34;44.4;34.1;29.13;939;0
Ribeirão Preto;2010-01-04 14:00:00;2.28;1.469;328.8;506.9;0;97.1;39.6;31.54;44.45;35.76;30.33;938;0
Ribeirão Preto;2010-01-04 15:00:00;2.294;1.433;294.2;601.2;0;111.8;36.21;32.48;46.26;36.7;31.37;937;0
Ribeirão Preto;2010-01-04 16:00:00;2.026;1.201;296.2;521.2;0;91.9;35.66;32.64;46.63;37.79;32.26;936;0
Ribeirão Preto;2010-01-04 17:00:00;1.533;0.488;286;284;0;52.41;35.8;32.69;45.29;38.17;33;934;0
Ribeirão Preto;2010-01-04 18:00:00;1.19;0.092;244.3;162.2;0;16.95;37.73;32.43;41.31;37.36;33.41;934;0
Ribeirão Preto;2010-01-04 19:00:00;0.566;0;219.6;17.18;0;-7.878;45.16;30.35;37.55;35.8;33.39;935;0
Ribeirão Preto;2010-01-04 20:00:00;0.457;0;210.8;0;0;-23.19;51.86;27.73;34.63;34.16;33.04;937;0
Ribeirão Preto;2010-01-04 21:00:00;0;0;0;0;0;-28.95;59.88;26.32;32.15;32.68;32.49;939;0
Ribeirão Preto;2010-01-04 22:00:00;0.713;0.142;306;0;0;-30.82;68.25;24.48;30;31.46;31.88;941;0
Ribeirão Preto;2010-01-04 23:00:00;1.052;0.017;282.9;0;0;-31.54;64.61;24.69;28.59;30.44;31.27;943;0
Ribeirão Preto;2010-01-05 00:00:00;1.503;0.459;178.1;0;0;-31.16;74.01;23.34;27.42;29.58;30.69;944;0
Ribeirão Preto;2010-01-05 01:00:00;1.004;0.001;159.2;0;0;-30.47;78.37;22.62;26.59;28.84;30.16;944;0
Ribeirão Preto;2010-01-05 02:00:00;0.558;0;248.3;0;0;-30.08;80.9;22.05;25.88;28.21;29.66;944;0
Ribeirão Preto;2010-01-05 03:00:00;0.485;0;189.5;0;0;-29.65;80.1;22.19;25.25;27.64;29.22;945;0
Ribeirão Preto;2010-01-05 04:00:00;0.842;0;154.9;0;0;-28.94;82.4;21.61;24.73;27.15;28.8;945;0
Ribeirão Preto;2010-01-05 05:00:00;0.665;0.012;123.2;0;0;-26.97;86;21.15;24.45;26.73;28.43;945;0
Ribeirão Preto;2010-01-05 06:00:00;0.434;0;189.4;3.573;0;-27.19;88.8;20.83;24.05;26.38;28.09;945;0
Ribeirão Preto;2010-01-05 07:00:00;0.505;0;123.2;38.48;0;-24.92;83.6;22.24;23.9;26.04;27.79;945;0
Ribeirão Preto;2010-01-05 08:00:00;1.281;0.413;142.1;198.9;0;-13.93;75.42;24.51;24.81;25.9;27.52;944;0
Ribeirão Preto;2010-01-05 09:00:00;1.562;0.819;100.8;358.2;0;13.44;64.49;27.24;28.12;26.48;27.34;941;0
Ribeirão Preto;2010-01-05 10:00:00;1.504;0.525;27.56;403.1;0;35.69;58.77;28.44;31.59;27.89;27.44;940;0
Ribeirão Preto;2010-01-05 11:00:00;2.263;1.424;330.7;627.5;0;80.7;50.19;30.37;37.02;29.7;27.83;938;0
Ribeirão Preto;2010-01-05 12:00:00;2.437;1.594;339.8;452.2;0;104.5;48.85;30.98;41.72;32.29;28.59;937;0
Ribeirão Preto;2010-01-05 13:00:00;2.688;1.824;320.3;591.5;0;78.43;44.43;31.6;41.55;33.79;29.65;936;0
Ribeirão Preto;2010-01-05 14:00:00;2.932;2.082;294.5;754.8;0;116;40.99;32.56;45.52;35.21;30.57;935;0
Ribeirão Preto;2010-01-05 15:00:00;2.857;1.961;295.2;633.8;0;125.5;37.03;32.88;48.15;37.27;31.57;933;0
Ribeirão Preto;2010-01-05 16:00:00;2.861;1.928;294.3;532.3;0;93.5;36.41;33.19;47.8;38.53;32.64;932;0
Ribeirão Preto;2010-01-05 17:00:00;2.639;1.665;284;304.2;0;56.62;37.52;32.66;46.33;38.84;33.45;931;0
Ribeirão Preto;2010-01-05 18:00:00;2.584;1.307;271.2;75.62;0;20.36;47.07;30.53;42.14;38;33.89;931;0
Ribeirão Preto;2010-01-05 19:00:00;3.325;1.796;235.5;4.884;0;-9.29;59.3;27.79;37.93;36.34;33.88;934;0
Ribeirão Preto;2010-01-05 20:00:00;3.082;1.715;227.4;0;0;-21.47;67.02;26.12;35.11;34.6;33.51;937;0
Ribeirão Preto;2010-01-05 21:00:00;2.088;1.078;270.7;0;0;-24.1;71.53;25.02;33.28;33.14;32.94;939;0
Ribeirão Preto;2010-01-05 22:00:00;1.334;0.455;193.9;0;0;-22.54;71.25;24.72;31.44;31.99;32.32;941;0
Ribeirão Preto;2010-01-05 23:00:00;2.093;0.693;160.3;0;0;-21.29;74.79;24.3;30.11;31.11;31.73;943;0
Ribeirão Preto;2010-01-06 00:00:00;2.933;2.185;88.7;0;0;-21.1;79.91;23.58;29.13;30.37;31.21;943;0
Ribeirão Preto;2010-01-06 01:00:00;2.88;1.51;136.8;0;0;-21.32;83.5;22.66;28.3;29.74;30.73;943;0
Ribeirão Preto;2010-01-06 02:00:00;2.896;1.512;144.2;0;0;-21.86;85.6;21.97;27.5;29.17;30.29;943;0
Ribeirão Preto;2010-01-06 03:00:00;3.271;1.639;141.6;0;0;-22.64;88.7;21.48;26.84;28.64;29.89;943;0
Ribeirão Preto;2010-01-06 04:00:00;1.901;1.036;136.4;0;0;-23.15;86.6;21.36;26.24;28.14;29.51;942;0
Ribeirão Preto;2010-01-06 05:00:00;1.544;0.4;148;0;0;-22.84;88.3;21.1;25.77;27.7;29.15;942;0
Ribeirão Preto;2010-01-06 06:00:00;1.66;0.093;156.5;2.88;0;-21.96;89.3;21.07;25.44;27.32;28.82;943;0
Ribeirão Preto;2010-01-06 07:00:00;1.319;0.001;173.7;19.7;0;-18.63;85.8;21.6;25.42;27.02;28.52;943;0
Ribeirão Preto;2010-01-06 08:00:00;1.081;0.003;153.7;57.03;0;-13.71;81.7;22.36;25.73;26.88;28.27;943;0
Ribeirão Preto;2010-01-06 09:00:00;0.836;0.122;170.7;132.6;0;-4.674;77.51;23.51;26.62;26.92;28.08;943;0
Ribeirão Preto;2010-01-06 10:00:00;1.857;1.361;8.61;180.6;0;7.91;71.24;24.61;28.29;27.28;28;942;0
Ribeirão Preto;2010-01-06 11:00:00;1.647;1.232;22.78;220.3;0;15.16;67.6;25.51;29.72;27.89;28.03;942;0
Ribeirão Preto;2010-01-06 12:00:00;1.669;1.256;6.711;417.1;0;35.46;64.1;27.01;32.25;28.65;28.19;940;0
Ribeirão Preto;2010-01-06 13:00:00;2.113;1.613;25.28;461.8;0;70.93;56.97;28.66;36.96;30.19;28.52;938;0
Ribeirão Preto;2010-01-06 14:00:00;2.223;1.666;322.5;403.1;0;67.91;56.06;29.13;38.82;31.88;29.13;937;0
Ribeirão Preto;2010-01-06 15:00:00;2.51;1.963;314.7;495.1;0;75.66;55.32;29.63;40.7;33.01;29.85;935;0
Ribeirão Preto;2010-01-06 16:00:00;1.607;1.076;296.6;239;0;61.91;57.51;29.53;41.3;34.17;30.55;934;0
Ribeirão Preto;2010-01-06 17:00:00;1.928;1.273;269.7;311.9;0;34.47;52.55;30.48;40.25;34.26;31.16;933;0
Ribeirão Preto;2010-01-06 18:00:00;1.806;0.657;172.5;91.3;0;14.57;55.72;29.19;38.45;34.1;31.47;933;0
Ribeirão Preto;2010-01-06 19:00:00;1.996;0.326;178;26.31;0;-2.719;64.22;27.34;35.1;33.17;31.54;935;0
Ribeirão Preto;2010-01-06 20:00:00;1.715;0.105;177.2;0;0;-12.76;68.29;26.1;32.22;32.08;31.39;937;0
Ribeirão Preto;2010-01-06 21:00:00;1.825;0;178.1;0;0;-14.61;69.3;25.84;30.44;31.09;31.06;939;0
Ribeirão Preto;2010-01-06 22:00:00;1.293;0.016;164.5;0;0;-15.43;75.37;25;29.33;30.3;30.68;940;0
Ribeirão Preto;2010-01-06 23:00:00;1.056;0.089;168.8;0;0;-13.99;76.59;25.04;28.73;29.68;30.29;941;0
Ribeirão Preto;2010-01-07 00:00:00;1.867;1.166;208.6;0;0;-13.66;78.69;24.5;28.26;29.21;29.94;942;0
Ribeirão Preto;2010-01-07 01:00:00;1.909;1.354;69.94;0;0;-40.1;94;21.55;25.62;28.19;29.53;943;45.21
Ribeirão Preto;2010-01-07 02:00:00;2.078;1.347;36.63;0;0;-34.62;97.8;21.03;23.96;26.27;28.56;943;1.524
Ribeirão Preto;2010-01-07 03:00:00;1.434;0.868;18.48;0;0;-27.94;97.9;20.24;23.99;25.78;27.83;943;0.254
Ribeirão Preto;2010-01-07 04:00:00;0.369;0.002;59.07;0;0;-27.05;97.9;20;23.75;25.53;27.39;943;0
Ribeirão Preto;2010-01-07 05:00:00;0.408;0.099;179.1;0;0;-28.44;98;20.05;23.34;25.29;27.09;944;0
Ribeirão Preto;2010-01-07 06:00:00;0.139;0.072;251.8;0.446;0;-24.88;98;20.38;23.39;25.08;26.84;945;0
Ribeirão Preto;2010-01-07 07:00:00;0.65;0.248;306.1;14.15;0;-20.96;98;20.59;23.6;24.97;26.63;945;0.254
Ribeirão Preto;2010-01-07 08:00:00;1.392;0.561;323;52.28;0;-14.55;97.8;21.14;24.13;25;26.49;946;0
Ribeirão Preto;2010-01-07 09:00:00;1.627;0.894;341.4;88.5;0;-5.464;97;21.7;25.04;25.22;26.41;946;0.254
Ribeirão Preto;2010-01-07 10:00:00;1.783;1.18;309.9;143.4;0;5.121;94.7;22.54;26.22;25.6;26.4;945;0.254
Ribeirão Preto;2010-01-07 11:00:00;1.592;1.042;293.5;230.4;0;17.75;86.5;23.82;27.73;26.17;26.49;945;0
Ribeirão Preto;2010-01-07 12:00:00;1.227;0.101;355.8;363.5;0;33.66;77.29;25.52;29.67;26.95;26.7;942;0
Ribeirão Preto;2010-01-07 13:00:00;1.599;0.945;33.18;612.7;0;69.21;72.56;27.02;33.9;28.22;27.04;940;0
Ribeirão Preto;2010-01-07 14:00:00;1.341;0.736;209.6;402.4;0;79.27;66.5;28.28;36.56;30.1;27.62;938;0
Ribeirão Preto;2010-01-07 15:00:00;1.275;0.517;262.2;527.7;0;61.01;61.29;29.29;36.33;31.08;28.37;936;0
Ribeirão Preto;2010-01-07 16:00:00;1.491;0.496;218.3;511.6;0;75.33;54.87;30.64;38.84;32.04;29.02;934;0
Ribeirão Preto;2010-01-07 17:00:00;1.798;0.899;196.5;324.5;0;37.89;55;30.53;37.87;32.79;29.65;933;0
Ribeirão Preto;2010-01-07 18:00:00;1.742;0.672;187.5;173.3;0;8.35;52.45;30.61;34.99;32.43;30.08;932;0
Ribeirão Preto;2010-01-07 19:00:00;1.939;1.205;51.96;12.25;0;-10.7;64.06;28.01;31.58;31.46;30.19;933;0
Ribeirão Preto;2010-01-07 20:00:00;1.622;0.693;41.18;0;0;-21.03;72.17;26.05;29.44;30.45;30.04;936;0
Ribeirão Preto;2010-01-07 21:00:00;1.756;0.792;170.3;0;0;-25.44;78.5;24.77;27.98;29.54;29.75;938;0
Ribeirão Preto;2010-01-07 22:00:00;3.536;2.145;192.6;0;0;-26.71;80.6;24.02;26.97;28.76;29.4;941;0
Ribeirão Preto;2010-01-07 23:00:00;3.768;1.966;184;0;0;-29.27;86.3;22.62;26.05;28.1;29.04;942;0
Ribeirão Preto;2010-01-08 00:00:00;3.549;1.867;151.6;0;0;-27.89;92.2;22.16;25.57;27.52;28.68;944;1.016
Ribeirão Preto;2010-01-08 01:00:00;3.629;1.646;177.5;0;0;-29.76;97.1;20.99;24.97;27.03;28.34;944;3.048
Ribeirão Preto;2010-01-08 02:00:00;1.743;0.391;178.7;0;0;-30.1;97.6;21.03;24.45;26.46;27.99;944;3.556
Ribeirão Preto;2010-01-08 03:00:00;1.293;0.718;77.02;0;0;-25.6;97.7;21.24;24.39;26.08;27.62;944;0.508
Ribeirão Preto;2010-01-08 04:00:00;0.797;0.281;79.43;0;0;-22.46;97.8;21.36;24.47;25.91;27.34;944;0.254
Ribeirão Preto;2010-01-08 05:00:00;1.278;0.169;143.9;0;0;-20.99;97.9;21.33;24.42;25.79;27.12;944;0
Ribeirão Preto;2010-01-08 06:00:00;1.524;0.052;172.2;0.707;0;-21.19;97.9;21.14;24.23;25.66;26.96;945;0
Ribeirão Preto;2010-01-08 07:00:00;1.251;0.065;160.4;26.98;0;-19.73;97.9;21.24;24.2;25.51;26.82;946;0.254
Ribeirão Preto;2010-01-08 08:00:00;1.893;1.264;117;83.3;0;-11.1;97.6;21.9;24.87;25.51;26.69;946;0
Ribeirão Preto;2010-01-08 09:00:00;2.082;1.68;79.47;221.1;0;4.035;90.3;23.43;26.43;25.78;26.63;946;0
Ribeirão Preto;2010-01-08 10:00:00;2.859;2.154;35.52;257.7;0;17.74;79.57;24.48;28.19;26.47;26.68;945;0
Ribeirão Preto;2010-01-08 11:00:00;3.274;2.486;20.16;453.9;0;31.78;74.5;25.73;30.23;27.27;26.88;944;0
Ribeirão Preto;2010-01-08 12:00:00;2.458;1.919;38.17;305;0;47.03;71.23;26.73;32.45;28.42;27.21;942;0
Ribeirão Preto;2010-01-08 13:00:00;1.377;0.956;130.9;238.5;0;28.65;75.7;26.29;31.83;29.24;27.66;941;0
Ribeirão Preto;2010-01-08 14:00:00;2.139;1.433;132;291;0;33.1;73.39;26.76;32.42;29.56;28.07;940;0
Ribeirão Preto;2010-01-08 15:00:00;3.769;2.394;135.3;262.6;0;29.61;72.45;26.56;32.5;29.91;28.4;939;0
Ribeirão Preto;2010-01-08 16:00:00;1.881;1.329;83.1;90.1;0;7.007;83.5;23.88;30.71;29.9;28.68;940;0.508
Ribeirão Preto;2010-01-08 17:00:00;3.131;2.561;312.5;86.9;0;-6.217;88.9;22.52;29.26;29.43;28.8;941;0.254
Ribeirão Preto;2010-01-08 18:00:00;1.833;0.989;272.2;56.76;0;-12.77;91.3;22.05;28.22;28.88;28.77;942;0
Ribeirão Preto;2010-01-08 19:00:00;1.283;0.131;170.4;15.98;0;-16.04;89.4;22.33;27.42;28.39;28.62;943;0
Ribeirão Preto;2010-01-08 20:00:00;1.134;0.22;166.5;0;0;-21.64;93.8;21.84;26.45;27.89;28.44;944;0
Ribeirão Preto;2010-01-08 21:00:00;1.867;0.22;160.9;0;0;-26.22;95.7;21.21;25.53;27.34;28.21;945;0
Ribeirão Preto;2010-01-08 22:00:00;2.188;0;174.9;0;0;-27.32;96;21.51;24.91;26.82;27.95;946;0
Ribeirão Preto;2010-01-08 23:00:00;2.237;0;175.3;0;0;-25.54;93.8;21.92;24.63;26.41;27.68;946;0
Ribeirão Preto;2010-01-09 00:00:00;2.124;0;166.9;0;0;-25.03;94.2;21.54;24.34;26.1;27.43;947;0
Ribeirão Preto;2010-01-09 01:00:00;1.926;0.109;169.9;0;0;-25.35;92.1;21.76;24.02;25.82;27.2;946;0
Ribeirão Preto;2010-01-09 02:00:00;1.114;0.012;156.6;0;0;-25.86;92.7;21.49;23.69;25.55;26.99;946;0
Ribeirão Preto;2010-01-09 03:00:00;0.844;0.067;82.8;0;0;-26.43;94.4;21.06;23.39;25.29;26.79;946;0
Ribeirão Preto;2010-01-09 04:00:00;0.836;0.025;56.95;0;0;-24.43;95;21.24;23.33;25.07;26.61;947;0
Ribeirão Preto;2010-01-09 05:00:00;0.423;0;156.3;0;0;-21.28;95.2;21.22;23.45;24.95;26.43;947;0
Ribeirão Preto;2010-01-09 06:00:00;1.247;0.038;151.7;5.751;0;-23.76;95.9;20.57;23.12;24.84;26.29;948;0
Ribeirão Preto;2010-01-09 07:00:00;1.007;0.001;119;80.3;0;-20.79;89.6;22.36;23.23;24.68;26.16;947;0
