Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2017-01-03 08:00:00;1.656;0;0;286.9;0;4.266;77.23;24.48;33.21;30.21;29.82;\N;0
Ribeirão Preto;2017-01-03 09:00:00;0.77;0;0;366.3;0;0.6;67.72;26.4;33.46;30.14;29.81;\N;0
Ribeirão Preto;2017-01-03 10:00:00;2.249;0;0;673.4;0;-4.931;54.22;29.1;33.9;30.09;29.81;\N;0
Ribeirão Preto;2017-01-03 11:00:00;2.639;0;0;845;0;-11.87;50.38;30.73;34.54;30.1;29.82;\N;0
Ribeirão Preto;2017-01-03 12:00:00;2.178;0;0;689.8;0;-16.16;48.82;31.35;35.27;30.1;29.81;\N;0
Ribeirão Preto;2017-01-03 13:00:00;1.916;0;0;839;0;-18.03;41.93;32.46;36.01;30.12;29.77;\N;0
Ribeirão Preto;2017-01-03 14:00:00;2.234;0;0;662.2;0;-17.28;34.32;33.33;36.68;30.21;29.76;\N;0
Ribeirão Preto;2017-01-03 15:00:00;2.418;0;0;527.9;0;-13.52;37.41;32.47;37.02;30.32;29.76;\N;0
Ribeirão Preto;2017-01-03 16:00:00;3.162;0;0;384.6;0;-4.866;35.02;29.97;36.84;30.44;29.75;\N;0
Ribeirão Preto;2017-01-03 17:00:00;1.227;0;0;241.5;0;-2.294;33.8;31.44;36.47;30.56;29.76;\N;0
Ribeirão Preto;2017-01-03 18:00:00;1.202;0;0;97.2;0;-0.78;45.91;29.3;36.23;30.66;29.76;\N;0
Ribeirão Preto;2017-01-03 19:00:00;1.286;0;0;17.73;0;2.594;49.6;27.75;35.88;30.74;29.76;\N;0
Ribeirão Preto;2017-01-03 20:00:00;1.134;0;0;0;0;5.686;62.22;25.54;35.42;30.78;29.77;\N;0
Ribeirão Preto;2017-01-03 21:00:00;1.565;0;0;0;0;6.818;64.82;24.91;35;30.78;29.78;\N;0
Ribeirão Preto;2017-01-03 22:00:00;1.035;0;0;0;0;7.245;68.73;24.27;34.67;30.78;29.82;\N;0
Ribeirão Preto;2017-01-03 23:00:00;1.381;0;0;0;0;7.534;68.79;24.22;34.41;30.77;29.82;\N;0
Ribeirão Preto;2017-01-04 00:00:00;2.593;0;0;0;0;7.74;65.68;24.46;34.16;30.73;29.82;\N;0
Ribeirão Preto;2017-01-04 01:00:00;3.107;0;0;0;0;8.08;65.88;24.15;33.92;30.67;29.82;\N;0
Ribeirão Preto;2017-01-04 02:00:00;1.93;0;0;0;0;11.06;70.39;23.44;33.63;30.63;29.86;\N;9.65
Ribeirão Preto;2017-01-04 03:00:00;1.361;0;0;0;0;25.01;91.3;20.53;31.89;30.55;29.88;\N;5.08
Ribeirão Preto;2017-01-04 04:00:00;1.022;0;0;0;0;15.71;94.2;20.4;31.91;30.39;29.88;\N;3.81
Ribeirão Preto;2017-01-04 05:00:00;1.72;0;0;0;0;13.29;95.6;20.33;31.86;30.14;29.88;\N;3.556
Ribeirão Preto;2017-01-04 06:00:00;1.429;0;0;0.38;0;11.17;96;19.47;31.78;29.9;29.88;\N;0.76
Ribeirão Preto;2017-01-04 07:00:00;1.583;0;0;44.37;0;8.48;95.1;19.87;31.82;29.74;29.88;\N;0.25
Ribeirão Preto;2017-01-04 08:00:00;1.665;0;0;145.2;0;5.673;86.7;20.93;31.94;29.65;29.88;\N;0
Ribeirão Preto;2017-01-04 09:00:00;1.623;0;0;244.4;0;2.285;75.93;23.29;32.16;29.58;29.83;\N;0
Ribeirão Preto;2017-01-04 10:00:00;1.831;0;0;114.1;0;-0.13;74.32;23.88;32.48;29.54;29.82;\N;0
Ribeirão Preto;2017-01-04 11:00:00;3.058;0;0;230.3;0;0.9;83;22.66;32.69;29.5;29.8;\N;0.25
Ribeirão Preto;2017-01-04 12:00:00;2.967;0;0;518;0;-3.704;79.62;24.08;32.91;29.48;29.76;\N;0
Ribeirão Preto;2017-01-04 13:00:00;1.827;0;0;291.7;0;-11.42;73.55;25.37;33.51;29.48;29.73;\N;0
Ribeirão Preto;2017-01-04 14:00:00;1.684;0;0;209.3;0;-8.06;71.15;25.96;33.91;29.53;29.7;\N;0
Ribeirão Preto;2017-01-04 15:00:00;2.037;0;0;311.3;0;-4.802;71.48;26.18;34.04;29.54;29.7;\N;0
Ribeirão Preto;2017-01-04 16:00:00;2.478;0;0;527.4;0;-6.8;66.9;27.31;34.23;29.62;29.68;\N;0
Ribeirão Preto;2017-01-04 17:00:00;2.322;0;0;486.3;0;-8.07;61.09;28.04;34.58;29.66;29.64;\N;0
Ribeirão Preto;2017-01-04 18:00:00;1.719;0;0;298.5;0;-5.158;57.71;28.2;34.76;29.74;29.63;\N;0
Ribeirão Preto;2017-01-04 19:00:00;0.71;0;0;42.64;0;-0.65;63.61;26.61;34.69;29.79;29.59;\N;0
Ribeirão Preto;2017-01-04 20:00:00;0.08;0;0;0;0;4.611;73.18;24.7;34.4;29.88;29.6;\N;0
Ribeirão Preto;2017-01-04 21:00:00;0.49;0;0;0;0;5.634;77.84;24.11;34.12;29.92;29.6;\N;0
Ribeirão Preto;2017-01-04 22:00:00;0.14;0;0;0;0;5.957;75.85;23.99;33.92;29.94;29.6;\N;0
Ribeirão Preto;2017-01-04 23:00:00;0;0;0;0;0;6.405;79.76;23.67;33.75;29.94;29.6;\N;0
Ribeirão Preto;2017-01-05 00:00:00;0;0;0;0;0;6.426;84;23.29;33.63;29.94;29.6;\N;0
Ribeirão Preto;2017-01-05 01:00:00;0;0;0;0;0;6.552;85.3;22.9;33.51;29.92;29.6;\N;0
Ribeirão Preto;2017-01-05 02:00:00;0;0;0;0;0;6.709;88.4;22.36;33.41;29.88;29.6;\N;0
Ribeirão Preto;2017-01-05 03:00:00;0;0;0;0;0;6.799;87.7;22.41;33.32;29.88;29.6;\N;0
Ribeirão Preto;2017-01-05 04:00:00;0;0;0;0;0;6.768;89.3;22.33;33.22;29.83;29.6;\N;0
Ribeirão Preto;2017-01-05 05:00:00;0;0;0;0;0;6.868;91.1;22.04;33.14;29.8;29.6;\N;0
Ribeirão Preto;2017-01-05 06:00:00;0;0;0;3.174;0;6.862;91.3;21.99;33.07;29.77;29.6;\N;0
Ribeirão Preto;2017-01-05 07:00:00;0.3;0;0;56.48;0;6.014;90.9;22.27;33.01;29.73;29.6;\N;0
Ribeirão Preto;2017-01-05 08:00:00;3.268;0;0;93.8;0;4.082;85.6;22.08;33.08;29.69;29.6;\N;0
Ribeirão Preto;2017-01-05 09:00:00;3.903;0;0;166.2;0;4.861;86.3;20.9;33.04;29.65;29.58;\N;0
Ribeirão Preto;2017-01-05 10:00:00;2.851;0;0;256.6;0;2.145;90;21.29;33.04;29.64;29.54;\N;0
Ribeirão Preto;2017-01-05 11:00:00;2.487;0;0;308.3;0;-0.51;84.1;22.36;33.22;29.6;29.54;\N;0
Ribeirão Preto;2017-01-05 12:00:00;1.354;0;0;278.3;0;-1.898;79.32;23.1;33.44;29.59;29.54;\N;0
Ribeirão Preto;2017-01-05 13:00:00;1.206;0;0;317.4;0;-2.741;73.46;24.24;33.65;29.58;29.53;\N;0
Ribeirão Preto;2017-01-05 14:00:00;1.655;0;0;282.3;0;-2.32;66.73;25.42;33.84;29.59;29.52;\N;0
Ribeirão Preto;2017-01-05 15:00:00;1.371;0;0;208.6;0;-1.933;67.17;25.67;33.97;29.59;29.48;\N;0
Ribeirão Preto;2017-01-05 16:00:00;0;0;0;193.9;0;-1.913;64.65;26.04;34.07;29.63;29.47;\N;0
Ribeirão Preto;2017-01-05 17:00:00;0;0;0;173.3;0;-1.64;62.26;26.2;34.14;29.64;29.47;\N;0
Ribeirão Preto;2017-01-05 18:00:00;0;0;0;159;0;-0.83;60.69;26.51;34.21;29.65;29.48;\N;0
Ribeirão Preto;2017-01-05 19:00:00;0;0;0;58.47;0;2.517;64.75;25.17;34.14;29.7;29.48;\N;0
Ribeirão Preto;2017-01-05 20:00:00;0;0;0;0;0;7.334;71.23;22.97;33.86;29.72;29.48;\N;0
Ribeirão Preto;2017-01-05 21:00:00;0;0;0;0;0;9.85;78.74;21.84;33.47;29.76;29.48;\N;0
Ribeirão Preto;2017-01-05 22:00:00;0;0;0;0;0;10.53;80;21.55;33.14;29.73;29.47;\N;0
Ribeirão Preto;2017-01-05 23:00:00;0;0;0;0;0;10.68;83.2;20.93;32.89;29.71;29.46;\N;0
Ribeirão Preto;2017-01-06 00:00:00;0;0;0;0;0;10.88;85.7;20.58;32.65;29.66;29.45;\N;0
Ribeirão Preto;2017-01-06 01:00:00;0;0;0;0;0;9.83;87.1;20.39;32.51;29.61;29.43;\N;0
Ribeirão Preto;2017-01-06 02:00:00;0;0;0;0;0;8.83;87.6;20.84;32.45;29.55;29.43;\N;0
Ribeirão Preto;2017-01-06 03:00:00;0;0;0;0;0;7.651;84.1;21.74;32.41;29.49;29.43;\N;0
Ribeirão Preto;2017-01-06 04:00:00;0;0;0;0;0;7.313;88.6;21.07;32.4;29.43;29.43;\N;0
Ribeirão Preto;2017-01-06 05:00:00;0;0;0;0;0;7.316;90.1;20.79;32.39;29.37;29.43;\N;0
Ribeirão Preto;2017-01-06 06:00:00;0;0;0;2.809;0;7.847;91.4;20.55;32.34;29.32;29.43;\N;0
Ribeirão Preto;2017-01-06 07:00:00;0;0;0;68.74;0;8;90.7;21.19;32.25;29.27;29.42;\N;0
Ribeirão Preto;2017-01-06 08:00:00;0.67;0;0;228.9;0;4.477;82;23.09;32.3;29.23;29.38;\N;0
Ribeirão Preto;2017-01-06 09:00:00;1.404;0;0;473.9;0;0.83;69.83;25.58;32.51;29.19;29.36;\N;0
Ribeirão Preto;2017-01-06 10:00:00;1.819;0;0;636.1;0;-5.592;59.93;28.01;32.95;29.14;29.36;\N;0
Ribeirão Preto;2017-01-06 11:00:00;1.948;0;0;806;0;-12.59;52.32;29.57;33.57;29.14;29.36;\N;0
Ribeirão Preto;2017-01-06 12:00:00;2.011;0;0;746.3;0;-18.23;46.49;30.36;34.33;29.14;29.36;\N;0
Ribeirão Preto;2017-01-06 13:00:00;1.524;0;0;721.5;0;-20.16;45.02;30.92;35.06;29.19;29.32;\N;0
Ribeirão Preto;2017-01-06 14:00:00;1.614;0;0;554.5;0;-17.1;45.17;31.11;35.64;29.28;29.31;\N;0
Ribeirão Preto;2017-01-06 15:00:00;1.249;0;0;504.6;0;-8.82;44.65;31.27;35.72;29.38;29.27;\N;0
Ribeirão Preto;2017-01-06 16:00:00;1.434;0;0;670.6;0;-10.33;41.73;32.31;35.9;29.51;29.25;\N;0
Ribeirão Preto;2017-01-06 17:00:00;1.442;0;0;414.8;0;-8.55;38.97;32.37;36.08;29.62;29.25;\N;0
Ribeirão Preto;2017-01-06 18:00:00;1.225;0;0;118.3;0;-2.3;46.15;30.56;35.9;29.73;29.25;\N;0
Ribeirão Preto;2017-01-06 19:00:00;1.539;0;0;23.14;0;1.592;56.94;28.01;35.54;29.83;29.26;\N;0
Ribeirão Preto;2017-01-06 20:00:00;0.67;0;0;0;0;4.355;61.82;26.34;35.1;29.91;29.26;\N;0
Ribeirão Preto;2017-01-06 21:00:00;1.672;0;0;0;0;5.95;67.11;25.28;34.73;29.97;29.29;\N;1.27
Ribeirão Preto;2017-01-06 22:00:00;2.188;0;0;0;0;7.703;86.7;22.06;34.3;29.99;29.32;\N;0.25
Ribeirão Preto;2017-01-06 23:00:00;1.773;0;0;0;0;7.742;82.7;22.13;33.98;29.99;29.32;\N;0
Ribeirão Preto;2017-01-07 00:00:00;0.7;0;0;0;0;8.05;83.3;21.75;33.72;29.99;29.33;\N;0
Ribeirão Preto;2017-01-07 01:00:00;0.02;0;0;0;0;9.43;88.2;20.79;33.49;29.96;29.37;\N;0
Ribeirão Preto;2017-01-07 02:00:00;0.55;0;0;0;0;10.18;90;20.46;33.25;29.92;29.37;\N;0
Ribeirão Preto;2017-01-07 03:00:00;1.25;0;0;0;0;9.74;87.9;20.89;33.06;29.87;29.37;\N;0
Ribeirão Preto;2017-01-07 04:00:00;1.223;0;0;0;0;9.02;90.1;20.4;32.92;29.81;29.37;\N;0
Ribeirão Preto;2017-01-07 05:00:00;0;0;0;0;0;9.55;91.3;20.12;32.77;29.75;29.42;\N;0
Ribeirão Preto;2017-01-07 06:00:00;0.02;0;0;5.41;0;10.53;91.9;19.95;32.61;29.69;29.43;\N;0
Ribeirão Preto;2017-01-07 07:00:00;0.92;0;0;78.32;0;9.59;90;21.07;32.46;29.63;29.43;\N;0
Ribeirão Preto;2017-01-07 08:00:00;2.171;0;0;285.6;0;6.55;84.5;22.7;32.47;29.57;29.43;\N;0
Ribeirão Preto;2017-01-07 09:00:00;1.846;0;0;458.7;0;1.349;72.98;25.15;32.69;29.51;29.42;\N;0
Ribeirão Preto;2017-01-07 10:00:00;2.112;0;0;661.4;0;-4.525;61.88;27.53;33.16;29.45;29.42;\N;0
Ribeirão Preto;2017-01-07 11:00:00;1.515;0;0;791.5;0;-12.9;51.9;29.5;33.84;29.42;29.38;\N;0
Ribeirão Preto;2017-01-07 12:00:00;1.178;0;0;884;0;-21.22;43.73;30.75;34.73;29.42;29.37;\N;0
Ribeirão Preto;2017-01-07 13:00:00;1.204;0;0;914;0;-25.49;43.64;31.62;35.71;29.48;29.37;\N;0
Ribeirão Preto;2017-01-07 14:00:00;1.887;0;0;891;0;-25.24;41.23;32.23;36.63;29.56;29.37;\N;0
Ribeirão Preto;2017-01-07 15:00:00;2.2;0;0;787.5;0;-21.7;38.91;32.85;37.24;29.69;29.37;\N;0
Ribeirão Preto;2017-01-07 16:00:00;2.333;0;0;580.4;0;-14.83;38.31;32.75;37.4;29.84;29.37;\N;0
Ribeirão Preto;2017-01-07 17:00:00;2.135;0;0;505.9;0;-9.49;41.08;32.93;37.22;30.02;29.37;\N;0
Ribeirão Preto;2017-01-07 18:00:00;1.942;0;0;255.8;0;-6.059;39.29;32.26;36.97;30.17;29.37;\N;0
Ribeirão Preto;2017-01-07 19:00:00;1.785;0;0;123.1;0;-1.408;47.14;30.5;36.6;30.31;29.37;\N;0
Ribeirão Preto;2017-01-07 20:00:00;0.11;0;0;1.645;0;2.704;62.51;27.12;36.18;30.43;29.37;\N;0
Ribeirão Preto;2017-01-07 21:00:00;0.81;0;0;0;0;4.65;66.17;25.98;35.73;30.49;29.42;\N;0
Ribeirão Preto;2017-01-07 22:00:00;0.55;0;0;0;0;6.036;69.5;24.83;35.33;30.55;29.43;\N;0
Ribeirão Preto;2017-01-07 23:00:00;0;0;0;0;0;6.782;70.59;24.44;34.99;30.55;29.47;\N;0
Ribeirão Preto;2017-01-08 00:00:00;0;0;0;0;0;7.748;72.29;24;34.7;30.55;29.49;\N;0
Ribeirão Preto;2017-01-08 01:00:00;0;0;0;0;0;8.43;77.41;23.27;34.41;30.51;29.5;\N;0
Ribeirão Preto;2017-01-08 02:00:00;0;0;0;0;0;8.43;77.69;22.93;34.19;30.48;29.54;\N;0
Ribeirão Preto;2017-01-08 03:00:00;0;0;0;0;0;8.75;79.69;22.2;33.99;30.44;29.56;\N;0
Ribeirão Preto;2017-01-08 04:00:00;0.12;0;0;0;0;9.42;78.59;21.72;33.78;30.38;29.6;\N;0
Ribeirão Preto;2017-01-08 05:00:00;0.58;0;0;0;0;9.43;81.6;21.14;33.59;30.33;29.6;\N;0
Ribeirão Preto;2017-01-08 06:00:00;0.02;0;0;3.891;0;9.84;82.8;20.82;33.4;30.26;29.6;\N;0
Ribeirão Preto;2017-01-08 07:00:00;0.91;0;0;84.3;0;9.3;79.81;22.1;33.25;30.21;29.62;\N;0
Ribeirão Preto;2017-01-08 08:00:00;1.919;0;0;280.3;0;6.405;70.7;24.41;33.23;30.14;29.65;\N;0
Ribeirão Preto;2017-01-08 09:00:00;1.732;0;0;474.3;0;1.904;62.75;26.32;33.42;30.08;29.64;\N;0
Ribeirão Preto;2017-01-08 10:00:00;1.725;0;0;648.4;0;-4.446;58.48;27.98;33.85;30.02;29.65;\N;0
Ribeirão Preto;2017-01-08 11:00:00;1.95;0;0;786.5;0;-13.07;54.15;29.54;34.53;29.98;29.65;\N;0
Ribeirão Preto;2017-01-08 12:00:00;1.8;0;0;886;0;-21.14;49.79;30.39;35.43;29.98;29.65;\N;0
Ribeirão Preto;2017-01-08 13:00:00;1.979;0;0;759.2;0;-22.94;48.39;31.3;36.37;30.03;29.65;\N;0
Ribeirão Preto;2017-01-08 14:00:00;1.962;0;0;883;0;-22.31;45.93;32.13;37.09;30.12;29.64;\N;0
Ribeirão Preto;2017-01-08 15:00:00;2.224;0;0;847;0;-20.54;43.86;32.69;37.75;30.25;29.63;\N;0
Ribeirão Preto;2017-01-08 16:00:00;2.204;0;0;607.1;0;-14.85;44.31;32.48;38.06;30.39;29.63;\N;0
Ribeirão Preto;2017-01-08 17:00:00;2.102;0;0;137;0;-6.837;50.7;30.59;37.82;30.55;29.64;\N;0
Ribeirão Preto;2017-01-08 18:00:00;1.585;0;0;113.6;0;-0.74;55.56;29.38;37.21;30.71;29.65;\N;0
Ribeirão Preto;2017-01-08 19:00:00;2.453;0;0;11.6;0;2.87;64.15;26.11;36.68;30.82;29.65;\N;0
Ribeirão Preto;2017-01-08 20:00:00;1.466;0;0;0;0;6.094;71.7;24.12;36.08;30.9;29.68;\N;0
Ribeirão Preto;2017-01-08 21:00:00;1.552;0;0;0;0;7.165;71.35;23.69;35.6;30.94;29.71;\N;0
Ribeirão Preto;2017-01-08 22:00:00;1.096;0;0;0;0;7.755;77.38;22.68;35.21;30.94;29.71;\N;0
Ribeirão Preto;2017-01-08 23:00:00;0.22;0;0;0;0;8.31;78.48;22.61;34.88;30.91;29.76;\N;0
Ribeirão Preto;2017-01-09 00:00:00;0.68;0;0;0;0;8.61;78.4;22.55;34.62;30.88;29.77;\N;0
Ribeirão Preto;2017-01-09 01:00:00;0.21;0;0;0;0;8.62;77.64;22.46;34.38;30.83;29.81;\N;0
Ribeirão Preto;2017-01-09 02:00:00;1.139;0;0;0;0;8.43;80.6;22;34.18;30.77;29.82;\N;0
Ribeirão Preto;2017-01-09 03:00:00;0.4;0;0;0;0;8.53;86.8;20.89;33.98;30.7;29.82;\N;0
Ribeirão Preto;2017-01-09 04:00:00;0;0;0;0;0;9.31;88;20.71;33.78;30.64;29.85;\N;0
Ribeirão Preto;2017-01-09 05:00:00;0;0;0;0;0;9.36;88.8;20.74;33.62;30.57;29.88;\N;0
Ribeirão Preto;2017-01-09 06:00:00;0;0;0;4.133;0;9.04;89.8;20.91;33.49;30.5;29.88;\N;0
Ribeirão Preto;2017-01-09 07:00:00;0;0;0;42.5;0;8.11;88.6;21.62;33.41;30.44;29.88;\N;0
Ribeirão Preto;2017-01-09 08:00:00;0;0;0;165.8;0;6.213;84.9;22.49;33.41;30.37;29.88;\N;0
Ribeirão Preto;2017-01-09 09:00:00;0.3;0;0;357.7;0;1.601;75.23;25.01;33.6;30.32;29.87;\N;0
Ribeirão Preto;2017-01-09 10:00:00;1.4;0;0;503.9;0;-3.083;64.96;26.93;34.01;30.24;29.87;\N;0
Ribeirão Preto;2017-01-09 11:00:00;2.472;0;0;765.9;0;-9.16;61.14;28.08;34.58;30.21;29.87;\N;0
Ribeirão Preto;2017-01-09 12:00:00;2.584;0;0;914;0;-18.95;58.96;28.51;35.41;30.21;29.87;\N;0
Ribeirão Preto;2017-01-09 13:00:00;2.998;0;0;669.9;0;-23.6;60.95;28;36.43;30.24;29.87;\N;0
Ribeirão Preto;2017-01-09 14:00:00;3.817;0;0;824;0;-21.07;60.33;28.64;37.22;30.33;29.85;\N;0
Ribeirão Preto;2017-01-09 15:00:00;3.966;0;0;806;0;-15.87;54.22;29.17;37.62;30.45;29.83;\N;0
Ribeirão Preto;2017-01-09 16:00:00;3.658;0;0;422.9;0;-9.16;58.9;28.53;37.65;30.59;29.82;\N;0
Ribeirão Preto;2017-01-09 17:00:00;2.784;0;0;164.1;0;-2.325;64.33;27.25;37.23;30.74;29.82;\N;0
Ribeirão Preto;2017-01-09 18:00:00;1.797;0;0;38.24;0;1.47;67.08;26.4;36.7;30.87;29.83;\N;0
