Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2021-01-01 12:00:00;0.57;0.2;295.7;401.6;0;0.11;78.48;25.7;27.66;26.16;26.81;-614.1;0
Ribeirão Preto;2021-01-01 13:00:00;1;0.2;323.4;305;0;1.978;79.26;25.14;27.89;26.09;26.78;-756.6;0
Ribeirão Preto;2021-01-01 14:00:00;1.328;0.2;282.6;470.8;0;3.093;74.19;25.43;28.11;26.06;26.76;-477.9;0
Ribeirão Preto;2021-01-01 15:00:00;1.754;0.2;292.6;601.6;0;3.916;66.72;26.25;28.3;26.1;26.76;-343.8;0.25
Ribeirão Preto;2021-01-01 16:00:00;1.068;0.2;325.9;361;0;4.816;67.85;26.43;28.48;26.18;26.76;-453.5;0
Ribeirão Preto;2021-01-01 17:00:00;0.83;0.2;310.4;412.9;0;5.797;66.45;27.19;28.67;26.18;26.76;-387.3;0
Ribeirão Preto;2021-01-01 18:00:00;0.4;0.2;293;139.6;0;6.091;66.13;26.93;28.85;26.22;26.75;-392.9;0
Ribeirão Preto;2021-01-01 19:00:00;0.2;0;342.7;16.68;0;5.964;74.14;25.72;28.98;26.3;26.76;-595.3;0
Ribeirão Preto;2021-01-01 20:00:00;0.2;0;179.4;0.37;0;5.004;81.1;24.11;29.04;26.35;26.76;-659.2;0
Ribeirão Preto;2021-01-01 21:00:00;0.2;0;192.6;0;0;3.624;83;23.31;29.1;26.41;26.76;-607.6;0
Ribeirão Preto;2021-01-01 22:00:00;0.2;0.02;83.9;0;0;2.066;89.1;22.27;29.03;26.5;26.76;-481.3;0
Ribeirão Preto;2021-01-01 23:00:00;0.2;0;163.3;0;0;0.65;93.5;21.2;28.98;26.53;26.76;-480;0
Ribeirão Preto;2021-01-02 00:00:00;0.2;0;191.2;0;0;-0.69;95.9;20.89;28.88;26.6;26.76;-400.3;0
Ribeirão Preto;2021-01-02 01:00:00;0.2;0;354.9;0;0;-1.834;94.7;21.23;28.76;26.64;26.76;-260.6;0
Ribeirão Preto;2021-01-02 02:00:00;0.2;0.03;48.12;0;0;-2.634;96.4;20.79;28.64;26.64;26.76;-192.1;0
Ribeirão Preto;2021-01-02 03:00:00;0.2;0;10.79;0;0;-3.153;99;19.96;28.54;26.64;26.76;-189.4;0
Ribeirão Preto;2021-01-02 04:00:00;0.2;0;231.3;0;0;-3.712;100;19.66;28.44;26.64;26.76;-189.9;0
Ribeirão Preto;2021-01-02 05:00:00;0.2;0;282.3;0;0;-4.306;100;19.38;28.34;26.64;26.76;-122.7;0
Ribeirão Preto;2021-01-02 06:00:00;0.2;0;276.6;4.675;0;-4.798;98.8;19.25;28.23;26.64;26.78;-118.2;0
Ribeirão Preto;2021-01-02 07:00:00;0.2;0;220.8;46.8;0;-5.184;97.3;20.22;28.13;26.64;26.81;110.4;0
Ribeirão Preto;2021-01-02 08:00:00;0.84;0.2;155.4;249.4;0;-5.318;90.4;22.22;28.02;26.64;26.81;369.3;0
Ribeirão Preto;2021-01-02 09:00:00;0.66;0.2;155;502.8;0;-4.953;81.2;24.63;27.98;26.63;26.84;352.5;0
Ribeirão Preto;2021-01-02 10:00:00;0.71;0.2;43.47;750.6;0;-3.628;72.44;26.94;27.97;26.56;26.87;-669;0
Ribeirão Preto;2021-01-02 11:00:00;0.9;0.2;332.4;502.5;0;-1.138;72.59;26.43;28.08;26.53;26.87;-1272;0
Ribeirão Preto;2021-01-02 12:00:00;0.67;0.2;318.8;639.8;0;1.766;67.64;27.97;28.31;26.53;26.87;-1184;0
Ribeirão Preto;2021-01-02 13:00:00;0.85;0.2;346.7;736.2;0;4.334;63.87;28.97;28.58;26.53;26.87;-1110;0
Ribeirão Preto;2021-01-02 14:00:00;0.76;0.2;343.6;827;0;6.96;62.08;29.5;28.88;26.53;26.87;-852;0
Ribeirão Preto;2021-01-02 15:00:00;1.16;0.2;215;201.8;0;9.06;62.18;28.6;29.2;26.53;26.87;-829;0
Ribeirão Preto;2021-01-02 16:00:00;2.346;0.2;261.3;11.22;0;10.4;91.1;22.33;29.51;26.56;26.82;-2009;1.27
Ribeirão Preto;2021-01-02 17:00:00;1.243;0.21;235.4;21.21;0;8.92;91.3;22.05;29.72;26.64;26.81;-2009;0.51
Ribeirão Preto;2021-01-02 18:00:00;1.673;0.25;176.3;117.8;0;6.164;89.4;22.71;29.78;26.72;26.81;-1100;0
Ribeirão Preto;2021-01-02 19:00:00;0.64;0.2;294.9;39.96;0;3.652;88.8;23.11;29.71;26.8;26.81;42.03;0
Ribeirão Preto;2021-01-02 20:00:00;0.28;0.2;193.4;0.23;0;2.007;92.5;21.94;29.6;26.87;26.81;-97.4;0
Ribeirão Preto;2021-01-02 21:00:00;0.2;0.19;232.2;0;0;0.73;97.4;21.06;29.49;26.96;26.84;-257.4;0
Ribeirão Preto;2021-01-02 22:00:00;0.2;0.16;301.4;0;0;-0.55;98.1;21.13;29.36;26.99;26.87;-195;0
Ribeirão Preto;2021-01-02 23:00:00;1.549;1.249;71.51;0;0;-1.905;97.1;21.27;29.21;27;26.87;-13.77;21.84
Ribeirão Preto;2021-01-03 00:00:00;0.69;0.27;262.4;0;0;-7.204;99.3;18.31;28.16;27.1;26.87;-277.7;17.02
Ribeirão Preto;2021-01-03 01:00:00;0.35;0.2;177.8;0;0;-8.95;100;19.05;27.56;27.11;26.9;-210.1;0
Ribeirão Preto;2021-01-03 02:00:00;0.21;0.2;134.2;0;0;-9.31;100;18.62;27.45;27.03;26.92;-147.5;0
Ribeirão Preto;2021-01-03 03:00:00;0.2;0.08;179.4;0;0;-9.14;100;18.43;27.35;26.92;26.93;-113.6;0.25
Ribeirão Preto;2021-01-03 04:00:00;0.2;0.04;181.4;0;0;-9.31;99.9;18.3;27.26;26.82;26.93;-55.89;0
Ribeirão Preto;2021-01-03 05:00:00;0.21;0.06;172.8;0;0;-9.31;99.2;18.65;27.17;26.73;26.93;22.5;0
Ribeirão Preto;2021-01-03 06:00:00;0.2;0.01;176.2;4.381;0;-9.18;99.7;18.63;27.1;26.64;26.93;-19.84;0
Ribeirão Preto;2021-01-03 07:00:00;0.29;0.2;176.3;127.6;0;-9.09;90.6;21.14;26.99;26.53;26.93;478.7;0
Ribeirão Preto;2021-01-03 08:00:00;1.774;0.23;146.2;343.9;0;-8.89;84.1;22.73;26.93;26.46;26.92;634.7;0
Ribeirão Preto;2021-01-03 09:00:00;2.005;0.2;109.6;559;0;-8.05;76.56;24.44;26.87;26.39;26.89;-331.5;0
Ribeirão Preto;2021-01-03 10:00:00;1.993;0.2;97.8;744.2;0;-6.28;72.96;25.75;26.9;26.29;26.87;-969;0
Ribeirão Preto;2021-01-03 11:00:00;1.644;0.2;80.2;827;0;-3.541;70.27;26.96;27.05;26.23;26.87;-1300;0
Ribeirão Preto;2021-01-03 12:00:00;1.094;0.2;94.6;823;0;0.12;66.79;28.13;27.32;26.18;26.87;-1369;0
Ribeirão Preto;2021-01-03 13:00:00;1.089;0.2;211.5;997;0;3.749;61.78;29.54;27.7;26.12;26.87;-1317;0
Ribeirão Preto;2021-01-03 14:00:00;0.8;0.2;283.4;681.2;0;7.574;59.83;29.7;28.13;26.06;26.87;-1144;0
Ribeirão Preto;2021-01-03 15:00:00;1.438;0.2;283.4;916;0;10.47;55.38;31.03;28.56;26.06;26.83;-778.6;0
Ribeirão Preto;2021-01-03 16:00:00;1.851;0.2;223.1;681.5;0;12.38;53.48;30.85;28.97;26.15;26.77;-903;0
Ribeirão Preto;2021-01-03 17:00:00;3.086;0.42;138.6;379.1;0;13.53;65.83;25.18;29.34;26.18;26.76;-1527;0
Ribeirão Preto;2021-01-03 18:00:00;1.493;0.23;138.2;42.98;0;12.38;70.3;23.69;29.64;26.29;26.76;-1975;0.51
Ribeirão Preto;2021-01-03 19:00:00;0.56;0.21;182.7;41.51;0;9.37;89.2;21.57;29.74;26.39;26.76;-2326;1.27
Ribeirão Preto;2021-01-03 20:00:00;1.979;0.32;177.5;0.03;0;6.36;87.6;20.86;29.72;26.51;26.76;-2187;0.25
Ribeirão Preto;2021-01-03 21:00:00;2.31;0.45;156.5;0;0;3.665;90.4;20.53;29.65;26.62;26.76;-1936;0.51
Ribeirão Preto;2021-01-03 22:00:00;1.753;0.35;136.1;0;0;1.401;95.7;19.63;29.51;26.72;26.76;-1659;1.27
Ribeirão Preto;2021-01-03 23:00:00;1.286;0.2;108.7;0;0;-0.73;96.8;19.6;29.33;26.77;26.76;-1359;0.25
Ribeirão Preto;2021-01-04 00:00:00;1.197;0.2;124.1;0;0;-2.347;94.1;19.52;29.14;26.87;26.76;-1064;0
Ribeirão Preto;2021-01-04 01:00:00;0.61;0.2;156.4;0;0;-3.398;96.2;18.66;28.97;26.88;26.76;-952;0
Ribeirão Preto;2021-01-04 02:00:00;0.96;0.2;160.8;0;0;-4.215;95.1;18.41;28.81;26.88;26.76;-886;0
Ribeirão Preto;2021-01-04 03:00:00;0.35;0.2;172.4;0;0;-4.981;96.9;17.63;28.65;26.88;26.77;-781.3;0
Ribeirão Preto;2021-01-04 04:00:00;0.54;0.2;149.3;0;0;-5.694;98.5;17.11;28.49;26.88;26.82;-798.9;0
Ribeirão Preto;2021-01-04 05:00:00;0.28;0.2;159.3;0;0;-6.338;98.3;17.1;28.32;26.88;26.82;-706.6;0
Ribeirão Preto;2021-01-04 06:00:00;0.2;0.07;173.5;4.12;0;-6.881;97.9;17.09;28.18;26.88;26.82;-626.1;0
Ribeirão Preto;2021-01-04 07:00:00;0.37;0.2;161.6;157.1;0;-7.388;87.8;19.85;28.03;26.84;26.85;17.34;0.25
Ribeirão Preto;2021-01-04 08:00:00;1.613;0.2;133.7;277;0;-7.755;79.44;21.51;27.88;26.76;26.87;529.4;0
Ribeirão Preto;2021-01-04 09:00:00;1.601;0.2;109.1;495.3;0;-7.34;70.17;23.24;27.79;26.76;26.87;105.7;0
Ribeirão Preto;2021-01-04 10:00:00;1.811;0.21;57.57;750.2;0;-5.985;66.74;25.05;27.75;26.67;26.87;-785.2;0
Ribeirão Preto;2021-01-04 11:00:00;2.354;0.26;22.05;891;0;-3.582;67.92;26.51;27.81;26.64;26.87;-1345;0
Ribeirão Preto;2021-01-04 12:00:00;2.848;0.25;8.31;777.4;0;-0.17;66.54;27.51;28.01;26.59;26.87;-1461;0
Ribeirão Preto;2021-01-04 13:00:00;2.48;0.26;355.2;914;0;3.401;64.36;28.61;28.32;26.53;26.87;-1222;0
Ribeirão Preto;2021-01-04 14:00:00;2.077;0.21;342.7;822;0;6.557;63.06;29.15;28.65;26.53;26.87;-760.8;0
Ribeirão Preto;2021-01-04 15:00:00;1.856;0.21;326.4;776;0;9.31;61.07;29.73;28.99;26.53;26.87;-532.6;0
Ribeirão Preto;2021-01-04 16:00:00;1.816;0.22;323.9;698.1;0;11.08;56.87;30.39;29.33;26.55;26.87;-556.4;0
Ribeirão Preto;2021-01-04 17:00:00;1.399;0.2;332.8;456.7;0;11.91;54.76;30.28;29.65;26.64;26.87;-851;0
Ribeirão Preto;2021-01-04 18:00:00;0.97;0.2;337.2;255;0;11.6;57.62;29.94;29.91;26.71;26.87;-1119;0
Ribeirão Preto;2021-01-04 19:00:00;0.2;0.11;323.3;60.17;0;10.21;66.39;28.16;30.1;26.81;26.87;-1370;0
Ribeirão Preto;2021-01-04 20:00:00;0.2;0.15;303.3;0.22;0;8.24;77.28;25.35;30.16;26.9;26.87;-1747;0
Ribeirão Preto;2021-01-04 21:00:00;0.5;0.2;285.3;0;0;5.907;78.73;24.48;30.16;26.99;26.87;-1702;0
Ribeirão Preto;2021-01-04 22:00:00;0.2;0.03;282.8;0;0;3.752;79.42;23.66;30.11;27.1;26.87;-1372;0
Ribeirão Preto;2021-01-04 23:00:00;0.2;0.06;108.9;0;0;2.014;85;22.97;29.99;27.18;26.87;-1109;0
Ribeirão Preto;2021-01-05 00:00:00;0.2;0;150.2;0;0;0.51;89.7;22.14;29.87;27.22;26.87;-983;0
Ribeirão Preto;2021-01-05 01:00:00;0.2;0;178.2;0;0;-0.85;90.7;22.06;29.72;27.31;26.87;-867;0
Ribeirão Preto;2021-01-05 02:00:00;0.2;0.06;315.4;0;0;-1.982;94.6;21.51;29.57;27.33;26.9;-727.3;0
Ribeirão Preto;2021-01-05 03:00:00;0.2;0;325.1;0;0;-2.794;97;21.01;29.43;27.33;26.93;-634.6;0
Ribeirão Preto;2021-01-05 04:00:00;0.2;0;300;0;0;-3.325;97.9;20.59;29.3;27.33;26.94;-640.3;0
Ribeirão Preto;2021-01-05 05:00:00;0.2;0;298.7;0;0;-3.809;98.3;20.45;29.16;27.33;26.99;-586.7;0
Ribeirão Preto;2021-01-05 06:00:00;0.2;0;292;2.147;0;-4.286;96.4;20.83;29.04;27.33;26.99;-428.3;0
Ribeirão Preto;2021-01-05 07:00:00;0.2;0;292;44.22;0;-4.542;95.9;21.41;28.92;27.33;26.99;-172.4;0
Ribeirão Preto;2021-01-05 08:00:00;0.2;0.09;2.22;255.9;0;-4.645;84.5;23.98;28.82;27.3;26.99;404.3;0
Ribeirão Preto;2021-01-05 09:00:00;0.94;0.2;24.86;459.5;0;-4.177;77.68;25.53;28.75;27.22;27.02;-145.8;0
Ribeirão Preto;2021-01-05 10:00:00;1.592;0.2;3.207;699.6;0;-2.971;73.49;26.49;28.71;27.21;27.04;-1007;0
Ribeirão Preto;2021-01-05 11:00:00;1.758;0.2;5.091;821;0;-0.86;70.39;27.3;28.83;27.22;27.06;-1435;0
Ribeirão Preto;2021-01-05 12:00:00;1.624;0.2;7.438;955;0;2.033;65.02;28.65;29;27.16;27.1;-1595;0
Ribeirão Preto;2021-01-05 13:00:00;2.276;0.2;13.46;870;0;5.482;61.21;29.6;29.29;27.11;27.1;-1597;0
Ribeirão Preto;2021-01-05 14:00:00;2.519;0.2;4.003;677.3;0;8.9;60.68;29.54;29.64;27.12;27.1;-1365;0
Ribeirão Preto;2021-01-05 15:00:00;2.26;0.21;4.744;685;0;10.6;57.09;30.2;29.98;27.21;27.1;-788.2;0
Ribeirão Preto;2021-01-05 16:00:00;2.215;0.21;9.71;653.2;0;11.08;55.45;30.62;30.27;27.22;27.1;-789.5;0
Ribeirão Preto;2021-01-05 17:00:00;1.95;0.2;6.446;441.3;0;11.05;54.53;30.54;30.5;27.31;27.1;-1022;0
Ribeirão Preto;2021-01-05 18:00:00;1.687;0.2;12.12;256.9;0;10.34;54.61;30.2;30.67;27.37;27.1;-1278;0
Ribeirão Preto;2021-01-05 19:00:00;0.3;0.2;333.9;50.17;0;8.83;61.02;28.51;30.75;27.46;27.1;-1544;0
Ribeirão Preto;2021-01-05 20:00:00;0.2;0.1;284.8;0.24;0;6.8;69.7;26.02;30.77;27.56;27.1;-1849;0
Ribeirão Preto;2021-01-05 21:00:00;0.2;0.05;289.1;0;0;4.52;72.11;25.2;30.71;27.66;27.1;-1830;0
Ribeirão Preto;2021-01-05 22:00:00;0.2;0.06;287.1;0;0;2.508;72.75;24.88;30.6;27.72;27.1;-1567;0
Ribeirão Preto;2021-01-05 23:00:00;0.2;0.09;278.8;0;0;0.94;73.05;24.67;30.45;27.79;27.11;-1287;0
Ribeirão Preto;2021-01-06 00:00:00;0.2;0.07;174.3;0;0;-0.5;81.2;23.45;30.3;27.84;27.15;-1211;0
Ribeirão Preto;2021-01-06 01:00:00;0.2;0.03;175.4;0;0;-1.629;83.3;22.87;30.13;27.9;27.18;-1189;0
Ribeirão Preto;2021-01-06 02:00:00;0.2;0;192.6;0;0;-2.536;87.5;22.36;29.98;27.9;27.22;-1170;0
Ribeirão Preto;2021-01-06 03:00:00;0.2;0;160.8;0;0;-3.291;91.5;21.68;29.82;27.9;27.22;-1146;0
Ribeirão Preto;2021-01-06 04:00:00;0.2;0.01;204.3;0;0;-3.911;92.2;21.42;29.67;27.9;27.22;-1087;0
Ribeirão Preto;2021-01-06 05:00:00;0.2;0;294.8;0;0;-4.435;93.1;21.23;29.53;27.9;27.24;-1049;0
Ribeirão Preto;2021-01-06 06:00:00;0.2;0.01;215.5;4.169;0;-4.854;93.7;21.1;29.39;27.84;27.27;-988;0
Ribeirão Preto;2021-01-06 07:00:00;0.2;0;43.14;76.95;0;-5.216;91.2;22.32;29.25;27.79;27.29;-668.3;0
Ribeirão Preto;2021-01-06 08:00:00;0.29;0.2;44.03;306.3;0;-5.377;79.48;25.27;29.13;27.79;27.33;-236.5;0
Ribeirão Preto;2021-01-06 09:00:00;0.36;0.2;21.05;463.5;0;-4.775;73.66;27.13;29.03;27.76;27.33;-1120;0
Ribeirão Preto;2021-01-06 10:00:00;0.82;0.2;335.6;574.2;0;-3.385;66.45;29.09;29.03;27.67;27.33;-1752;0
Ribeirão Preto;2021-01-06 11:00:00;1.489;0.21;329.5;695.3;0;-0.98;65.47;28.75;29.11;27.67;27.33;-1984;0
Ribeirão Preto;2021-01-06 12:00:00;2.237;0.23;272.3;278.8;0;1.697;69.96;27.27;29.32;27.61;27.33;-2143;0
Ribeirão Preto;2021-01-06 13:00:00;1.385;0.2;259;265.6;0;3.91;74.28;26.42;29.56;27.56;27.33;-1989;0
Ribeirão Preto;2021-01-06 14:00:00;0.93;0.2;227;512.4;0;4.322;66.67;28.82;29.75;27.56;27.33;-866;0
Ribeirão Preto;2021-01-06 15:00:00;1.96;0.27;290.6;577.6;0;4.593;60.57;30.39;29.86;27.57;27.33;-720.5;0
Ribeirão Preto;2021-01-06 16:00:00;1.581;0.2;292.9;430;0;5.453;57.63;30.63;30;27.62;27.33;-901;0
Ribeirão Preto;2021-01-06 17:00:00;1.886;0.2;279.7;408.2;0;6.295;57.6;30.88;30.17;27.67;27.33;-971;0
Ribeirão Preto;2021-01-06 18:00:00;1.52;0.21;268.9;154.7;0;6.614;61.22;29.59;30.32;27.67;27.33;-1171;0
Ribeirão Preto;2021-01-06 19:00:00;0.79;0.2;251.9;32.92;0;6.149;67.74;27.9;30.43;27.72;27.33;-1446;0
Ribeirão Preto;2021-01-06 20:00:00;0.33;0.2;245.8;0.11;0;4.819;71.45;26.92;30.5;27.79;27.33;-1568;0
Ribeirão Preto;2021-01-06 21:00:00;0.2;0.01;229.4;0;0;3.276;76.09;25.87;30.47;27.82;27.34;-1504;0
Ribeirão Preto;2021-01-06 22:00:00;0.2;0.06;35.07;0;0;1.883;86.7;24.13;30.38;27.9;27.36;-1485;0
Ribeirão Preto;2021-01-06 23:00:00;0.27;0.2;176.5;0;0;0.65;85.6;24.57;30.28;27.9;27.39;-1421;0
Ribeirão Preto;2021-01-07 00:00:00;0.2;0.02;178.3;0;0;-0.46;89.2;23.73;30.16;27.96;27.39;-1307;0
Ribeirão Preto;2021-01-07 01:00:00;0.2;0.06;181.8;0;0;-1.362;87.4;23.69;30.04;28.01;27.39;-1263;0
Ribeirão Preto;2021-01-07 02:00:00;0.2;0;217.6;0;0;-2.098;93;22.55;29.91;28.01;27.44;-1228;0
Ribeirão Preto;2021-01-07 03:00:00;0.2;0;211.6;0;0;-2.71;92.4;22.6;29.8;28.01;27.44;-1180;0
Ribeirão Preto;2021-01-07 04:00:00;0.2;0;219.2;0;0;-3.202;94.3;22.2;29.68;28.01;27.44;-1128;0
Ribeirão Preto;2021-01-07 05:00:00;0.2;0;219.2;0;0;-3.613;95.7;22.22;29.57;28.01;27.44;-1067;0
Ribeirão Preto;2021-01-07 06:00:00;0.2;0;207.8;3.342;0;-3.931;97.7;21.94;29.46;27.96;27.44;-1003;0
Ribeirão Preto;2021-01-07 07:00:00;0.2;0;234.9;84.2;0;-4.257;95.6;22.97;29.36;27.91;27.45;-782.8;0
Ribeirão Preto;2021-01-07 08:00:00;0.2;0.14;343.9;243;0;-4.424;86.7;25.51;29.26;27.9;27.47;-517.9;0
Ribeirão Preto;2021-01-07 09:00:00;0.88;0.2;15.85;472.6;0;-3.857;78.19;27.65;29.16;27.89;27.49;-1132;0
Ribeirão Preto;2021-01-07 10:00:00;1.349;0.22;353.9;628.5;0;-2.512;71.2;29.09;29.18;27.84;27.5;-1696;0
Ribeirão Preto;2021-01-07 11:00:00;1.687;0.2;337.8;694.1;0;-0.2;66.39;30.06;29.31;27.79;27.51;-1943;0
Ribeirão Preto;2021-01-07 12:00:00;1.847;0.21;321.3;615.4;0;2.714;60.06;30.74;29.52;27.79;27.53;-1965;0
Ribeirão Preto;2021-01-07 13:00:00;1.02;0.21;318;103.2;0;5.412;85.4;25.14;29.81;27.78;27.5;-2546;2.794
Ribeirão Preto;2021-01-07 14:00:00;0.71;0.2;149.8;133.3;0;6.053;86.6;25.6;30.06;27.79;27.5;-2280;3.556
Ribeirão Preto;2021-01-07 15:00:00;0.47;0.2;8.19;472.7;0;4.912;79.04;28.42;30.16;27.79;27.51;-1277;0
Ribeirão Preto;2021-01-07 16:00:00;1.299;0.21;281.6;371.5;0;4.293;64.31;29.96;30.18;27.8;27.51;-793.4;0
Ribeirão Preto;2021-01-07 17:00:00;1;0.2;282.5;243.2;0;4.847;58.78;30.34;30.28;27.86;27.52;-946;0
Ribeirão Preto;2021-01-07 18:00:00;1.272;0.25;110.4;119.5;0;5.164;73.71;28.09;30.38;27.9;27.51;-1057;1.778
Ribeirão Preto;2021-01-07 19:00:00;1.828;0.95;326.3;2.638;0;5.246;94.6;21.46;30.55;27.92;27.5;-1900;13.72
Ribeirão Preto;2021-01-07 20:00:00;0.45;0.2;326.4;0;0;2.599;99.4;20.94;30.58;28;27.5;-2004;0.51
Ribeirão Preto;2021-01-07 21:00:00;1.616;0.2;350.3;0;0;-0.34;99.5;21.3;30.35;28.09;27.51;-1614;1.778
Ribeirão Preto;2021-01-07 22:00:00;1.131;0.2;7.07;0;0;-2.206;100;20.43;30.12;28.14;27.54;-1528;3.048
Ribeirão Preto;2021-01-07 23:00:00;0.2;0.06;360;0;0;-3.563;100;20.32;29.88;28.23;27.56;-1411;1.27
Ribeirão Preto;2021-01-08 00:00:00;0.2;0.01;49.62;0;0;-4.434;100;20.35;29.67;28.24;27.56;-1310;0.51
Ribeirão Preto;2021-01-08 01:00:00;0.2;0;38.57;0;0;-4.861;100;20.31;29.5;28.2;27.56;-1243;0.25
Ribeirão Preto;2021-01-08 02:00:00;0.2;0;170.5;0;0;-5.098;100;20.18;29.37;28.13;27.58;-1188;0
Ribeirão Preto;2021-01-08 03:00:00;0.2;0;201.1;0;0;-5.297;100;20.06;29.25;28.12;27.62;-1143;0
Ribeirão Preto;2021-01-08 04:00:00;0.2;0;201.4;0;0;-5.479;100;19.94;29.15;28.04;27.62;-1009;0
Ribeirão Preto;2021-01-08 05:00:00;0.2;0.03;275.3;0;0;-5.688;100;19.8;29.05;28.01;27.62;-958;0
Ribeirão Preto;2021-01-08 06:00:00;0.2;0.01;278.7;2.434;0;-5.856;100;19.7;28.95;27.93;27.62;-984;0
Ribeirão Preto;2021-01-08 07:00:00;0.2;0.13;332.9;38.61;0;-5.983;100;20;28.86;27.9;27.62;-904;0
Ribeirão Preto;2021-01-08 08:00:00;0.2;0.18;327.1;162.9;0;-5.982;98.9;20.97;28.79;27.84;27.63;-743.8;0
Ribeirão Preto;2021-01-08 09:00:00;1.017;0.2;0.32;594.6;0;-5.569;88.2;23.97;28.7;27.79;27.67;-437;0
Ribeirão Preto;2021-01-08 10:00:00;1.107;0.2;331;639.3;0;-4.175;81.9;25.24;28.69;27.75;27.67;-910;0
Ribeirão Preto;2021-01-08 11:00:00;1.08;0.2;325.7;852;0;-1.626;75.63;27.04;28.82;27.68;27.65;-1440;0
Ribeirão Preto;2021-01-08 12:00:00;1.632;0.22;292.2;949;0;1.699;68.45;28.44;29.03;27.66;27.62;-1810;0
Ribeirão Preto;2021-01-08 13:00:00;1.987;0.21;287.4;995;0;5.564;64.44;29.45;29.36;27.62;27.6;-1870;0
Ribeirão Preto;2021-01-08 14:00:00;1.511;0.2;298.5;347.1;0;9.44;64.54;28.96;29.75;27.62;27.56;-1753;0
Ribeirão Preto;2021-01-08 15:00:00;1.442;0.2;309;587.3;0;11.77;63.73;29.72;30.13;27.62;27.56;-1519;0
Ribeirão Preto;2021-01-08 16:00:00;1.748;0.2;288.2;458.9;0;11.6;58.65;30.42;30.42;27.67;27.56;-1273;0
Ribeirão Preto;2021-01-08 17:00:00;1.475;0.2;279.8;274.6;0;11.21;59.51;29.93;30.64;27.72;27.56;-1430;0
Ribeirão Preto;2021-01-08 18:00:00;1.218;0.2;276.8;210.7;0;10.39;60.29;29.94;30.8;27.81;27.56;-1456;0
Ribeirão Preto;2021-01-08 19:00:00;0.69;0.2;267.1;72.66;0;9.07;63.35;28.99;30.91;27.89;27.56;-1545;0
Ribeirão Preto;2021-01-08 20:00:00;0.2;0.03;264.5;0.67;0;7.371;72.64;26.68;30.94;27.99;27.56;-1785;0
Ribeirão Preto;2021-01-08 21:00:00;0.2;0.11;258.8;0;0;5.311;74.21;26;30.91;28.05;27.56;-1846;0
Ribeirão Preto;2021-01-08 22:00:00;0.5;0.2;285.7;0;0;3.413;77.08;25.58;30.82;28.13;27.56;-1715;0
Ribeirão Preto;2021-01-08 23:00:00;0.2;0.05;289.6;0;0;1.936;85.7;24.48;30.71;28.2;27.56;-1691;0
Ribeirão Preto;2021-01-09 00:00:00;0.2;0.03;292;0;0;0.75;89.9;23.75;30.58;28.24;27.56;-1689;0
Ribeirão Preto;2021-01-09 01:00:00;0.2;0.1;161;0;0;-0.41;93.2;23.03;30.45;28.27;27.57;-1647;0
Ribeirão Preto;2021-01-09 02:00:00;0.2;0.05;214.8;0;0;-1.41;96.9;22.29;30.31;28.31;27.61;-1622;0
