Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2020-01-02 09:00:00;1.324;0.24;347;481.5;0;-1.743;84.6;25.91;31.37;30.19;29.43;-4166;0
Ribeirão Preto;2020-01-02 10:00:00;1.521;0.24;352.7;389.8;0;1.013;79.86;26.44;31.61;30.13;29.43;-3960;0
Ribeirão Preto;2020-01-02 11:00:00;1.772;0.22;3;309.1;0;1.812;79.51;26.52;31.86;30.1;29.43;-4008;0
Ribeirão Preto;2020-01-02 12:00:00;2.301;0.84;16.39;272.7;0;1.26;82.1;26.03;32;30.1;29.43;-4064;0
Ribeirão Preto;2020-01-02 13:00:00;2.689;1.455;10.48;546.3;0;1.178;79.89;26.93;32.03;30.1;29.43;-4022;0
Ribeirão Preto;2020-01-02 14:00:00;3.272;3.116;16.56;522;0;2.208;80.7;26.7;32.16;30.1;29.43;-3970;0
Ribeirão Preto;2020-01-02 15:00:00;3.141;3.11;4.943;692;0;2.33;79.09;26.23;32.29;30.1;29.42;-3999;0
Ribeirão Preto;2020-01-02 16:00:00;1.557;0.2;1.033;196;0;2.733;74.38;26.09;32.42;30.11;29.38;-4025;0
Ribeirão Preto;2020-01-02 17:00:00;0.91;0.2;31.43;126.4;0;0.92;80.9;25.7;32.44;30.16;29.37;-4120;0
Ribeirão Preto;2020-01-02 18:00:00;1.271;0.2;83;100.3;0;-0.1;79.5;26.06;32.33;30.21;29.37;-4126;0
Ribeirão Preto;2020-01-02 19:00:00;0.59;0.2;174.9;14.08;0;-1.285;87.1;24.28;32.2;30.22;29.37;-4162;0
Ribeirão Preto;2020-01-02 20:00:00;0.2;0.18;159.8;0.02;0;-2.491;89.4;23.77;32.06;30.22;29.37;-4190;0
Ribeirão Preto;2020-01-02 21:00:00;0.22;0.2;87.7;0;0;-3.09;90.4;23.61;31.92;30.22;29.37;-4191;0
Ribeirão Preto;2020-01-02 22:00:00;3.888;2.722;176.5;0;0;-3.46;93.2;21.3;31.45;30.22;29.37;-4176;13.46
Ribeirão Preto;2020-01-02 23:00:00;1.916;1.859;167.8;0;0;-19.55;99.9;19.72;27.22;29.65;29.44;-4156;26.16
Ribeirão Preto;2020-01-03 00:00:00;0.68;0.2;47.9;0;0;-9.88;100;19.9;25.73;28.07;29.37;-4218;13.72
Ribeirão Preto;2020-01-03 01:00:00;0.7;0.21;45.08;0;0;-5.252;100;19.92;24.39;26.07;28.44;-4279;15.75
Ribeirão Preto;2020-01-03 02:00:00;1.275;0.24;140.3;0;0;-5.029;100;19.85;24.78;25.56;27.89;-4326;0.76
Ribeirão Preto;2020-01-03 03:00:00;0.21;0.2;129.3;0;0;-4.919;100;19.67;25.19;25.82;28.14;-4344;0.25
Ribeirão Preto;2020-01-03 04:00:00;0.33;0.2;109.2;0;0;-4.451;100;19.64;25.55;26.07;28.36;-4355;0
Ribeirão Preto;2020-01-03 05:00:00;0.48;0.2;169.4;0;0;-4.432;100;19.43;25.87;26.23;28.46;-4350;0
Ribeirão Preto;2020-01-03 06:00:00;0.28;0.2;180.3;5.185;0;-4.477;100;19.32;26.14;26.35;28.47;-4339;0
Ribeirão Preto;2020-01-03 07:00:00;0.2;0.09;168.9;78.9;0;-4.62;99.7;19.83;26.39;26.45;28.48;-4166;0
Ribeirão Preto;2020-01-03 08:00:00;1.111;0.22;148.1;208.8;0;-3.873;93.6;21.32;26.63;26.54;28.47;-3814;0
Ribeirão Preto;2020-01-03 09:00:00;1.206;0.2;156.6;551;0;-2.372;86.4;23.2;26.93;26.6;28.47;-3666;0
Ribeirão Preto;2020-01-03 10:00:00;0.75;0.2;148.6;534.9;0;0.5;78.73;25.09;27.32;26.68;28.47;-3526;0
Ribeirão Preto;2020-01-03 11:00:00;0.81;0.2;14.1;556;0;2.941;71.88;26.35;27.82;26.74;28.44;-3514;0
Ribeirão Preto;2020-01-03 12:00:00;0.65;0.2;21.19;469.2;0;4.467;70.46;26.77;28.3;26.82;28.38;-3525;0
Ribeirão Preto;2020-01-03 13:00:00;0.93;0.2;266.9;512.4;0;4.783;68.12;27.44;28.71;26.91;28.36;-3454;0
Ribeirão Preto;2020-01-03 14:00:00;1.178;0.2;221.2;574.3;0;5.759;67.48;28.03;29.11;27;28.36;-3389;0
Ribeirão Preto;2020-01-03 15:00:00;1.644;0.22;179;496;0;6.114;71.73;27.63;29.5;27.1;28.36;-3420;0
Ribeirão Preto;2020-01-03 16:00:00;1.253;0.2;196.3;288.4;0;5.138;69.57;27.75;29.79;27.2;28.31;-3502;0
Ribeirão Preto;2020-01-03 17:00:00;1.566;0.24;155.1;354;0;3.856;70.09;27.93;29.96;27.31;28.3;-3523;0
Ribeirão Preto;2020-01-03 18:00:00;1.479;0.34;62.24;107.7;0;2.655;81.8;25.54;30.09;27.42;28.25;-3744;1.778
Ribeirão Preto;2020-01-03 19:00:00;1.701;1.026;158.4;9.55;0;-8.51;95.7;21.73;29.89;27.52;28.24;-4131;7.874
Ribeirão Preto;2020-01-03 20:00:00;1.252;0.6;213.6;0;0;-8.57;97.2;21.5;29.4;27.58;28.24;-4079;0.51
Ribeirão Preto;2020-01-03 21:00:00;0.2;0.1;201.7;0;0;-6.05;98.5;21.85;29.27;27.64;28.23;-3997;3.81
Ribeirão Preto;2020-01-03 22:00:00;0.2;0.01;72.1;0;0;-6.613;99.9;21.74;29.07;27.65;28.19;-3975;3.81
Ribeirão Preto;2020-01-03 23:00:00;0.51;0.41;193;0;0;-6.685;100;21.64;28.86;27.6;28.13;-3953;2.032
Ribeirão Preto;2020-01-04 00:00:00;1.057;0.9;172.6;0;0;-5.54;98;21.58;28.75;27.56;28.13;-3924;0
Ribeirão Preto;2020-01-04 01:00:00;1.594;1.465;161.1;0;0;-4.883;97;21.28;28.75;27.56;28.13;-3912;0
Ribeirão Preto;2020-01-04 02:00:00;0.47;0.3;178.7;0;0;-4.905;96.2;20.64;28.79;27.56;28.13;-3912;0
Ribeirão Preto;2020-01-04 03:00:00;0.81;0.67;160.9;0;0;-5.212;97.7;20.14;28.83;27.56;28.13;-3935;0
Ribeirão Preto;2020-01-04 04:00:00;0.68;0.54;155.6;0;0;-5.339;98.5;20.21;28.79;27.56;28.13;-3880;0
Ribeirão Preto;2020-01-04 05:00:00;0.2;0;184.1;0;0;-5.741;99.9;19.62;28.76;27.56;28.13;-3889;0
Ribeirão Preto;2020-01-04 06:00:00;0.2;0.01;246.5;4.698;0;-6.296;100;19.55;28.75;27.56;28.13;-3881;0
Ribeirão Preto;2020-01-04 07:00:00;0.2;0.18;193;110.2;0;-6.447;95.5;21.35;28.68;27.57;28.13;-3533;0
Ribeirão Preto;2020-01-04 08:00:00;0.63;0.2;153.4;340.2;0;-5.709;85.1;23.71;28.66;27.61;28.13;-3275;0
Ribeirão Preto;2020-01-04 09:00:00;0.87;0.2;46;608.1;0;-2.776;78.73;25.01;28.8;27.59;28.12;-3295;0.25
Ribeirão Preto;2020-01-04 10:00:00;1.05;0.2;28.43;741.6;0;1.129;75.69;25.95;29.07;27.56;28.13;-3384;0
Ribeirão Preto;2020-01-04 11:00:00;1.594;0.23;6.187;826;0;5.365;72.1;26.95;29.5;27.57;28.13;-3473;0
Ribeirão Preto;2020-01-04 12:00:00;1.71;0.31;4.248;911;0;8.81;71.49;27.52;30;27.61;28.13;-3499;0
Ribeirão Preto;2020-01-04 13:00:00;1.061;0.2;339.2;573.3;0;11.87;69.46;28.32;30.52;27.62;28.13;-3363;0.51
Ribeirão Preto;2020-01-04 14:00:00;0.51;0.22;264.3;607.8;0;9.93;74.54;27.77;30.89;27.69;28.13;-3403;0
Ribeirão Preto;2020-01-04 15:00:00;1.305;0.2;284.6;826;0;11.22;60.29;30.38;31.14;27.77;28.13;-2863;0
Ribeirão Preto;2020-01-04 16:00:00;1.2;0.33;315.4;377.8;0;12.49;62.11;29.83;31.48;27.86;28.13;-2946;0
Ribeirão Preto;2020-01-04 17:00:00;1.848;1.279;317.9;18.24;0;0.79;89.9;22.71;31.24;27.96;28.13;-3776;18.03
Ribeirão Preto;2020-01-04 18:00:00;1.103;0.47;286.1;28.16;0;-23.21;97.9;19.87;29.68;28.3;27.98;-4155;7.874
Ribeirão Preto;2020-01-04 19:00:00;0.62;0.2;227.6;13.39;0;-16.2;96.6;20.81;29.13;28.29;27.95;-3761;0
Ribeirão Preto;2020-01-04 20:00:00;0.64;0.2;342;0.18;0;-10.06;96.7;21.08;29.09;28.16;28.01;-3667;0.25
Ribeirão Preto;2020-01-04 21:00:00;0.32;0.2;16.29;0;0;-7.55;99.4;21.15;29.19;28.05;28.02;-3594;0
Ribeirão Preto;2020-01-04 22:00:00;0.2;0.09;192.3;0;0;-6.399;100;20.94;29.2;27.99;28.07;-3543;0
Ribeirão Preto;2020-01-04 23:00:00;0.25;0.2;169.3;0;0;-6.182;100;20.99;29.21;27.94;28.07;-3481;0
Ribeirão Preto;2020-01-05 00:00:00;0.2;0.14;17.17;0;0;-5.935;100;21.09;29.25;27.9;28.07;-3403;0
Ribeirão Preto;2020-01-05 01:00:00;0.2;0.11;134.7;0;0;-5.485;100;21.32;29.29;27.9;28.09;-3287;0
Ribeirão Preto;2020-01-05 02:00:00;0.89;0.2;160.9;0;0;-5.906;100;21.29;29.26;27.9;28.12;-3200;3.048
Ribeirão Preto;2020-01-05 03:00:00;0.31;0.2;159.5;0;0;-6.331;100;21.25;29.2;27.85;28.12;-3147;0
Ribeirão Preto;2020-01-05 04:00:00;0.2;0.08;76.62;0;0;-5.638;100;21.13;29.2;27.84;28.13;-3093;0
Ribeirão Preto;2020-01-05 05:00:00;0.45;0.21;42.68;0;0;-5.293;100;21.06;29.2;27.81;28.12;-3021;0
Ribeirão Preto;2020-01-05 06:00:00;0.2;0.06;61.56;1.125;0;-4.962;100;21.07;29.2;27.79;28.11;-2927;0
Ribeirão Preto;2020-01-05 07:00:00;0.2;0;105.7;27.54;0;-4.672;99.2;21.44;29.2;27.79;28.1;-2785;0
Ribeirão Preto;2020-01-05 08:00:00;0.2;0.19;20.1;106.3;0;-4.045;96.1;22.11;29.2;27.79;28.12;-2403;0
Ribeirão Preto;2020-01-05 09:00:00;1.352;0.25;15.64;430.3;0;-2.485;89.1;23.82;29.29;27.79;28.11;-2269;0
Ribeirão Preto;2020-01-05 10:00:00;2.527;2.013;4.664;645.5;0;0.37;82.3;25.42;29.48;27.79;28.12;-2587;0
Ribeirão Preto;2020-01-05 11:00:00;1.962;1.726;348.5;768.2;0;4.065;75.01;26.87;29.8;27.79;28.1;-2759;0
Ribeirão Preto;2020-01-05 12:00:00;2.117;2.001;355.3;867;0;7.765;71.42;27.8;30.24;27.79;28.08;-2850;0
Ribeirão Preto;2020-01-05 13:00:00;3.792;2.222;359.2;947;0;11.3;65.2;28.94;30.71;27.81;28.07;-2873;0
Ribeirão Preto;2020-01-05 14:00:00;3.791;2.237;1.609;964;0;14.19;62.38;29.81;31.17;27.86;28.07;-2714;0
Ribeirão Preto;2020-01-05 15:00:00;2.487;2.194;24.34;699.1;0;13.65;77.1;25.97;31.56;27.93;28.07;-2853;0
Ribeirão Preto;2020-01-05 16:00:00;2.026;0.32;22.12;518.5;0;10.79;69.09;28.25;31.67;28.02;28.07;-2665;0
Ribeirão Preto;2020-01-05 17:00:00;1.139;0.22;7.841;161.2;0;7.489;74.46;27.64;31.67;28.11;28.07;-2805;0
Ribeirão Preto;2020-01-05 18:00:00;3.233;2.793;277.6;30.82;0;1.632;84.6;23.87;31.43;28.21;28.07;-3037;15.75
Ribeirão Preto;2020-01-05 19:00:00;0.96;0.62;290.3;27.64;0;-27.88;99.6;20.35;29.55;28.51;28.03;-3601;7.62
Ribeirão Preto;2020-01-05 20:00:00;0.41;0.2;144.3;0.36;0;-17.02;100;20.31;29.26;28.49;28.02;-3445;0
Ribeirão Preto;2020-01-05 21:00:00;0.44;0.31;49.2;0;0;-11.66;100;20.43;29.2;28.34;28.06;-3322;0
Ribeirão Preto;2020-01-05 22:00:00;0.26;0.21;106.2;0;0;-9.18;100;19.95;29.2;28.22;28.07;-3235;0
Ribeirão Preto;2020-01-05 23:00:00;0.2;0.04;195.1;0;0;-8.13;100;19.71;29.21;28.14;28.08;-3219;0.25
Ribeirão Preto;2020-01-06 00:00:00;0.2;0.01;185.4;0;0;-8.27;100;19.43;29.21;28.09;28.13;-3225;0
Ribeirão Preto;2020-01-06 01:00:00;0.2;0.01;55.03;0;0;-8.54;100;18.99;29.15;28.03;28.13;-3207;0
Ribeirão Preto;2020-01-06 02:00:00;0.2;0;51.81;0;0;-8.79;100;18.82;29.09;28.02;28.13;-3193;0
Ribeirão Preto;2020-01-06 03:00:00;0.2;0;347.7;0;0;-9.07;100;18.71;28.98;27.97;28.13;-3165;0
Ribeirão Preto;2020-01-06 04:00:00;0.2;0;346;0;0;-9.28;100;18.58;28.89;27.91;28.13;-3126;0
Ribeirão Preto;2020-01-06 05:00:00;0.2;0;319.7;0;0;-9.32;100;18.32;28.81;27.9;28.13;-3114;0
Ribeirão Preto;2020-01-06 06:00:00;0.2;0;297.9;4.861;0;-9.52;100;18.35;28.73;27.85;28.13;-3082;0
Ribeirão Preto;2020-01-06 07:00:00;0.2;0;303.4;117;0;-9.41;100;19.87;28.64;27.8;28.13;-2774;0
Ribeirão Preto;2020-01-06 08:00:00;0.37;0.2;6.898;329.2;0;-7.978;92.6;22.72;28.64;27.78;28.13;-2567;0
Ribeirão Preto;2020-01-06 09:00:00;1.894;0.43;6.382;551.7;0;-4.553;84.7;24.84;28.73;27.73;28.13;-2878;0
Ribeirão Preto;2020-01-06 10:00:00;2.764;1.72;358.7;697.3;0;-0.56;80.5;25.97;29.02;27.68;28.12;-3033;0
Ribeirão Preto;2020-01-06 11:00:00;2.995;2.268;356.8;813;0;3.085;76.46;27.26;29.42;27.67;28.08;-3066;0
Ribeirão Preto;2020-01-06 12:00:00;2.468;0.82;352.4;853;0;6.343;75.86;27.84;29.89;27.67;28.07;-3024;0
Ribeirão Preto;2020-01-06 13:00:00;2.12;0.27;354.8;987;0;10.8;71.8;29.24;30.38;27.67;28.06;-2896;0
Ribeirão Preto;2020-01-06 14:00:00;1.712;0.27;347.8;512;0;14.36;68.53;29.44;30.92;27.7;28.02;-2713;0
Ribeirão Preto;2020-01-06 15:00:00;1.708;0.2;275.1;744.1;0;12.3;64.67;29.82;31.25;27.77;28.01;-2528;0
Ribeirão Preto;2020-01-06 16:00:00;1.289;0.21;245;431.3;0;11.23;62.71;30.16;31.47;27.86;28.01;-2487;0
Ribeirão Preto;2020-01-06 17:00:00;1.071;0.21;204.1;313.6;0;8.67;64.63;29.49;31.59;27.94;28.01;-2499;0
Ribeirão Preto;2020-01-06 18:00:00;1.537;0.31;247.7;142.8;0;5.091;73.91;26.77;31.57;28.04;28.01;-2725;3.81
Ribeirão Preto;2020-01-06 19:00:00;0.61;0.2;7.418;81.8;0;0.54;87;23.98;31.44;28.12;28.01;-2943;0
Ribeirão Preto;2020-01-06 20:00:00;0.2;0.05;187.4;0.58;0;-1.085;88.9;22.63;31.23;28.21;28.01;-3139;0
Ribeirão Preto;2020-01-06 21:00:00;0.21;0.2;281.5;0;0;-2.872;94.6;21.67;31.02;28.26;28.01;-3173;0
Ribeirão Preto;2020-01-06 22:00:00;0.2;0.03;279.9;0;0;-4.275;95.5;21.41;30.81;28.31;28.01;-3128;0
Ribeirão Preto;2020-01-06 23:00:00;0.22;0.2;352.2;0;0;-5.188;96;21.16;30.6;28.35;28.02;-3058;0
Ribeirão Preto;2020-01-07 00:00:00;0.2;0.07;1.781;0;0;-5.557;93.8;21.53;30.41;28.36;28.05;-2939;0
Ribeirão Preto;2020-01-07 01:00:00;0.2;0.1;334.2;0;0;-5.837;95.8;21.29;30.27;28.36;28.07;-2870;0
Ribeirão Preto;2020-01-07 02:00:00;0.2;0;295.2;0;0;-6.239;97.4;20.95;30.14;28.36;28.07;-2837;0
Ribeirão Preto;2020-01-07 03:00:00;0.2;0.17;198.1;0;0;-6.623;97.9;20.53;30.01;28.33;28.07;-2775;0
Ribeirão Preto;2020-01-07 04:00:00;0.2;0.02;224.1;0;0;-6.875;100;20.09;29.88;28.3;28.1;-2784;0
Ribeirão Preto;2020-01-07 05:00:00;0.2;0;221.5;0;0;-7.224;100;20.16;29.77;28.25;28.13;-2775;0
Ribeirão Preto;2020-01-07 06:00:00;0.2;0;178.1;4.263;0;-7.5;100;20.31;29.66;28.24;28.13;-2781;0
Ribeirão Preto;2020-01-07 07:00:00;0.2;0.14;183.1;99.2;0;-7.663;94.2;22.28;29.55;28.21;28.13;-2591;0
Ribeirão Preto;2020-01-07 08:00:00;0.67;0.2;138.9;335;0;-6.558;83.3;24.76;29.48;28.18;28.13;-2336;0
Ribeirão Preto;2020-01-07 09:00:00;0.75;0.2;31.06;549.3;0;-3.379;76.2;27.28;29.57;28.13;28.12;-2567;0
Ribeirão Preto;2020-01-07 10:00:00;1.999;0.32;12.54;735.8;0;0.87;72.55;28.5;29.81;28.11;28.13;-2815;0
Ribeirão Preto;2020-01-07 11:00:00;1.655;0.21;355.8;687.5;0;4.888;74.2;28.59;30.2;28.07;28.13;-2906;0
Ribeirão Preto;2020-01-07 12:00:00;1.598;0.2;309;455.2;0;7.877;77.99;27.77;30.63;28.07;28.13;-2972;0
Ribeirão Preto;2020-01-07 13:00:00;1.421;0.21;302.1;783.1;0;8.38;75.56;28.91;30.95;28.08;28.13;-2789;0
Ribeirão Preto;2020-01-07 14:00:00;2.838;1.03;15.15;963;0;11.28;71.64;29.59;31.28;28.13;28.13;-2596;0
Ribeirão Preto;2020-01-07 15:00:00;1.865;0.2;34.73;824;0;13.44;63.52;30.5;31.61;28.18;28.13;-2447;0
Ribeirão Preto;2020-01-07 16:00:00;1.726;0.23;18.63;605.3;0;11.94;59.95;31.16;31.85;28.26;28.13;-2451;0
Ribeirão Preto;2020-01-07 17:00:00;1.905;0.29;290.4;91.6;0;8.33;83.4;25.35;31.89;28.33;28.13;-3012;0
Ribeirão Preto;2020-01-07 18:00:00;0.26;0.2;286;132.7;0;4.103;79.61;26.7;31.85;28.42;28.13;-2636;0
Ribeirão Preto;2020-01-07 19:00:00;0.69;0.24;337.5;19.11;0;2.413;84.6;25.5;31.76;28.5;28.13;-2651;0
Ribeirão Preto;2020-01-07 20:00:00;2.377;1.848;6.735;0;0;0.59;93.8;22.48;31.62;28.57;28.13;-3016;1.524
Ribeirão Preto;2020-01-07 21:00:00;0.74;0.21;312.4;0;0;-1.882;95.8;21.58;31.41;28.63;28.13;-3171;1.016
Ribeirão Preto;2020-01-07 22:00:00;0.32;0.2;117.5;0;0;-3.234;95.7;21.69;31.18;28.68;28.13;-3049;0.76
Ribeirão Preto;2020-01-07 23:00:00;0.2;0.07;229.1;0;0;-3.88;97.7;21.46;31.03;28.7;28.16;-2956;0
Ribeirão Preto;2020-01-08 00:00:00;0.44;0.2;101.6;0;0;-4.278;97.2;21.76;30.89;28.7;28.19;-2864;0
Ribeirão Preto;2020-01-08 01:00:00;0.3;0.2;162.5;0;0;-4.519;96.8;21.73;30.77;28.7;28.19;-2776;0
Ribeirão Preto;2020-01-08 02:00:00;0.29;0.2;129.5;0;0;-4.807;97.2;21.43;30.66;28.7;28.22;-2745;0
Ribeirão Preto;2020-01-08 03:00:00;0.2;0;345.2;0;0;-5.176;99.5;21.1;30.55;28.7;28.24;-2687;0
Ribeirão Preto;2020-01-08 04:00:00;0.2;0.03;286.6;0;0;-5.635;100;20.92;30.44;28.66;28.24;-2664;0.25
Ribeirão Preto;2020-01-08 05:00:00;0.2;0.05;190.4;0;0;-5.902;100;20.81;30.32;28.64;28.24;-2635;0
Ribeirão Preto;2020-01-08 06:00:00;0.2;0.01;245.9;5.936;0;-6.017;100;20.86;30.21;28.6;28.24;-2588;0
Ribeirão Preto;2020-01-08 07:00:00;0.2;0.01;301.5;61.31;0;-6.071;99.7;21.51;30.11;28.58;28.25;-2450;0
Ribeirão Preto;2020-01-08 08:00:00;0.2;0.07;327.5;150.2;0;-4.936;93.2;22.91;30.1;28.57;28.28;-2173;0
Ribeirão Preto;2020-01-08 09:00:00;0.98;0.22;6.142;286.1;0;-2.806;91;24.28;30.12;28.53;28.3;-2011;0
Ribeirão Preto;2020-01-08 10:00:00;1.852;0.2;4.828;373.5;0;-0.48;88.9;24.96;30.26;28.51;28.3;-1980;0
Ribeirão Preto;2020-01-08 11:00:00;1.681;0.28;358.2;386.8;0;1.245;87.6;25.63;30.45;28.47;28.3;-1868;0
Ribeirão Preto;2020-01-08 12:00:00;1.914;0.2;358.9;790.5;0;3.3;80.3;27.42;30.67;28.47;28.3;-1644;0
Ribeirão Preto;2020-01-08 13:00:00;1.83;0.2;334;1022;0;7.892;72.4;28.95;31.03;28.47;28.3;-1805;0
Ribeirão Preto;2020-01-08 14:00:00;1.66;0.22;326.6;715.5;0;13.27;70.19;29.52;31.54;28.49;28.3;-1921;0
Ribeirão Preto;2020-01-08 15:00:00;1.223;0.2;334.6;667.6;0;12.7;67.24;30.18;31.94;28.53;28.3;-1946;0
Ribeirão Preto;2020-01-08 16:00:00;1.683;0.2;16;755.9;0;11.28;64.34;30.95;32.17;28.59;28.3;-1999;0
Ribeirão Preto;2020-01-08 17:00:00;1.365;0.2;354;384.6;0;9.54;64.32;30.37;32.31;28.66;28.3;-2131;0
Ribeirão Preto;2020-01-08 18:00:00;0.99;0.2;317.8;116.1;0;6.447;75.32;28.38;32.32;28.74;28.3;-2338;0
Ribeirão Preto;2020-01-08 19:00:00;1.109;0.26;324;26.05;0;3.888;83;26.8;32.23;28.83;28.3;-2405;0
Ribeirão Preto;2020-01-08 20:00:00;2.671;1.979;9.44;0;0;1.445;91.6;23.01;32.1;28.9;28.3;-2705;5.842
Ribeirão Preto;2020-01-08 21:00:00;0.7;0.2;90.8;0;0;-9.87;99.1;21.85;31.44;28.97;28.3;-2929;5.08
Ribeirão Preto;2020-01-08 22:00:00;0.2;0.17;96.9;0;0;-9.42;98.7;22.02;30.98;29.07;28.35;-2738;0
Ribeirão Preto;2020-01-08 23:00:00;0.63;0.2;155.5;0;0;-6.738;97.7;22.3;30.88;29.06;28.36;-2545;0
Ribeirão Preto;2020-01-09 00:00:00;0.2;0.07;187;0;0;-5.7;97.7;22.03;30.78;29.03;28.36;-2437;0
Ribeirão Preto;2020-01-09 01:00:00;0.2;0.04;172.8;0;0;-5.239;96.7;22.1;30.78;28.99;28.37;-2374;0
Ribeirão Preto;2020-01-09 02:00:00;0.2;0;164;0;0;-5.096;97.7;21.98;30.71;28.96;28.41;-2306;0
