Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2007-01-02 20:00:00;0.452;0.447;0;0.114;\N;-42.48;81.3;22.67;26.91;27.75;28.19;-2662;0
Ribeirão Preto;2007-01-02 21:00:00;0.45;0.447;0;0;\N;-40.39;82.2;22.19;26.25;27.19;27.92;-2639;0
Ribeirão Preto;2007-01-02 22:00:00;0.478;0.453;0;0;\N;-30.93;82;22.33;26.01;26.84;27.65;-2656;1
Ribeirão Preto;2007-01-02 23:00:00;0.476;0.463;0;0;\N;-32.99;82.5;22.36;25.75;26.58;27.42;-3057;1
Ribeirão Preto;2007-01-03 00:00:00;0.447;0.447;0;0;\N;-36.05;83.3;22.01;25.45;26.33;27.21;-3102;0
Ribeirão Preto;2007-01-03 01:00:00;0.537;0.461;0;0;\N;-38.38;83.8;21.62;25.04;26.02;27;-2735;0
Ribeirão Preto;2007-01-03 02:00:00;0.465;0.451;0;0;\N;-29.83;83.4;21.46;24.97;25.82;26.79;-2746;0
Ribeirão Preto;2007-01-03 03:00:00;0.52;0.456;0;0;\N;-36.67;83.8;21.18;24.72;25.65;26.62;-2884;0
Ribeirão Preto;2007-01-03 04:00:00;0.499;0.453;0;0;\N;-33.05;84.1;21.17;24.54;25.44;26.45;-2880;0
Ribeirão Preto;2007-01-03 05:00:00;0.619;0.488;0;0;\N;-24.26;84.4;21.42;24.54;25.33;26.3;-2758;0
Ribeirão Preto;2007-01-03 06:00:00;0;0.513;53.07;0.006;0;-13.22;100;18.42;51.78;20.48;23.04;945;0
Ribeirão Preto;2007-01-03 07:00:00;0;0.488;53.07;0.006;0;-2.497;100;19.85;52.68;20.46;22.93;945;0
Ribeirão Preto;2007-01-03 08:00:00;0.011;0.638;53.06;0.007;0;10.11;100;21.36;54.03;20.85;22.51;944;0
Ribeirão Preto;2007-01-03 09:00:00;0.022;1.547;84.2;0.006;0;19.89;100;21.14;55.41;21.56;23.16;946;0
Ribeirão Preto;2007-01-03 10:00:00;0;1.582;104.2;0.006;0;-2.858;100;19.59;54.03;21.72;23;945;0
Ribeirão Preto;2007-01-03 11:00:00;0.955;0.86;0;554.5;\N;117.5;73.8;27.91;31.55;29.3;27.44;-2318;0
Ribeirão Preto;2007-01-03 12:00:00;1.081;0.887;0;636.3;\N;134.6;65.23;28.27;33.41;30.62;28.17;-2354;0
Ribeirão Preto;2007-01-03 13:00:00;1.433;1.048;0;155.1;\N;-43.02;76.9;24.03;31.27;30.92;28.94;-2400;13.5
Ribeirão Preto;2007-01-03 14:00:00;0.458;0.453;0;70.5;\N;-39.14;83.3;21.6;28.29;29.09;28.98;-2510;0
Ribeirão Preto;2007-01-03 15:00:00;0.533;0.49;0;161;\N;-1.391;83;23.13;28.22;28.49;28.61;-2696;0
Ribeirão Preto;2007-01-03 16:00:00;1.06;0.847;0;229.4;\N;18.82;80.7;24.05;29.17;28.7;28.43;-2513;6
Ribeirão Preto;2007-01-03 17:00:00;0.718;0.564;0;11.13;\N;-61.83;83.5;21.28;27.08;28.14;28.39;-2656;3.5
Ribeirão Preto;2007-01-03 18:00:00;0.494;0.454;0;10.29;\N;-41.44;84;21.19;26.44;27.38;28.07;-2962;0
Ribeirão Preto;2007-01-03 19:00:00;0.447;0.449;0;5.56;\N;-39.03;84.3;21.17;26.02;26.94;27.75;-2688;0
Ribeirão Preto;2007-01-03 20:00:00;0.447;0.455;0;0;\N;-38.44;84.3;20.89;25.64;26.57;27.46;-2708;0
Ribeirão Preto;2007-01-03 21:00:00;0.481;0.488;0;0;\N;-34.53;84.8;20.99;25.39;26.28;27.2;-2715;0
Ribeirão Preto;2007-01-03 22:00:00;0.447;0.449;0;0;\N;-33.9;84.6;20.75;25.19;26.05;26.97;-2725;0
Ribeirão Preto;2007-01-03 23:00:00;0.447;0.447;0;0;\N;-35.85;84.1;20.39;24.87;25.8;26.77;-2745;0
Ribeirão Preto;2007-01-04 00:00:00;0.447;0.447;0;0;\N;-31.75;84.2;20.42;24.74;25.61;26.57;-2743;0
Ribeirão Preto;2007-01-04 01:00:00;0.447;0.447;0;0;\N;-31.29;83.6;20.17;24.6;25.45;26.4;-2752;0.5
Ribeirão Preto;2007-01-04 02:00:00;0.659;0.518;0;0;\N;-29.3;82.2;20.33;24.46;25.29;26.24;-2912;0
Ribeirão Preto;2007-01-04 03:00:00;0.805;0.562;0;0;\N;-25.37;81.9;20.82;24.44;25.2;26.11;-3058;0
Ribeirão Preto;2007-01-04 04:00:00;0.726;0.546;0;0;\N;-25.3;81.9;20.69;24.39;25.13;25.99;-2765;0
Ribeirão Preto;2007-01-04 05:00:00;0.698;0.524;0;0;\N;-25.51;82.4;20.67;24.32;25.05;25.9;-2865;0
Ribeirão Preto;2007-01-04 06:00:00;0.582;0.49;0;4.139;\N;-28.29;81.8;20.57;24.17;24.94;25.8;-3115;0
Ribeirão Preto;2007-01-04 07:00:00;1.064;0.714;0;50.92;\N;-9.18;82.4;20.86;24.36;24.9;25.7;-2853;0.5
Ribeirão Preto;2007-01-04 08:00:00;1.367;0.914;0;165.4;\N;23.57;81.3;21.92;25.31;25.23;25.68;-2730;0
Ribeirão Preto;2007-01-04 09:00:00;0.011;2.104;105.4;0.006;0;19.47;100;21.53;55.38;21.42;23.09;942;0
Ribeirão Preto;2007-01-04 10:00:00;0;1.753;98.7;0.007;0.027;24.32;99.9;22.72;56.6;22.17;23.44;940;0
Ribeirão Preto;2007-01-04 11:00:00;0;2.383;103.7;0.007;0.054;46.92;95;24.6;59.3;23.12;23.74;938;0
Ribeirão Preto;2007-01-04 12:00:00;0.011;2.502;91;0.006;0.048;67.62;87.3;26.54;62.37;24.55;24.48;936;0
Ribeirão Preto;2007-01-04 13:00:00;0;2.816;89.4;0.006;0.042;75;89.2;26.35;64.69;26.4;25.26;936;0
Ribeirão Preto;2007-01-04 14:00:00;0;2.003;102.3;0.007;0;43.81;98.5;24.2;63.26;27.12;26.27;934;0
Ribeirão Preto;2007-01-04 15:00:00;0;1.701;80.6;0.006;0;21.85;92.6;25.33;61.92;27.32;26.71;933;0
Ribeirão Preto;2007-01-04 16:00:00;0;1.726;91;0.006;0;15.73;89.1;25.98;60.98;26.86;26.96;932;0
Ribeirão Preto;2007-01-04 17:00:00;0;1.389;89.1;0.006;0;12.79;88.8;26.08;60.59;26.79;27.04;933;0
Ribeirão Preto;2007-01-04 18:00:00;0;1.343;44.04;0.006;0;-8.32;95.7;23.56;58.54;26.24;27.02;936;0
Ribeirão Preto;2007-01-04 19:00:00;0;0.786;69.22;0.006;0;-25.59;100;20.32;56.04;25.23;26.76;937;0
Ribeirão Preto;2007-01-04 20:00:00;0;0.61;70.6;0.007;0;-19.16;100;20.37;55.46;24.19;26.47;939;0
Ribeirão Preto;2007-01-04 21:00:00;0;1.102;105.9;0.006;0;-16.37;100;20.48;55.03;23.71;25.83;939;0
Ribeirão Preto;2007-01-04 22:00:00;0;0.832;99.1;0.006;0;-15.81;100;20.46;54.63;23.31;25.48;940;0
Ribeirão Preto;2007-01-04 23:00:00;0;0.737;99.2;0.007;0;-14.67;100;20.32;54.31;22.94;25.16;940;0
Ribeirão Preto;2007-01-05 00:00:00;0;0.612;99.3;0.007;0;-13.75;100;20.28;54.08;22.67;24.86;939;0
Ribeirão Preto;2007-01-05 01:00:00;0;0.966;70.2;0.007;0;-12.44;100;20.19;53.93;22.42;24.09;940;0
Ribeirão Preto;2007-01-05 02:00:00;0;0.61;41.47;0.006;0;-11.99;100;19.81;53.73;22.21;24.49;939;0
Ribeirão Preto;2007-01-05 03:00:00;0;1.339;75;0.006;0;-14.11;100;19.01;53.29;22.08;24.11;940;0
Ribeirão Preto;2007-01-05 04:00:00;0;0.694;86.7;0.006;0;-16.45;100;18.47;52.7;21.74;23.73;939;0
Ribeirão Preto;2007-01-05 05:00:00;0;1.334;104.8;0.006;0;-15.04;100;18.5;52.46;21.27;23.75;940;0
Ribeirão Preto;2007-01-05 06:00:00;0;0.913;112;0.005;0;-14.32;100;18.34;52.26;21.02;23.55;940;0
Ribeirão Preto;2007-01-05 07:00:00;0;0.975;109.4;0.006;0;-13.1;100;18.43;52.2;20.85;23.39;941;0
Ribeirão Preto;2007-01-05 08:00:00;0;0.857;125.4;0.006;0;-2.128;100;19.16;52.97;20.8;23.24;941;0
Ribeirão Preto;2007-01-05 09:00:00;0;1.622;129.9;0.006;0;18.34;100;20.44;54.96;21.25;23.11;940;0
Ribeirão Preto;2007-01-05 10:00:00;0;2.554;124.8;0.008;0;32.37;100;21.75;57.04;22.2;23.4;939;0
Ribeirão Preto;2007-01-05 11:00:00;0;2.823;119.9;0.007;0;18.47;100;21.69;56.93;23.05;23.95;939;0
Ribeirão Preto;2007-01-05 12:00:00;0;1.969;110.1;0.007;0;16.74;100;21.66;57.1;23.21;23.94;938;0
Ribeirão Preto;2007-01-05 13:00:00;0.011;1.744;108.5;0.006;0;8.64;100;21.2;56.61;23.38;24.25;939;0
Ribeirão Preto;2007-01-05 14:00:00;0;1.8;100.9;0.007;0;8.09;100;20.95;56.56;23.37;24.71;939;0
Ribeirão Preto;2007-01-05 15:00:00;0;2.067;112.4;0.006;0;8.4;100;21.03;56.62;23.38;24.78;936;0
Ribeirão Preto;2007-01-05 16:00:00;0;1.627;129.8;0.006;0;18.31;100;22.19;57.49;23.66;24.85;935;0
Ribeirão Preto;2007-01-05 17:00:00;0;1.389;139.6;0.006;0;13.14;100;22.61;57.53;23.97;24.45;935;0
Ribeirão Preto;2007-01-05 18:00:00;0;1.191;159.4;0.006;0;-0.231;100;22.19;56.49;23.87;25.06;936;0
Ribeirão Preto;2007-01-05 19:00:00;0;0.866;167.4;0.006;0;-8.08;100;21.54;55.51;23.55;25.34;936;0
Ribeirão Preto;2007-01-05 20:00:00;0;0.645;167.4;0.006;0;-9.54;100;21.14;54.97;23.19;24.63;937;0
Ribeirão Preto;2007-01-05 21:00:00;0;1.368;103.1;0.006;0;-11.68;100;20.45;54.41;22.76;24.83;940;0
Ribeirão Preto;2007-01-05 22:00:00;1.409;0.839;0;0;\N;-29.71;82.8;20.55;24.29;25.01;25.72;-2813;14
Ribeirão Preto;2007-01-05 23:00:00;1.677;0.987;0;0;\N;-18.71;81.8;20.75;24.24;24.81;25.53;-2805;1.5
Ribeirão Preto;2007-01-06 00:00:00;1.411;0.874;0;0;\N;-17.05;81.6;20.77;24.28;24.79;25.42;-2797;0.5
Ribeirão Preto;2007-01-06 01:00:00;1.521;0.911;0;0;\N;-21.25;81.9;20.57;24.15;24.71;25.34;-2802;4.5
Ribeirão Preto;2007-01-06 02:00:00;1.433;0.889;0;0;\N;-18.23;81.8;20.51;24.03;24.57;25.23;-2797;2.5
Ribeirão Preto;2007-01-06 03:00:00;1.559;0.93;0;0;\N;-16.67;83.1;20.5;24.02;24.51;25.13;-2810;1
Ribeirão Preto;2007-01-06 04:00:00;1.439;0.883;0;0;\N;-15.02;81.5;20.44;24.04;24.5;25.07;-2805;0
Ribeirão Preto;2007-01-06 05:00:00;1.557;0.954;0;0;\N;-15.63;82.1;20.4;24.02;24.48;25.04;-2796;0
Ribeirão Preto;2007-01-06 06:00:00;1.537;0.973;0;1.523;\N;-15.64;82.3;20.35;23.98;24.45;25;-2814;0.5
Ribeirão Preto;2007-01-06 07:00:00;1.438;0.893;0;23.89;\N;-9.25;82.1;20.42;24.07;24.45;24.96;-2795;0
Ribeirão Preto;2007-01-06 08:00:00;1.687;0.999;0;62.46;\N;2.354;81;20.58;24.36;24.55;24.96;-2761;0
Ribeirão Preto;2007-01-06 09:00:00;1.831;1.067;0;106.5;\N;13.73;78.2;21.06;24.8;24.78;25;-2730;0
Ribeirão Preto;2007-01-06 10:00:00;1.984;1.262;0;145.6;\N;30.91;76.4;22.76;25.58;25.17;25.11;-2652;0
Ribeirão Preto;2007-01-06 11:00:00;1.882;1.385;0;324.7;\N;73.4;75.6;24.11;26.75;25.74;25.31;-2555;0
Ribeirão Preto;2007-01-06 12:00:00;1.542;1.363;0;233.3;\N;53.73;73.6;24.49;27.82;26.64;25.67;-2502;0
Ribeirão Preto;2007-01-06 13:00:00;0.747;1.015;0;424.9;\N;96.9;75.9;24.93;28.56;27.1;26.05;-2375;0
Ribeirão Preto;2007-01-06 14:00:00;1.055;1.11;0;415.8;\N;96.3;76.5;25.23;30.4;28.32;26.51;-2349;0
Ribeirão Preto;2007-01-06 15:00:00;0.652;0.831;0;263.9;\N;46.74;78.3;24.04;30.13;28.79;27.07;-2478;0
Ribeirão Preto;2007-01-06 16:00:00;0.701;0.765;0;176.1;\N;13.98;77.3;23.08;29.1;28.58;27.4;-2428;0
Ribeirão Preto;2007-01-06 17:00:00;0.495;0.714;0;95.8;\N;-0.055;76.2;23.7;28.57;28.29;27.49;-2405;0.5
Ribeirão Preto;2007-01-06 18:00:00;0.974;0.777;0;80.2;\N;-4.945;78.4;23.37;27.93;27.9;27.47;-2582;0
Ribeirão Preto;2007-01-06 19:00:00;0.625;0.55;0;13.64;\N;-22.47;79.1;22.73;27.18;27.5;27.36;-2768;0
Ribeirão Preto;2007-01-06 20:00:00;1.135;0.757;0;0;\N;-25.29;78.9;22.08;26.55;27.04;27.19;-2669;0
Ribeirão Preto;2007-01-06 21:00:00;0.872;0.602;0;0;\N;-25.6;79.5;21.72;26.13;26.68;26.99;-2591;0
Ribeirão Preto;2007-01-06 22:00:00;0.686;0.516;0;0;\N;-25.12;80.3;21.57;25.77;26.36;26.79;-2718;0.5
Ribeirão Preto;2007-01-06 23:00:00;1.168;0.744;0;0;\N;-22.66;80.7;21.52;25.57;26.13;26.6;-2722;1
Ribeirão Preto;2007-01-07 00:00:00;0.986;0.625;0;0;\N;-19.94;80.6;21.42;25.41;25.94;26.43;-2799;0
Ribeirão Preto;2007-01-07 01:00:00;0.908;0.619;0;0;\N;-17.95;80.9;21.37;25.33;25.81;26.29;-2745;0
Ribeirão Preto;2007-01-07 02:00:00;1.292;0.792;0;0;\N;-17.88;81.4;21.4;25.22;25.7;26.18;-2733;0
Ribeirão Preto;2007-01-07 03:00:00;0;1.502;126;0.006;0;-6.198;100;20.36;53.13;21.18;23.29;940;0
Ribeirão Preto;2007-01-07 04:00:00;0;1.738;125.1;0.006;0;-7.83;100;19.73;52.87;21.14;22.91;941;0
Ribeirão Preto;2007-01-07 05:00:00;0;0.971;131.5;0.006;0;-9.02;100;19.36;52.63;20.91;23.01;941;0
Ribeirão Preto;2007-01-07 06:00:00;0;0.544;133.3;0.004;0;-7.17;100;19.37;52.62;20.72;23.22;942;0
Ribeirão Preto;2007-01-07 07:00:00;0;0.668;133.3;0.006;0;0.004;100;20.01;53.2;20.61;23.65;942;0
Ribeirão Preto;2007-01-07 08:00:00;0;0.801;128.6;0.006;0;18.49;100;21.66;54.74;21.12;23.01;942;0
Ribeirão Preto;2007-01-07 09:00:00;0;1.826;113.4;0.006;0;27.26;99.8;22.56;56.26;21.89;23.16;942;0
Ribeirão Preto;2007-01-07 10:00:00;0;2.486;129.6;0.003;0.051;43.14;96;24.11;58.55;22.83;23.51;940;0
Ribeirão Preto;2007-01-07 11:00:00;0;2.74;114;0.003;0.054;59.68;89.1;25.57;61.25;24.26;24.09;939;0
Ribeirão Preto;2007-01-07 12:00:00;0;2.939;119.3;0;0.052;54.69;87.9;26.15;62.09;25.51;24.53;938;0
Ribeirão Preto;2007-01-07 13:00:00;0.022;2.695;109;0.002;0.052;45.44;85.9;26.52;62.28;26.37;25.74;937;0
Ribeirão Preto;2007-01-07 14:00:00;0;2.511;97.7;0.003;0.05;41.23;87.4;26.5;62.51;26.82;26.2;936;0
Ribeirão Preto;2007-01-07 15:00:00;0.011;2.383;94.3;0.005;0.013;46.65;86.4;27.01;63.38;27.23;26.52;935;0
Ribeirão Preto;2007-01-07 16:00:00;0;2.254;90.2;0.004;0.026;30.89;85.2;26.56;62.66;27.89;27.26;936;0
Ribeirão Preto;2007-01-07 17:00:00;0.011;1.737;42.84;0.001;0;13.1;96.1;24.59;60.96;27.34;27.14;936;0
Ribeirão Preto;2007-01-07 18:00:00;0;1.422;39.38;0.001;0;9.04;90.8;25.33;60.34;27.14;27.33;937;0
Ribeirão Preto;2007-01-07 19:00:00;0;0.444;88.4;0.002;0;-8.4;97.8;23.68;58.4;26.49;27.2;938;0
Ribeirão Preto;2007-01-07 20:00:00;0;1.345;114.1;0.004;0;-16.29;100;22.22;56.93;25.7;26.76;940;0
Ribeirão Preto;2007-01-07 21:00:00;0;0.928;134.3;0.006;0;-20.42;100;20.72;55.72;24.88;26.45;942;0
Ribeirão Preto;2007-01-07 22:00:00;0.447;0.447;0;0;\N;-32.6;80.4;20.91;24.8;25.56;26.15;-2566;0
Ribeirão Preto;2007-01-07 23:00:00;0.447;0.447;0;0;\N;-31.84;80.9;20.7;24.49;25.26;25.94;-2594;0
Ribeirão Preto;2007-01-08 00:00:00;0.447;0.447;0;0;\N;-32.91;81.8;20.45;24.2;25;25.74;-2615;0
Ribeirão Preto;2007-01-08 01:00:00;0.447;0.447;0;0;\N;-27.04;81.1;20.29;24.03;24.78;25.56;-2633;0
Ribeirão Preto;2007-01-08 02:00:00;0.473;0.461;0;0;\N;-21.75;79.6;20.35;24.03;24.67;25.4;-2626;0
Ribeirão Preto;2007-01-08 03:00:00;0.447;0.447;0;0;\N;-19.26;78.4;20.47;24.06;24.63;25.29;-2643;0
Ribeirão Preto;2007-01-08 04:00:00;0.447;0.447;0;0;\N;-17.8;79.7;20.42;24.06;24.59;25.21;-2635;0
Ribeirão Preto;2007-01-08 05:00:00;0.447;0.447;0;0;\N;-17.57;81.1;20.41;24.04;24.56;25.15;-2629;0
Ribeirão Preto;2007-01-08 06:00:00;0.447;0.447;0;3.618;\N;-17.37;81.1;20.37;24.01;24.52;25.09;-2626;0
Ribeirão Preto;2007-01-08 07:00:00;0.447;0.447;0;61.1;\N;-0.274;80.3;20.85;24.24;24.54;25.05;-2539;0
Ribeirão Preto;2007-01-08 08:00:00;0.459;0.453;0;163.9;\N;25.63;76.3;21.87;25;24.84;25.06;-2440;0
Ribeirão Preto;2007-01-08 09:00:00;0.781;0.689;0;291.3;\N;67.35;71.2;23.37;26.7;25.61;25.23;-2340;0.5
Ribeirão Preto;2007-01-08 10:00:00;1.179;0.939;0;493.7;\N;109.3;67.06;24.84;27.98;26.41;25.58;-2462;0
Ribeirão Preto;2007-01-08 11:00:00;1.875;1.265;0;708;\N;170.1;63;26.97;31.56;28.32;26.14;-2357;0
Ribeirão Preto;2007-01-08 12:00:00;1.631;1.13;0;849;\N;228.6;59.61;28.2;33.82;30.07;27.08;-2323;0
Ribeirão Preto;2007-01-08 13:00:00;1.604;1.183;0;935;\N;230.3;56.21;28.87;36.46;32.07;28.17;-2333;0
Ribeirão Preto;2007-01-08 14:00:00;1.451;1.132;0;1056;\N;234.8;51.77;30.42;38.96;33.87;29.34;-2330;0
Ribeirão Preto;2007-01-08 15:00:00;1.49;1.124;0;787;\N;156.6;51.3;30.32;39.19;35.07;30.49;-2308;0
Ribeirão Preto;2007-01-08 16:00:00;1.084;0.847;0;538.8;\N;92.7;51.34;30.61;38.41;35.18;31.28;-2356;0
Ribeirão Preto;2007-01-08 17:00:00;0.487;0.504;0;206.6;\N;-10.35;55.04;29.25;35.07;34.17;31.61;-2228;0
Ribeirão Preto;2007-01-08 18:00:00;0;1.351;47.93;0.007;0;-21.56;93.7;24.31;60.44;29.34;29.9;934;0
Ribeirão Preto;2007-01-08 19:00:00;0;0.742;19.89;0.007;0;-28.57;93.3;23.27;58.35;27.91;29.1;936;0
Ribeirão Preto;2007-01-08 20:00:00;0;0.909;23.06;0.007;0;-28.09;97.1;22.46;57.08;26.72;28.42;938;0
Ribeirão Preto;2007-01-08 21:00:00;0;0.585;41.49;0.006;0;-23.6;98.3;22.5;56.52;25.93;27.86;939;0
Ribeirão Preto;2007-01-08 22:00:00;0;0.69;41.43;0.007;0;-20.69;100;22.16;56.13;25.4;27.89;940;0
Ribeirão Preto;2007-01-08 23:00:00;0;0.9;353.1;0.007;0;-18.79;100;22.29;55.79;25;27.37;940;0
Ribeirão Preto;2007-01-09 00:00:00;0;1.364;338.2;0.007;0;-18.62;100;22.33;55.36;24.49;27.02;940;0
Ribeirão Preto;2007-01-09 01:00:00;0;0.939;343.7;0.006;0;-19.11;100;21.67;54.94;24.08;26.38;942;0
Ribeirão Preto;2007-01-09 02:00:00;0;1.314;66.62;0.007;0;-15.33;100;21.29;54.87;23.84;26.3;941;0
Ribeirão Preto;2007-01-09 03:00:00;0.011;1.356;86.8;0.006;0;-16.55;100;20.63;54.5;23.52;25.84;941;0
Ribeirão Preto;2007-01-09 04:00:00;0;1.08;117.3;0.006;0;-15.98;100;20.1;54.21;23.24;25.37;942;0
Ribeirão Preto;2007-01-09 05:00:00;0;0.869;95.6;0.006;0;-16.65;100;19.81;53.89;22.96;25.29;942;0
Ribeirão Preto;2007-01-09 06:00:00;0;0.578;30.32;0.005;0;-16.83;100;19.68;53.58;22.67;25.1;942;0
Ribeirão Preto;2007-01-09 07:00:00;0;0.817;30.38;0.006;0;-13.51;100;20.49;53.63;22.46;24.85;941;0
