Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2006-01-02 07:00:00;0.291;0.617;115.3;0.007;0.052;-15.45;100;18.86;32.85;21.25;24.05;942;0
Ribeirão Preto;2006-01-02 08:00:00;0.323;0.994;116.6;0.006;0.053;-12.1;100;19.07;32.84;21.27;23.6;942;0
Ribeirão Preto;2006-01-02 09:00:00;0.302;1.706;117.2;0.007;0.054;-7.32;100;19.43;33.15;21.14;23.47;942;0
Ribeirão Preto;2006-01-02 10:00:00;0.313;1.545;106.5;0.006;0.057;-0.123;100;19.97;33.95;21.34;23.74;942;0
Ribeirão Preto;2006-01-02 11:00:00;0.323;1.938;89;0.007;0.059;7.37;100;20.66;35.01;21.88;23.79;942;0
Ribeirão Preto;2006-01-02 12:00:00;0.302;2.157;74.9;0.007;0.06;6.288;100;20.24;35.4;22.47;23.61;942;0
Ribeirão Preto;2006-01-02 13:00:00;0.302;1.807;100.3;0.007;0.061;6.11;100;20.48;35.8;22.79;23.72;940;1.2
Ribeirão Preto;2006-01-02 14:00:00;0.323;2.343;113.6;0.008;0.062;9.67;100;21.01;36.51;23.19;24.17;940;0
Ribeirão Preto;2006-01-02 15:00:00;0.323;1.845;104.3;0.009;0.041;14.51;99.5;22.43;37.5;23.73;24.77;937;0
Ribeirão Preto;2006-01-02 16:00:00;0.291;1.766;112.9;0.009;0;28.87;92.7;24.69;39.56;24.61;24.9;934;0
Ribeirão Preto;2006-01-02 17:00:00;0.323;1.667;127;0.008;0;20.32;93.1;24.23;39.57;25.36;25.3;933;0
Ribeirão Preto;2006-01-02 18:00:00;0.302;1.192;121.1;0.008;0;8.07;94;23.79;38.84;25.46;25.91;935;0
Ribeirão Preto;2006-01-02 19:00:00;0.313;0.757;118.3;0.008;0.047;-3.027;97.5;22.81;37.69;25.03;25.94;936;0
Ribeirão Preto;2006-01-02 20:00:00;0.323;0.73;118.5;0.007;0.062;-10.27;99.9;22.08;36.71;24.46;26.23;937;0
Ribeirão Preto;2006-01-02 21:00:00;0.291;0.607;118.5;0.008;0.061;-14.72;100;21.48;35.85;24;26.13;938;0
Ribeirão Preto;2006-01-02 22:00:00;0.313;0.734;118.3;0.007;0.06;-16.5;100;21.22;35.28;23.54;25.45;940;0
Ribeirão Preto;2006-01-02 23:00:00;0.313;0.885;118.6;0.007;0.06;-15.57;100;21.34;35.02;23.16;24.88;940;0
Ribeirão Preto;2006-01-03 00:00:00;0.323;1.179;101.2;0.007;0.06;-14.65;100;20.92;34.76;23.01;25.23;940;0.2
Ribeirão Preto;2006-01-03 01:00:00;0.323;0.95;85.8;0.006;0.059;-15.9;100;19.92;34.33;22.66;24.8;940;1
Ribeirão Preto;2006-01-03 02:00:00;0.313;0.535;74;0.006;0.058;-16.32;100;19.39;33.97;22.24;24.85;940;0.2
Ribeirão Preto;2006-01-03 03:00:00;0.323;0.714;71.4;0.006;0.058;-15.86;100;19.35;33.75;22.07;25.2;940;0
Ribeirão Preto;2006-01-03 04:00:00;0.302;0.789;46.02;0.006;0.058;-15.12;100;19.3;33.57;21.95;24.41;940;2.6
Ribeirão Preto;2006-01-03 05:00:00;0.323;0.502;38.54;0.007;0.059;-14.58;100;19.17;33.42;21.69;23.86;940;0.2
Ribeirão Preto;2006-01-03 06:00:00;0.291;0.886;60.52;0.006;0.059;-13.15;100;19.25;33.32;21.54;24.27;940;1.2
Ribeirão Preto;2006-01-03 07:00:00;0.323;0.832;89;0.006;0.06;-10.78;100;19.7;33.42;21.57;23.27;941;0.2
Ribeirão Preto;2006-01-03 08:00:00;0.323;1.255;127.9;0.007;0.062;-5.492;100;20.2;33.94;21.53;24;940;0
Ribeirão Preto;2006-01-03 09:00:00;0.323;1.265;149.5;0.008;0.041;1.842;100;21.51;34.88;21.91;23.93;940;0
Ribeirão Preto;2006-01-03 10:00:00;0.313;2.39;117.8;0.009;0.031;29.19;93.3;24.39;37.81;23.01;23.98;937;0
Ribeirão Preto;2006-01-03 11:00:00;0.323;2.428;101.4;0.008;0.021;45.13;88.3;25.68;40.59;24.87;24.55;937;0
Ribeirão Preto;2006-01-03 12:00:00;0.28;2.502;75.6;0.009;0;45.95;82.8;26.99;42.29;26.3;25.57;934;0
Ribeirão Preto;2006-01-03 13:00:00;0.28;2.124;68.99;0.009;0;49.23;79.2;28.05;43.81;27.68;26.22;933;0
Ribeirão Preto;2006-01-03 14:00:00;0.313;2.03;76.2;0.008;0;34.56;91.6;24.24;43.38;28.44;26.99;933;0
Ribeirão Preto;2006-01-03 15:00:00;0.313;1.413;79.3;0.009;0;27.95;78.7;28.37;43.31;28.24;27.54;930;0
Ribeirão Preto;2006-01-03 16:00:00;0.323;2.378;124.4;0.009;0;41.34;79.1;28.73;44.85;29.17;28.07;929;0
Ribeirão Preto;2006-01-03 17:00:00;0.302;3.126;124.1;0.007;0.009;-1.611;100;21.3;41.3;28.73;28.64;933;10.8
Ribeirão Preto;2006-01-03 18:00:00;0.323;1.048;38.3;0.007;0.062;-24.49;100;20.54;38.32;27.08;28.1;934;5.2
Ribeirão Preto;2006-01-03 19:00:00;0.302;1.12;357.2;0.007;0.062;-18.36;100;21.17;37.73;26.03;27.86;935;0
Ribeirão Preto;2006-01-03 20:00:00;0.302;0.839;357.1;0.007;0.06;-20.32;100;20.48;36.82;25.39;26.3;936;0
Ribeirão Preto;2006-01-03 21:00:00;0.291;0.694;357.2;0.007;0.06;-21.23;100;20.37;36.06;24.67;25.81;938;0
Ribeirão Preto;2006-01-03 22:00:00;0.313;2.421;115.5;0.007;0.06;-20.82;100;20.05;35.46;24.11;26.47;939;11.6
Ribeirão Preto;2006-01-03 23:00:00;0.323;3.72;125.8;0.006;0.059;-26.39;100;18.32;34.24;23.19;26.07;940;3.8
Ribeirão Preto;2006-01-04 00:00:00;0.302;2.196;130.9;0.007;0.058;-26.22;100;18.53;33.62;22.69;25.34;940;0.2
Ribeirão Preto;2006-01-04 01:00:00;0.323;2.33;128;0.007;0.059;-24.13;100;18.84;33.38;22.33;24.87;939;0
Ribeirão Preto;2006-01-04 02:00:00;0.313;2.322;116.7;0.007;0.059;-22.43;100;18.65;33.16;21.98;24.67;939;1.2
Ribeirão Preto;2006-01-04 03:00:00;0.302;1.825;109.5;0.006;0.059;-21.68;100;18.39;32.94;21.63;24.84;939;0.4
Ribeirão Preto;2006-01-04 04:00:00;0.313;2.09;101.8;0.007;0.059;-21.85;100;18.22;32.74;21.42;24.31;939;1.4
Ribeirão Preto;2006-01-04 05:00:00;0.302;1.77;112;0.007;0.06;-20.46;100;18.25;32.48;21.28;23.67;940;1.8
Ribeirão Preto;2006-01-04 06:00:00;0.323;1.522;112;0.007;0.06;-18.64;100;18.37;32.39;20.98;23.28;940;0.6
Ribeirão Preto;2006-01-04 07:00:00;0.302;1.103;114.7;0.007;0.061;-16.38;100;18.43;32.42;20.87;22.55;940;1.4
Ribeirão Preto;2006-01-04 08:00:00;0.313;0.763;112.6;0.007;0.062;-12.78;100;18.75;32.69;20.85;22.54;940;0.2
Ribeirão Preto;2006-01-04 09:00:00;0.313;1.727;116.6;0.007;0.051;-4.036;100;19.59;33.64;21.09;23.45;940;0
Ribeirão Preto;2006-01-04 10:00:00;0.323;1.945;107;0.008;0;3.413;100;20.43;34.69;21.64;23.57;940;0
Ribeirão Preto;2006-01-04 11:00:00;0.28;1.901;117.6;0.007;0;3.394;100;20.1;35.11;22.15;24.09;940;0.6
Ribeirão Preto;2006-01-04 12:00:00;0.313;1.007;75.1;0.007;0;1.034;100;20.45;35.18;22.31;24.21;940;0.8
Ribeirão Preto;2006-01-04 13:00:00;0.302;1.12;75.3;0.008;0;11.8;99.5;22.16;36.56;22.83;24.17;937;0
Ribeirão Preto;2006-01-04 14:00:00;0.302;0.918;111.7;0.009;0.01;28.7;88.2;25.63;38.87;23.85;24.43;933;0
Ribeirão Preto;2006-01-04 15:00:00;0.313;0.976;254.6;0.009;0.038;45.01;80.2;27.59;41.38;25.47;25.06;931;0
Ribeirão Preto;2006-01-04 16:00:00;0.291;0.959;301.9;0.008;0;32.38;81.7;26.61;41.36;26.34;25.68;931;0
Ribeirão Preto;2006-01-04 17:00:00;0.323;0.715;302.6;0.008;0;17.11;82.8;25.72;40.52;26.45;25.91;931;0
Ribeirão Preto;2006-01-04 18:00:00;0.323;1.193;95.8;0.007;0;1.936;95.7;22.34;38.99;26.09;26.48;934;3.4
Ribeirão Preto;2006-01-04 19:00:00;0.313;0.948;129.8;0.006;0.054;-17.68;100;19.14;36.79;25.09;26.63;936;2.8
Ribeirão Preto;2006-01-04 20:00:00;0.313;0.828;145.6;0.007;0.061;-21.23;100;18.81;35.59;24.13;25.75;938;0.6
Ribeirão Preto;2006-01-04 21:00:00;0.28;0.975;145.7;0.006;0.061;-20.52;100;18.77;34.85;23.48;25.62;939;0.2
Ribeirão Preto;2006-01-04 22:00:00;0.302;0.923;145.7;0.006;0.061;-19.51;100;18.7;34.44;22.96;25.34;940;0.6
Ribeirão Preto;2006-01-04 23:00:00;0.302;0.988;145.7;0.006;0.061;-19.32;100;18.59;34.03;22.55;25.13;940;0.2
Ribeirão Preto;2006-01-05 00:00:00;1.72;0.447;217.1;0;\N;\N;83.6;22.9;23.98;24.67;25.16;-1732;0
Ribeirão Preto;2006-01-05 01:00:00;0.302;0.823;145.7;0.006;0.062;-17.35;100;18.53;33.52;21.89;25.5;940;3.2
Ribeirão Preto;2006-01-05 02:00:00;0.302;1.132;108;0.007;0.063;-19.37;100;18.24;32.95;21.49;24.38;939;9.2
Ribeirão Preto;2006-01-05 03:00:00;0.313;1.172;120.6;0.007;0.062;-19;100;18.01;32.52;21.12;23.89;939;1
Ribeirão Preto;2006-01-05 04:00:00;0.313;1.105;112.7;0.007;0.063;-16.85;100;18.02;32.44;20.95;23.65;940;0.4
Ribeirão Preto;2006-01-05 05:00:00;0.323;1.271;135.1;0.007;0.063;-15.36;100;18.29;32.41;20.83;22.95;940;0.8
Ribeirão Preto;2006-01-05 06:00:00;0.323;1.334;238;0.007;0.064;-15.21;100;17.93;32.34;20.68;23.04;941;0.8
Ribeirão Preto;2006-01-05 07:00:00;0.302;0.826;252.2;0.007;0.063;-15.93;100;17.5;32.08;20.49;23.2;941;1.6
Ribeirão Preto;2006-01-05 08:00:00;0.313;0.923;252.2;0.007;0.063;-14.84;100;17.63;32.03;20.33;23.03;942;0.8
Ribeirão Preto;2006-01-05 09:00:00;0.323;1.501;242;0.006;0.065;-9.75;100;18.12;32.41;20.33;23;942;0.8
Ribeirão Preto;2006-01-05 10:00:00;0.302;1.668;227.8;0.006;0.065;-5.086;100;18.34;32.89;20.52;23.15;941;2.2
Ribeirão Preto;2006-01-05 11:00:00;0.313;1.43;242.4;0.006;0;-3.864;100;18.72;33.11;20.62;23.11;942;2.4
Ribeirão Preto;2006-01-05 12:00:00;0.323;1.66;228.3;0.006;0;0.678;100;19.17;33.63;20.91;22.93;940;2.2
Ribeirão Preto;2006-01-05 13:00:00;0.313;1.551;223.8;0.006;0;3.216;100;19.42;34.09;21.26;22.72;940;2.2
Ribeirão Preto;2006-01-05 14:00:00;0.313;1.648;202.2;0.006;0;4.38;100;19.71;34.48;21.53;23.08;939;1.4
Ribeirão Preto;2006-01-05 15:00:00;0.302;1.736;163.8;0.007;0;4.889;100;19.83;34.81;21.8;23.35;939;1.2
Ribeirão Preto;2006-01-05 16:00:00;0.313;2.012;137;0.007;0;1.823;100;19.57;34.71;21.97;23.41;938;1
Ribeirão Preto;2006-01-05 17:00:00;0.313;1.431;204;0.006;0;1.671;100;19.96;34.82;22.03;23.5;938;0.2
Ribeirão Preto;2006-01-05 18:00:00;0.302;0.917;28.48;0.006;0;-2.807;100;19.7;34.49;22.01;23.59;938;0.4
Ribeirão Preto;2006-01-05 19:00:00;0.323;0.707;70.7;0.006;0;-5.956;100;19.52;34.08;21.82;23.56;938;0
Ribeirão Preto;2006-01-05 20:00:00;0.313;0.477;70.6;0.006;0;-8.1;100;19.35;33.7;21.65;23.56;939;0
Ribeirão Preto;2006-01-05 21:00:00;0.323;0.831;70.4;0.006;0;-10.12;100;19.15;33.38;21.42;23.18;940;0
Ribeirão Preto;2006-01-05 22:00:00;0.313;0.663;70.3;0.007;0;-11.72;100;18.88;33.01;21.11;23.56;940;0
Ribeirão Preto;2006-01-05 23:00:00;0.323;0.772;70.4;0.006;0;-13.34;100;18.58;32.7;20.8;23.58;942;0
Ribeirão Preto;2006-01-06 00:00:00;0.313;0.815;70.5;0.006;0;-13.32;100;18.49;32.45;20.63;23.32;941;0
Ribeirão Preto;2006-01-06 01:00:00;0.313;0.593;70.5;0.007;0;-13.03;100;18.38;32.25;20.47;23.14;940;0
Ribeirão Preto;2006-01-06 02:00:00;0.313;0.785;70.5;0.006;0;-12.17;100;18.47;32.18;20.32;23.05;940;0
Ribeirão Preto;2006-01-06 03:00:00;0.313;1.414;137;0.006;0;-11.33;100;18.47;32.11;20.28;22.68;940;0
Ribeirão Preto;2006-01-06 04:00:00;0.313;1.432;135.8;0.006;0;-12.31;100;18.06;31.91;20.09;22.79;940;1
Ribeirão Preto;2006-01-06 05:00:00;0.313;1.154;166.2;0.007;0;-11.66;100;17.95;31.78;20.04;22.17;940;0.6
Ribeirão Preto;2006-01-06 06:00:00;0.302;0.836;231.4;0.006;0;-10.78;100;18.05;31.75;20.08;21.9;941;0.2
Ribeirão Preto;2006-01-06 07:00:00;0.291;0.824;227.5;0.006;0;-9.27;100;18.35;31.84;19.96;21.62;942;0
Ribeirão Preto;2006-01-06 08:00:00;0.313;1.314;242.5;0.006;0;-3.953;100;19.23;32.43;19.99;22.27;942;0
Ribeirão Preto;2006-01-06 09:00:00;0.323;1.752;161;0.006;0;4.336;100;19.79;33.4;20.44;22.35;943;0.2
Ribeirão Preto;2006-01-06 10:00:00;0.313;1.455;160.1;0.008;0;10.94;99.4;20.67;34.51;20.89;22.54;940;0
Ribeirão Preto;2006-01-06 11:00:00;0.323;1.256;167.1;0.008;0.055;31.68;92.6;23.63;37.24;22.25;22.97;940;0
Ribeirão Preto;2006-01-06 12:00:00;0.313;1.312;127.1;0.009;0.054;30.64;88.4;24.28;38.28;23.39;23.6;937;0
Ribeirão Preto;2006-01-06 13:00:00;0.302;1.367;135.5;0.009;0.054;37.64;85.2;25.54;39.76;24.38;23.97;936;0
Ribeirão Preto;2006-01-06 14:00:00;0.302;1.937;118.5;0.009;0.053;50.56;79.5;27.04;42.13;25.7;24.59;933;0
Ribeirão Preto;2006-01-06 15:00:00;0.323;2.001;117.1;0.008;0.006;40.97;78.2;26.56;42.23;26.81;25.46;932;0
Ribeirão Preto;2006-01-06 16:00:00;0.302;1.753;130;0.007;0;36.15;78.9;27.07;42.55;27.23;26.05;933;0
Ribeirão Preto;2006-01-06 17:00:00;0.302;2.161;87.5;0.007;0;8.55;91.2;23.43;40.16;26.91;26.56;935;0
Ribeirão Preto;2006-01-06 18:00:00;0.323;1.687;76.2;0.008;0;-8.56;99.3;20.71;38.03;25.93;26.6;937;0.2
Ribeirão Preto;2006-01-06 19:00:00;0.323;1.568;111.8;0.007;0;-12.43;100;20.68;36.88;25.03;26.55;938;0
Ribeirão Preto;2006-01-06 20:00:00;0.323;0.657;108.4;0.007;0;-16.17;100;20.09;35.86;24.29;25.99;940;0
Ribeirão Preto;2006-01-06 21:00:00;0.313;0.691;107.4;0.006;0;-16.35;100;19.99;35.22;23.5;25.03;940;0
Ribeirão Preto;2006-01-06 22:00:00;0.302;0.998;3.71;0.006;0;-16.6;100;19.83;34.65;22.9;25.26;942;0
Ribeirão Preto;2006-01-06 23:00:00;0.28;0.614;3.361;0.006;0;-16.19;100;19.77;34.24;22.6;25.98;942;0
Ribeirão Preto;2006-01-07 00:00:00;1.579;0.447;102.8;0.38;\N;\N;75.5;24.32;25.08;25.84;26.31;-1562;0
Ribeirão Preto;2006-01-07 01:00:00;0.323;0.778;3.558;0.006;0;-13.79;100;19.87;33.86;22.11;24.66;942;0
Ribeirão Preto;2006-01-07 02:00:00;0.313;0.743;3.447;0.006;0;-14.18;100;19.68;33.57;21.88;24.36;942;0
Ribeirão Preto;2006-01-07 03:00:00;0.302;0.601;3.446;0.006;0;-13.4;100;19.71;33.43;21.67;24.23;941;0
Ribeirão Preto;2006-01-07 04:00:00;0.323;0.592;3.452;0.006;0;-12.72;100;19.63;33.29;21.51;24.13;942;0
Ribeirão Preto;2006-01-07 05:00:00;0.323;0.312;3.458;0.006;0;-15.05;100;18.82;32.87;21.34;23.88;942;0
Ribeirão Preto;2006-01-07 06:00:00;0.323;0.414;3.453;0.006;0;-17.44;100;18.34;32.38;21.01;23.1;943;0
Ribeirão Preto;2006-01-07 07:00:00;0.323;0.776;3.447;0.007;0;-16.46;100;19.63;32.25;20.69;23.36;942;0
Ribeirão Preto;2006-01-07 08:00:00;0.313;0.928;1.962;0.008;0;-3.31;97.5;23.01;33.36;20.83;23.32;940;0
Ribeirão Preto;2006-01-07 09:00:00;0.313;1.053;249.4;0.009;0.031;22.52;84.3;26.05;36.21;21.86;23.48;939;0
Ribeirão Preto;2006-01-07 10:00:00;0.302;1.057;134.8;0.009;0.054;33.95;78.9;26.94;38.4;23.43;23.62;937;0
Ribeirão Preto;2006-01-07 11:00:00;0.302;1.351;105.1;0.008;0;36.96;78.7;27.05;39.96;24.78;24.26;936;0
Ribeirão Preto;2006-01-07 12:00:00;0.313;1.096;102.5;0.008;0;47.51;71.5;29.79;42.16;25.95;25.34;933;0
Ribeirão Preto;2006-01-07 13:00:00;0.313;1.273;93.3;0.008;0;46.85;73.9;29.03;43.09;27.31;25.79;933;0
Ribeirão Preto;2006-01-07 14:00:00;0.323;1.95;282.4;0.008;0;30.36;90.7;25.68;42.55;27.66;26.47;933;0
Ribeirão Preto;2006-01-07 15:00:00;0.313;1.611;335.3;0.008;0;32.54;79.2;27.84;43.34;27.88;27.02;932;0
Ribeirão Preto;2006-01-07 16:00:00;0.313;1.21;320.7;0.008;0;38.91;70.8;29.57;44.32;28.65;27.37;930;0
Ribeirão Preto;2006-01-07 17:00:00;0.323;1.141;325.9;0.008;0;28.32;67.65;30.3;43.9;28.85;27.89;929;0
Ribeirão Preto;2006-01-07 18:00:00;0.313;1.02;268.9;0.007;0;15.87;75.3;28.51;42.73;28.7;28.17;930;0
Ribeirão Preto;2006-01-07 19:00:00;0.302;0.556;265;0.007;0;0.615;82.6;26.36;40.87;27.96;28.19;933;0
Ribeirão Preto;2006-01-07 20:00:00;0.302;0.696;265;0.007;0;-10.81;91.5;23.69;39.07;27;27.97;935;0
Ribeirão Preto;2006-01-07 21:00:00;0.28;0.608;264.9;0.008;0;-15.35;97.1;22.47;37.75;26.04;27.57;937;0
Ribeirão Preto;2006-01-07 22:00:00;0.302;0.708;264.8;0.007;0;-16.43;100;21.94;36.9;25.35;27.87;938;0
Ribeirão Preto;2006-01-07 23:00:00;0.302;0.661;265;0.007;0;-17.66;100;21.37;36.15;24.72;26.87;940;0
Ribeirão Preto;2006-01-08 00:00:00;0.323;0.389;265.1;0.007;0;-18.9;100;20.64;35.46;24.04;26.15;940;0
Ribeirão Preto;2006-01-08 01:00:00;0.323;0.438;265.1;0.007;0.024;-18.08;100;20.66;34.94;23.52;26.34;940;0
Ribeirão Preto;2006-01-08 02:00:00;0.323;0.523;265.1;0.007;0;-15.12;100;20.88;34.82;23.29;25.9;940;0
Ribeirão Preto;2006-01-08 03:00:00;0.302;0.412;265.1;0.006;0.002;-16.72;100;20.24;34.35;22.96;25.59;940;0
Ribeirão Preto;2006-01-08 04:00:00;0.313;0.463;265.1;0.006;0.065;-18.99;100;19.66;33.73;22.54;25.54;940;0
Ribeirão Preto;2006-01-08 05:00:00;0.313;0.573;265;0.006;0.065;-20.29;100;19.11;33.15;22.1;24.91;940;0
Ribeirão Preto;2006-01-08 06:00:00;0.313;0.576;265.1;0.006;0.064;-20.49;100;18.68;32.78;21.77;24.36;942;0
Ribeirão Preto;2006-01-08 07:00:00;0.313;0.655;265;0.007;0.022;-17.2;100;20.52;32.83;21.42;24.34;941;0
Ribeirão Preto;2006-01-08 08:00:00;0.302;0.836;265;0.008;0;-1.377;99.1;23;34.41;21.73;24.48;940;0
Ribeirão Preto;2006-01-08 09:00:00;0.313;1.089;253.8;0.009;0;15.36;88.9;25.59;36.44;22.68;24.25;939;0
Ribeirão Preto;2006-01-08 10:00:00;0.302;1.309;131.7;0.009;0;40.24;78.7;28.09;39.37;24.29;24.67;937;0
Ribeirão Preto;2006-01-08 11:00:00;0.291;1.87;106.9;0.008;0;56.77;77.4;28.86;42.56;26.41;25.44;935;0
Ribeirão Preto;2006-01-08 12:00:00;0.323;1.99;79.2;0.008;0;50.65;76.1;28.8;43.73;28.01;26.15;934;0
Ribeirão Preto;2006-01-08 13:00:00;0.302;1.345;306.3;0.007;0;39.96;82.3;27.86;43.7;29.04;27.2;935;1.4
Ribeirão Preto;2006-01-08 14:00:00;0.313;1.157;9.19;0.009;0;49.53;71.3;31.15;45.75;29.48;27.65;932;0
Ribeirão Preto;2006-01-08 15:00:00;0.27;0.995;22.75;0.009;0;55.02;66.99;31.53;46.82;30.93;28.19;930;0
Ribeirão Preto;2006-01-08 16:00:00;0.291;1.169;348.7;0.008;0;23.26;77.5;28.83;44.48;30.57;28.84;930;0
Ribeirão Preto;2006-01-08 17:00:00;0.313;0.911;8.81;0.008;0;9.58;79.4;27.97;42.95;29.71;29.17;931;0
Ribeirão Preto;2006-01-08 18:00:00;0.323;1.368;45.03;0.007;0;-5.045;86.1;25.39;41.06;28.74;29.2;934;0
Ribeirão Preto;2006-01-08 19:00:00;0.302;1.814;57.12;0.008;0;-18.16;96.5;21.19;38.82;27.53;28.81;937;0
Ribeirão Preto;2006-01-08 20:00:00;0.313;1.301;44.61;0.007;0.016;-24.38;99.6;20.35;37.16;26.3;28.83;940;0
Ribeirão Preto;2006-01-08 21:00:00;0.313;0.892;48.23;0.007;0.065;-24.87;100;19.92;36.11;25.32;28.12;940;0
Ribeirão Preto;2006-01-08 22:00:00;0.313;0.821;69.27;0.006;0.064;-23.23;100;19.6;35.51;24.56;26.64;942;0
Ribeirão Preto;2006-01-08 23:00:00;0.313;0.718;70.5;0.006;0.064;-21.26;100;19.58;35.09;23.97;27.07;942;0
Ribeirão Preto;2006-01-09 00:00:00;0.958;0.447;150.7;0.051;\N;\N;83.5;24.78;26.23;26.67;27;-1756;0
Ribeirão Preto;2006-01-09 01:00:00;0.313;1.242;26.89;0.006;0.064;-23.29;100;18.8;33.63;22.53;25.96;942;5.6
Ribeirão Preto;2006-01-09 02:00:00;0.323;1.222;211;0.007;0.064;-19.44;100;18.86;33.38;22.22;25.11;942;0
Ribeirão Preto;2006-01-09 03:00:00;0.323;0.83;46.57;0.007;0.064;-17.85;100;18.9;33.29;22.18;24.7;942;0
