Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2008-01-05 21:00:00;2.192;2.692;300.6;0;0;-10.29;91;21.07;26.83;28.13;28.52;951;9.91
Ribeirão Preto;2008-01-05 22:00:00;1.542;2.057;171.2;0;0;-19.92;96.6;19.92;25.6;27.61;28.39;951;3.048
Ribeirão Preto;2008-01-05 23:00:00;1.053;1.425;73.7;0.003;0;-20.56;98.2;20.18;25.27;27.05;28.22;951;0.254
Ribeirão Preto;2008-01-06 00:00:00;0.796;1.055;92.3;0.01;0;-17.88;99.4;20.37;25.1;26.67;27.91;951;0
Ribeirão Preto;2008-01-06 01:00:00;1.285;3.055;180.5;0.014;0;-16.3;97.5;20.26;25.06;26.46;27.65;951;0
Ribeirão Preto;2008-01-06 02:00:00;0.663;1.27;173.4;0.017;0;-16.55;96.8;20.08;24.85;26.24;27.36;951;6.35
Ribeirão Preto;2008-01-06 03:00:00;0.938;1.228;65.18;0.003;0;-19.19;99.2;19.97;24.21;25.93;27.17;949;2.794
Ribeirão Preto;2008-01-06 04:00:00;1.24;1.625;62.37;0.011;0;-17.78;99.5;19.8;24.08;25.59;26.87;949;0
Ribeirão Preto;2008-01-06 05:00:00;0.641;0.829;8.02;0.018;0;-16.31;99.6;19.61;24.04;25.47;26.64;951;0
Ribeirão Preto;2008-01-06 06:00:00;0.565;0.49;299.5;1.307;0;-15.51;99.7;19.56;23.97;25.36;26.48;951;0
Ribeirão Preto;2008-01-06 07:00:00;0.7;1.816;177.9;1.27;0;-14.88;99.8;19.76;23.95;25.16;26.42;951;1.524
Ribeirão Preto;2008-01-06 08:00:00;1.386;3.05;158.2;7.52;0;-16.35;99.9;19.64;23.68;25.04;26.19;953;7.87
Ribeirão Preto;2008-01-06 09:00:00;1.518;1.956;83.2;72.5;0;-17.65;98.1;19.77;23.24;24.71;26.04;953;1.016
Ribeirão Preto;2008-01-06 10:00:00;1.315;1.587;85.3;86.4;0;-14.09;96.6;20.16;23.51;24.58;25.82;953;0.508
Ribeirão Preto;2008-01-06 11:00:00;0.917;1.207;66.96;122.5;0;-10.48;93.5;20.48;23.8;24.51;25.63;953;0.508
Ribeirão Preto;2008-01-06 12:00:00;1.65;2.122;11.29;170;0;-7.71;94.2;20.96;24.03;24.53;25.6;951;0.508
Ribeirão Preto;2008-01-06 13:00:00;2.333;2.852;359.2;362.7;0;-4.709;91.7;22.02;24.47;24.64;25.57;950;0.254
Ribeirão Preto;2008-01-06 14:00:00;2.3;2.841;356.9;345.4;0;1.984;85.3;23.17;25.37;24.87;25.6;949;0
Ribeirão Preto;2008-01-06 15:00:00;2.467;2.866;318.8;463.1;0;6.117;81.1;23.85;26.02;25.17;25.68;947;0
Ribeirão Preto;2008-01-06 16:00:00;2.042;2.311;310.9;474.4;0;9.82;73.9;25;26.71;25.49;25.77;947;0
Ribeirão Preto;2008-01-06 17:00:00;1.771;2.234;317.2;230.5;0;11.33;72.1;24.89;27.13;25.89;25.92;946;0
Ribeirão Preto;2008-01-06 18:00:00;1.364;1.646;301;97.6;0;7.31;74.1;24.22;27.02;26.26;26.16;947;0
Ribeirão Preto;2008-01-06 19:00:00;0.634;1.052;290.3;21.12;0;2.547;78;23.45;26.66;26.31;26.31;948;0
Ribeirão Preto;2008-01-06 20:00:00;0.988;1.382;345.5;0.235;0;-1.812;84.1;22.19;26.29;26.31;26.34;949;0
Ribeirão Preto;2008-01-06 21:00:00;1.017;1.346;318.3;0;0;-6.511;89.8;21.21;25.74;26.25;26.44;949;0
Ribeirão Preto;2008-01-06 22:00:00;1.373;1.868;319;0;0;-9.89;90.6;20.78;25.23;26.14;26.45;950;0
Ribeirão Preto;2008-01-06 23:00:00;1.089;1.443;216.9;0.011;0;-11.48;90.2;21.01;24.92;25.9;26.45;951;0
Ribeirão Preto;2008-01-07 00:00:00;0.565;0.568;345.3;0.01;0;-11.9;91.9;20.4;24.64;25.63;26.36;951;0
Ribeirão Preto;2008-01-07 01:00:00;0.462;0.592;269.4;0.025;0;-13.62;93.2;19.96;24.23;25.47;26.19;951;0
Ribeirão Preto;2008-01-07 02:00:00;0.614;0.784;261.9;0.022;0;-15.29;94.2;19.27;23.92;25.26;26.18;949;0
Ribeirão Preto;2008-01-07 03:00:00;0.645;1.603;171.7;0.03;0;-16.59;95.9;18.97;23.57;25.05;26.07;949;0
Ribeirão Preto;2008-01-07 04:00:00;0.558;0.438;247.8;0.055;0;-15.71;95.5;19.36;23.52;24.81;25.96;949;0
Ribeirão Preto;2008-01-07 05:00:00;0.564;0.606;276.6;0.05;0;-14.72;95.8;19.15;23.4;24.65;25.75;951;0
Ribeirão Preto;2008-01-07 06:00:00;0.577;0.689;204.3;2.85;0;-14.95;96.3;19.48;23.23;24.51;25.58;951;0
Ribeirão Preto;2008-01-07 07:00:00;0.546;0.439;49.58;66.06;0;-14.12;95.7;20.09;23.23;24.35;25.5;951;0
Ribeirão Preto;2008-01-07 08:00:00;1.141;1.265;345.5;193.1;0;-10.52;89.2;21.59;23.59;24.24;25.41;951;0
Ribeirão Preto;2008-01-07 09:00:00;1.308;1.542;295.4;216.8;0;-5.248;83;22.51;24.12;24.32;25.31;951;0
Ribeirão Preto;2008-01-07 10:00:00;1.619;1.987;323.8;395.4;0;-0.723;76.2;23.85;24.84;24.5;25.25;950;0
Ribeirão Preto;2008-01-07 11:00:00;1.879;2.387;322.5;694.4;0;6.767;72.3;24.78;25.93;24.83;25.25;949;0
Ribeirão Preto;2008-01-07 12:00:00;1.49;1.767;314.3;773;0;16.49;63.49;26.57;27.43;25.26;25.41;947;0
Ribeirão Preto;2008-01-07 13:00:00;1.7;2.026;340.8;548.7;0;23.8;63.07;26.81;28.6;25.93;25.66;947;0
Ribeirão Preto;2008-01-07 14:00:00;2.334;2.634;327.2;858;0;23.53;58.94;27.7;29.13;26.51;25.97;945;0
Ribeirão Preto;2008-01-07 15:00:00;1.839;2.243;314;497.3;0;28.04;57.99;27.88;30.02;27.05;26.29;944;0
Ribeirão Preto;2008-01-07 16:00:00;1.905;2.334;302;571.3;0;23.78;55.91;28.39;30.06;27.58;26.59;944;0
Ribeirão Preto;2008-01-07 17:00:00;1.278;1.516;269;172.3;0;19.16;58.88;27.47;29.92;27.99;26.92;943;0
Ribeirão Preto;2008-01-07 18:00:00;1.013;1.595;226.7;135.3;0;10.92;61.63;27;29.35;28.13;27.22;943;0
Ribeirão Preto;2008-01-07 19:00:00;1.907;4.467;180.1;49.84;0;4.565;68.29;25.2;28.71;28.08;27.41;944;0
Ribeirão Preto;2008-01-07 20:00:00;1.017;1.567;206.3;0.29;0;-3.92;72.9;23.3;27.69;28;27.54;946;0
Ribeirão Preto;2008-01-07 21:00:00;0.802;1.15;235.4;0;0;-8.18;77.4;22.18;26.97;27.63;27.52;947;0
Ribeirão Preto;2008-01-07 22:00:00;0.842;1.773;182.3;0;0;-11.53;83.2;21.11;26.31;27.28;27.47;947;0
Ribeirão Preto;2008-01-07 23:00:00;0.906;1.92;200.1;0;0;-13.8;81.7;21.17;25.73;26.97;27.31;949;0
Ribeirão Preto;2008-01-08 00:00:00;2.077;3.446;192;0;0;-15.66;78;21.78;25.19;26.58;27.26;949;0
Ribeirão Preto;2008-01-08 01:00:00;0.783;2.065;167.8;0;0;-16.62;87.1;20.46;24.76;26.3;27.06;949;0
Ribeirão Preto;2008-01-08 02:00:00;0.653;1.341;163.1;0.001;0;-16.27;89.3;20.13;24.46;26.05;26.85;948;0
Ribeirão Preto;2008-01-08 03:00:00;0.615;1.55;167.3;0.01;0;-15.57;87.9;20.25;24.27;25.78;26.66;948;0
Ribeirão Preto;2008-01-08 04:00:00;0.676;1.671;169.1;0.003;0;-15.42;88.5;19.92;24.06;25.52;26.47;948;0
Ribeirão Preto;2008-01-08 05:00:00;0.623;2.211;180.4;0.003;0;-15.84;88.4;19.82;23.9;25.36;26.41;949;0
Ribeirão Preto;2008-01-08 06:00:00;0.51;1.59;153.6;5.094;0;-16.42;87.9;19.83;23.6;25.1;26.2;949;0
Ribeirão Preto;2008-01-08 07:00:00;0.847;1.823;168.7;107.2;0;-16.94;83.3;21.31;23.32;24.97;26.11;947;0
Ribeirão Preto;2008-01-08 08:00:00;1.925;2.339;122.6;310.8;0;-14.17;76.5;23.17;23.57;24.75;25.91;947;0
Ribeirão Preto;2008-01-08 09:00:00;2.084;2.529;86.4;533;0;-5.612;69.43;24.89;24.49;24.7;25.76;947;0
Ribeirão Preto;2008-01-08 10:00:00;2.002;2.417;49.39;728;0;5.255;65.3;26.24;25.96;24.95;25.75;945;0
Ribeirão Preto;2008-01-08 11:00:00;2.137;2.689;31.97;897;0;16.35;60.52;27.67;27.59;25.43;25.83;945;0
Ribeirão Preto;2008-01-08 12:00:00;2.509;2.999;350.8;790;0;25.89;56.53;28.59;29.06;26.1;25.97;944;0
Ribeirão Preto;2008-01-08 13:00:00;2.932;3.674;317.7;752;0;27.98;54.98;28.65;29.73;26.78;26.24;944;0
Ribeirão Preto;2008-01-08 14:00:00;2.958;3.578;317.3;969;0;26.48;51.26;29.6;30.3;27.35;26.55;943;0
Ribeirão Preto;2008-01-08 15:00:00;3.179;3.646;314.8;839;0;28.57;47.61;30.29;31.02;27.95;26.92;942;0
Ribeirão Preto;2008-01-08 16:00:00;2.943;3.623;311.3;502.9;0;24.47;46.07;29.98;30.97;28.46;27.27;942;0
Ribeirão Preto;2008-01-08 17:00:00;1.649;2.04;289.7;175.5;0;15.94;46.37;29.22;30.38;28.7;27.63;941;0
Ribeirão Preto;2008-01-08 18:00:00;1.21;2.26;192.5;80.6;0;8.16;55.46;28.33;29.85;28.79;27.94;942;0
Ribeirão Preto;2008-01-08 19:00:00;1.96;2.859;135.3;17.18;0;1.006;67.6;25.08;29.06;28.64;28.08;942;0
Ribeirão Preto;2008-01-08 20:00:00;1.062;1.732;188.5;0.418;0;-4.662;71.2;24.06;28.29;28.51;28.16;944;0
Ribeirão Preto;2008-01-08 21:00:00;0.78;0.825;336.1;0;0;-7.34;74.7;23.63;27.69;28.27;28.18;946;0
Ribeirão Preto;2008-01-08 22:00:00;0.701;1.711;161.7;0;0;-8.82;80.1;22.86;27.25;27.96;28.02;947;0
Ribeirão Preto;2008-01-08 23:00:00;0.878;2.132;176.3;0;0;-10.66;82.6;21.76;26.78;27.66;27.92;947;0
Ribeirão Preto;2008-01-09 00:00:00;0.8;2.655;177.3;0;0;-13.06;77.5;21.35;26.29;27.33;27.81;947;0
Ribeirão Preto;2008-01-09 01:00:00;0.623;1.314;133.2;0.001;0;-14.44;75.4;21.37;25.8;27.06;27.6;947;0
Ribeirão Preto;2008-01-09 02:00:00;0.882;1.511;102.3;0;0;-14.97;85.1;20.5;25.44;26.71;27.39;947;0
Ribeirão Preto;2008-01-09 03:00:00;0.636;1.548;176.9;0;0;-15.09;84.9;20.23;25.11;26.46;27.28;947;0
Ribeirão Preto;2008-01-09 04:00:00;0.747;1.982;164.2;0.007;0;-15.69;86.9;19.44;24.81;26.24;27.08;947;0
Ribeirão Preto;2008-01-09 05:00:00;0.505;0.858;126.3;0.007;0;-16.64;90.1;18.98;24.41;26.03;26.89;948;0
